samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-8	-4	12	7	6	4	-1	-8	
1	-8	-3	10	8	6	4	-1	-8	
2	-11	-6	10	9	7	6	0	-6	
3	-12	-8	5	8	5	3	-1	-9	
4	-6	-2	6	10	7	5	1	-5	
5	-4	7	7	12	9	6	2	-2	
6	-4	11	5	10	9	7	2	-1	
7	-4	5	3	10	10	7	1	1	
8	-2	6	4	12	11	10	4	3	
9	-3	9	3	13	10	11	6	4	
10	-3	8	0	11	9	11	7	5	
11	-2	6	-1	10	7	10	7	4	
12	-1	6	0	12	9	12	9	6	
13	0	5	0	12	9	11	9	6	
14	0	7	0	12	8	9	7	5	
15	-2	9	-1	13	9	9	7	6	
16	-4	8	0	15	11	11	9	8	
17	-2	7	0	14	10	11	8	7	
18	-2	10	0	13	9	11	8	7	
19	0	11	0	13	8	11	8	7	
20	-3	10	1	14	9	12	9	8	
21	-3	10	2	12	7	12	9	7	
22	-5	10	2	12	8	12	9	8	
23	-3	10	2	12	10	11	8	7	
24	-2	9	1	10	9	9	6	6	
25	0	10	0	10	9	10	7	7	
26	-1	9	-2	8	8	9	7	6	
27	-1	6	-4	4	5	6	2	4	
28	-2	4	-4	3	4	5	0	3	
29	-7	3	-3	3	3	6	2	3	
30	-5	7	-4	2	3	6	3	3	
31	-6	3	-8	-1	-1	1	-1	0	
32	-7	1	-9	-1	-3	2	0	1	
33	-10	4	-8	0	-2	3	1	1	
34	-10	3	-6	2	-1	2	1	1	
35	-6	2	-3	4	4	6	2	2	
36	-4	4	-2	5	6	5	3	1	
37	1	4	-3	4	3	2	-1	-2	
38	1	5	-1	7	4	4	0	-1	
39	0	7	1	9	3	3	0	0	
40	0	4	-1	6	-1	0	-3	-4	
41	1	4	-1	3	-3	-3	-5	-5	
42	-3	5	2	3	-4	-3	-5	-3	
43	-4	5	1	1	-6	-4	-4	-4	
44	4	12	3	0	-4	-3	-3	-3	
45	5	13	2	-2	-4	-3	-3	-3	
46	4	12	3	-2	-5	-4	-5	-4	
47	6	14	4	-3	-4	-4	-6	-6	
48	6	14	5	-3	-2	-3	-5	-7	
49	4	13	6	-4	-3	-3	-3	-7	
50	3	12	6	-3	-4	-3	-5	-8	
51	5	9	4	-3	-6	-5	-6	-9	
52	6	9	8	1	-2	-1	-2	-5	
53	8	11	11	1	-3	-3	-4	-6	
54	4	10	11	-1	-6	-6	-8	-10	
