samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	34	66	-26	18	38	64	68	56	
1	34	64	-26	18	38	64	66	56	
2	32	62	-24	18	38	62	66	56	
3	30	60	-24	18	36	62	64	54	
4	28	56	-22	18	36	60	60	52	
5	28	54	-20	18	34	58	58	50	
6	26	50	-18	16	32	56	56	48	
7	24	46	-16	16	32	54	52	44	
8	22	44	-14	16	30	52	50	42	
9	20	40	-12	14	28	48	46	38	
10	18	36	-10	14	26	46	44	36	
11	16	32	-8	14	24	44	40	32	
12	16	30	-6	12	22	40	38	30	
13	14	26	-6	12	22	38	34	26	
14	14	22	-4	10	20	36	32	24	
15	14	20	-2	10	18	32	30	20	
16	12	16	-2	8	16	30	26	18	
17	12	14	-2	8	14	26	24	16	
18	10	10	0	6	14	24	22	14	
19	8	6	0	6	12	22	20	12	
20	6	4	0	4	10	18	16	10	
21	6	0	0	4	8	16	14	8	
22	4	-4	0	2	6	12	12	6	
23	0	-6	0	2	4	10	8	4	
24	-2	-10	0	2	4	8	6	0	
25	-4	-12	0	0	2	6	4	-2	
26	-4	-14	0	0	0	4	2	-4	
27	-6	-16	0	0	-2	2	0	-6	
28	-8	-18	2	0	-2	0	-2	-6	
29	-8	-18	2	0	-4	0	-2	-8	
30	-8	-18	2	0	-4	-2	-4	-10	
31	-8	-18	2	0	-4	-2	-4	-10	
32	-8	-18	2	0	-4	-2	-6	-10	
33	-8	-18	2	0	-4	-4	-6	-12	
34	-6	-18	4	0	-4	-4	-6	-12	
35	-6	-16	4	0	-4	-4	-6	-12	
36	-6	-16	4	0	-4	-4	-8	-10	
37	-4	-16	6	0	-4	-4	-8	-10	
38	-4	-16	6	0	-4	-4	-8	-10	
39	-4	-16	6	0	-4	-6	-8	-10	
40	-4	-16	6	0	-6	-6	-8	-8	
41	-4	-16	8	0	-6	-6	-8	-8	
42	-4	-18	8	0	-6	-6	-8	-8	
43	-4	-18	8	0	-6	-6	-8	-8	
44	-6	-18	8	0	-6	-6	-8	-8	
45	-6	-20	8	0	-6	-6	-8	-8	
46	-6	-20	8	0	-6	-6	-8	-8	
47	-6	-20	8	0	-6	-6	-8	-8	
48	-6	-20	8	0	-6	-6	-8	-8	
49	-6	-20	8	0	-4	-4	-6	-10	
50	-6	-18	6	0	-4	-4	-6	-10	
51	-6	-18	6	0	-4	-4	-6	-10	
52	-6	-16	6	-2	-4	-4	-4	-10	
53	-6	-16	6	-2	-4	-2	-4	-10	
54	-6	-16	6	-2	-4	-2	-4	-10	
55	-8	-14	6	-2	-2	-2	-4	-12	
56	-8	-14	6	-2	-2	-2	-2	-12	
57	-8	-12	6	-2	-2	-2	-2	-12	
58	-8	-12	6	-2	-2	0	-2	-12	
59	-10	-12	6	-2	-2	0	-2	-12	
60	-10	-12	6	0	-2	0	-2	-12	
61	-10	-12	6	0	0	0	0	-12	
62	-10	-10	6	0	0	0	0	-12	
63	-10	-10	4	0	0	0	0	-12	
64	-10	-10	4	0	0	0	0	-10	
65	-8	-10	4	0	0	0	0	-10	
66	-8	-10	4	0	0	0	0	-10	
67	-8	-10	2	0	0	2	0	-10	
68	-8	-10	2	0	2	2	0	-10	
69	-6	-10	2	0	2	2	0	-10	
70	-6	-10	2	0	2	2	0	-10	
71	-6	-10	2	0	2	2	0	-8	
72	-6	-10	2	0	2	2	0	-8	
73	-6	-10	2	-2	2	2	0	-8	
74	-6	-10	2	-2	2	4	0	-8	
75	-6	-10	2	-2	2	4	0	-8	
76	-6	-10	2	-2	2	4	0	-8	
77	-8	-10	2	-2	2	2	0	-8	
78	-8	-12	2	-2	0	2	0	-8	
79	-10	-12	2	-2	0	2	0	-8	
80	-10	-12	2	-2	0	2	0	-8	
81	-10	-12	2	-2	0	2	-2	-10	
