samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-18	-20	10	6	6	-4	-12	-6	
1	-18	-20	10	6	4	-6	-12	-6	
2	-20	-20	10	6	4	-6	-12	-8	
3	-20	-22	10	6	4	-6	-14	-8	
4	-20	-22	10	6	2	-8	-14	-8	
5	-20	-22	10	6	2	-8	-14	-10	
6	-20	-22	10	4	2	-8	-12	-10	
7	-20	-22	10	4	2	-8	-12	-10	
8	-18	-22	10	4	0	-8	-12	-10	
9	-18	-20	10	4	0	-8	-12	-8	
10	-18	-20	10	4	0	-8	-12	-8	
11	-16	-20	10	4	0	-8	-12	-8	
12	-16	-20	12	4	0	-8	-12	-8	
13	-16	-18	12	6	0	-8	-12	-8	
14	-14	-18	12	6	0	-8	-12	-8	
15	-14	-18	12	6	0	-8	-12	-8	
16	-14	-18	12	6	0	-8	-12	-6	
17	-14	-18	12	6	-2	-8	-12	-6	
18	-14	-18	12	4	-2	-10	-12	-8	
19	-14	-18	12	4	-2	-10	-14	-8	
20	-16	-18	12	4	-2	-10	-14	-8	
21	-16	-20	12	4	-2	-10	-14	-8	
22	-16	-20	12	4	-2	-10	-14	-8	
23	-18	-20	10	4	-2	-10	-14	-8	
24	-18	-20	10	2	-2	-10	-14	-8	
25	-18	-22	10	2	-2	-10	-14	-8	
26	-18	-22	10	2	-2	-10	-14	-10	
27	-18	-22	10	2	-2	-10	-14	-10	
28	-18	-22	8	2	0	-10	-14	-10	
29	-18	-22	8	2	0	-10	-14	-10	
30	-18	-22	8	4	0	-10	-14	-10	
31	-16	-22	10	4	2	-10	-14	-10	
32	-16	-22	10	4	2	-10	-14	-10	
33	-16	-22	10	4	4	-10	-12	-10	
34	-14	-22	10	4	4	-8	-12	-10	
35	-14	-20	10	4	4	-8	-12	-8	
36	-12	-20	12	6	4	-8	-12	-8	
37	-12	-20	12	6	4	-8	-12	-8	
38	-12	-18	12	6	4	-8	-10	-8	
39	-12	-18	12	6	4	-6	-10	-8	
40	-12	-18	12	6	4	-6	-10	-6	
41	-12	-18	12	6	4	-6	-10	-6	
42	-14	-16	12	4	4	-6	-10	-6	
43	-14	-16	12	4	4	-4	-10	-6	
44	-14	-16	12	4	4	-4	-10	-6	
45	-14	-14	12	4	4	-4	-10	-6	
46	-14	-14	12	4	4	-2	-10	-4	
47	-14	-14	10	4	4	-2	-8	-4	
48	-14	-12	10	4	4	-2	-8	-4	
49	-14	-12	10	2	4	-2	-8	-4	
50	-14	-10	10	2	6	0	-8	-4	
51	-14	-10	10	2	6	0	-8	-2	
52	-14	-10	10	2	6	0	-8	-2	
53	-12	-8	10	2	6	0	-8	-2	
54	-12	-8	10	4	8	0	-8	-2	
55	-12	-8	10	4	8	0	-8	-2	
56	-12	-8	10	4	8	0	-8	-2	
57	-12	-8	10	4	8	0	-8	-2	
58	-12	-8	10	4	8	0	-8	-2	
59	-12	-8	10	4	10	0	-8	-4	
60	-12	-8	10	4	10	0	-8	-4	
61	-12	-8	10	4	10	0	-6	-4	
62	-12	-8	10	6	10	0	-6	-4	
63	-12	-8	10	6	10	0	-6	-4	
64	-12	-8	10	6	10	0	-6	-4	
65	-12	-8	10	4	10	0	-6	-4	
66	-12	-8	10	4	10	0	-6	-4	
67	-12	-8	10	4	10	0	-4	-4	
68	-12	-8	8	4	10	0	-4	-4	
69	-12	-8	8	4	10	0	-4	-4	
70	-12	-8	8	2	10	0	-6	-4	
71	-12	-8	8	2	8	0	-6	-4	
72	-12	-8	8	2	8	0	-6	-2	
73	-12	-10	8	2	8	0	-6	-2	
74	-14	-10	8	0	8	0	-6	-2	
75	-14	-10	8	0	8	0	-8	-2	
76	-14	-10	8	0	8	-2	-8	-2	
77	-14	-10	8	0	8	-2	-8	-2	
78	-14	-12	8	0	8	-2	-10	-2	
79	-14	-12	8	0	8	-2	-10	-4	
80	-14	-12	8	0	8	-2	-10	-4	
81	-14	-12	8	0	8	-2	-10	-4	
82	-14	-12	10	2	6	-2	-10	-6	
83	-14	-14	10	2	6	-4	-12	-6	
84	-14	-14	10	2	6	-4	-12	-6	
85	-14	-14	10	2	6	-4	-12	-8	
86	-16	-14	10	2	6	-4	-12	-8	
87	-16	-16	10	2	6	-6	-12	-8	
88	-16	-16	10	2	6	-6	-12	-10	
89	-16	-16	10	2	6	-6	-12	-10	
90	-16	-16	10	2	4	-8	-14	-10	
91	-16	-16	10	2	4	-8	-14	-12	
92	-16	-18	10	2	4	-8	-14	-12	
93	-16	-18	10	2	4	-8	-14	-12	
94	-16	-18	10	2	2	-10	-16	-12	
95	-16	-18	10	2	2	-10	-16	-14	
96	-18	-20	10	2	0	-10	-16	-14	
97	-18	-20	10	2	0	-10	-16	-14	
98	-18	-20	10	2	-2	-10	-18	-16	
99	-18	-20	8	2	-2	-10	-18	-16	
100	-20	-20	8	2	-2	-10	-18	-16	
101	-20	-20	8	2	-2	-10	-18	-16	
102	-20	-20	8	2	-4	-10	-18	-18	
103	-20	-18	6	2	-4	-10	-18	-18	
104	-20	-18	6	2	-4	-10	-18	-18	
105	-20	-18	6	4	-2	-10	-18	-18	
