samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-25	-36	6	-15	-58	-58	-61	-51	
1	-53	-52	4	-18	-58	-59	-61	-51	
2	-51	-58	1	-22	-60	-61	-62	-55	
3	-18	-29	6	-16	-53	-51	-57	-50	
4	-12	-22	8	-13	-49	-46	-56	-53	
5	-2	-19	11	-8	-44	-41	-55	-52	
6	23	19	29	12	-25	-21	-37	-34	
7	32	30	29	14	-20	-18	-33	-32	
8	5	7	16	1	-32	-31	-42	-42	
9	-23	-16	13	-4	-36	-35	-43	-41	
10	-8	1	19	2	-27	-28	-33	-30	
11	-10	0	18	0	-27	-26	-32	-28	
12	-18	-22	10	-8	-36	-36	-41	-36	
13	-32	-43	3	-15	-42	-44	-52	-46	
14	-49	-53	1	-17	-45	-44	-54	-48	
15	-63	-57	2	-14	-42	-41	-53	-48	
16	-41	-31	10	-5	-33	-32	-46	-40	
17	-33	-28	11	-1	-32	-33	-49	-41	
18	-30	-32	11	2	-30	-35	-47	-45	
19	-19	-18	18	8	-23	-30	-41	-38	
20	-1	3	24	12	-17	-21	-31	-27	
21	9	17	26	13	-13	-15	-25	-22	
22	7	18	26	12	-14	-15	-27	-21	
23	-20	-9	21	7	-20	-21	-32	-27	
24	-27	-17	20	5	-23	-24	-37	-32	
25	-26	-13	17	2	-27	-27	-42	-35	
26	-55	-46	1	-13	-40	-40	-54	-48	
27	-29	-44	-4	-16	-44	-42	-57	-51	
28	-12	-25	5	-7	-35	-34	-47	-42	
29	-14	-17	13	0	-26	-28	-40	-33	
30	-12	-16	12	-2	-29	-30	-41	-33	
31	-28	-24	10	-5	-32	-29	-43	-34	
32	-42	-30	7	-6	-31	-29	-44	-35	
33	-52	-45	2	-12	-36	-40	-54	-42	
34	-51	-44	4	-10	-36	-40	-54	-43	
35	-30	-30	11	-7	-33	-37	-51	-41	
36	-9	-14	15	-1	-27	-32	-47	-34	
37	9	-8	14	-1	-27	-31	-44	-32	
38	23	-6	10	-4	-31	-35	-47	-35	
39	18	-6	8	-5	-32	-35	-47	-35	
40	13	-12	8	-5	-33	-35	-46	-35	
41	18	-17	8	-4	-32	-34	-45	-35	
42	19	-15	9	-4	-31	-32	-45	-35	
43	31	-2	14	0	-25	-28	-42	-34	
44	-2	-15	14	-1	-27	-27	-43	-32	
45	-25	-22	14	-2	-28	-26	-43	-33	
46	-12	-16	13	-2	-28	-26	-43	-33	
47	22	15	22	10	-18	-15	-31	-23	
48	25	38	34	24	-4	-2	-16	-7	
49	-2	24	33	23	-2	-1	-15	-5	
50	-37	-21	7	1	-25	-23	-36	-24	
51	-79	-83	-20	-27	-52	-52	-64	-52	
52	-79	-89	-22	-32	-56	-58	-70	-57	
53	-43	-60	-12	-27	-50	-50	-64	-51	
54	-4	-31	-4	-18	-41	-40	-57	-44	
55	6	-17	2	-9	-33	-30	-49	-35	
56	8	-3	11	1	-23	-21	-39	-28	
57	6	-11	10	1	-27	-23	-41	-30	
58	3	-16	8	-1	-30	-26	-42	-32	
59	-1	-12	6	-1	-29	-28	-43	-32	
60	-26	-40	-6	-12	-39	-38	-51	-41	
61	-7	-32	-6	-12	-38	-36	-50	-39	
62	26	-1	2	-4	-28	-27	-42	-29	
63	4	-12	3	-5	-28	-26	-42	-28	
64	-25	-30	3	-4	-28	-26	-45	-29	
65	-29	-34	4	-4	-28	-26	-45	-30	
66	-33	-45	-2	-9	-32	-30	-48	-35	
67	-9	-36	-4	-9	-35	-33	-49	-36	
68	14	-12	1	-2	-30	-27	-42	-28	
69	-1	-20	-1	-3	-32	-27	-40	-28	
70	6	-17	-3	-4	-32	-25	-38	-28	
71	27	-6	-6	-7	-33	-23	-37	-29	
72	23	-10	-9	-9	-36	-26	-41	-30	
73	16	-17	-7	-10	-34	-29	-43	-33	
74	-6	-28	-5	-10	-32	-28	-44	-30	
75	-29	-35	-6	-9	-31	-25	-43	-28	
76	-29	-23	-1	-3	-25	-17	-36	-21	
77	-6	-5	5	5	-19	-12	-30	-17	
78	10	10	9	12	-14	-7	-23	-10	
79	17	15	6	13	-14	-7	-20	-6	
80	23	19	4	12	-13	-7	-16	-3	
81	43	36	6	13	-12	-2	-10	2	
82	48	38	4	11	-13	0	-9	1	
83	35	25	-1	7	-15	-3	-13	0	
84	18	-7	-13	-6	-27	-17	-28	-12	
85	21	-20	-24	-13	-36	-27	-38	-21	
86	33	-3	-20	-6	-30	-19	-32	-13	
87	0	-12	-19	-2	-28	-13	-24	-7	
88	-17	-21	-21	-1	-27	-10	-18	-3	
89	-18	-32	-28	-5	-33	-15	-21	-8	
