samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-30	-34	-2	-26	-36	-32	-22	-22	
1	-30	-30	0	-20	-32	-28	-20	-20	
2	-28	-24	4	-12	-26	-24	-18	-18	
3	-28	-18	6	-2	-18	-18	-12	-16	
4	-26	-12	8	10	-8	-8	-8	-14	
5	-24	-4	10	22	4	0	-2	-10	
6	-20	6	12	36	18	12	6	-6	
7	-12	18	12	48	34	26	14	0	
8	-4	32	10	62	50	40	24	6	
9	8	46	6	72	70	56	36	14	
10	22	62	-2	80	88	74	48	22	
11	38	80	-12	86	108	92	62	32	
12	58	96	-28	86	124	110	76	42	
13	78	114	-50	80	140	126	90	56	
14	100	132	-76	70	152	142	104	68	
15	122	148	-106	52	160	156	118	82	
16	144	162	-140	26	160	164	132	96	
17	164	174	-178	-8	156	170	144	112	
18	182	182	-216	-48	146	172	152	124	
19	196	186	-256	-92	128	168	158	136	
20	206	186	-296	-144	102	158	162	148	
21	212	182	-332	-196	72	144	160	154	
22	212	174	-362	-250	36	124	156	160	
23	208	160	-388	-304	-2	100	148	160	
24	198	144	-408	-354	-44	72	136	158	
25	186	122	-418	-398	-84	42	120	152	
26	168	98	-422	-434	-124	12	102	142	
27	148	74	-416	-462	-158	-16	84	130	
28	126	48	-404	-480	-188	-44	64	116	
29	104	24	-384	-486	-212	-66	46	100	
30	82	2	-360	-480	-228	-86	28	84	
31	60	-20	-330	-466	-236	-100	12	66	
32	42	-38	-298	-442	-238	-110	-2	50	
33	24	-52	-264	-410	-232	-116	-14	36	
34	8	-62	-228	-372	-222	-116	-22	22	
35	-4	-68	-194	-332	-206	-114	-28	12	
36	-16	-72	-162	-288	-186	-106	-32	2	
37	-24	-74	-132	-244	-164	-98	-34	-6	
38	-30	-72	-104	-204	-142	-88	-34	-10	
39	-34	-68	-80	-164	-120	-78	-32	-14	
40	-36	-64	-58	-130	-100	-66	-30	-18	
41	-36	-58	-40	-100	-82	-56	-28	-18	
42	-36	-52	-26	-74	-64	-46	-26	-20	
43	-34	-44	-12	-52	-50	-38	-22	-18	
44	-32	-38	-2	-34	-38	-32	-20	-18	
45	-30	-32	6	-20	-28	-26	-16	-18	
46	-26	-26	12	-10	-22	-20	-14	-16	
47	-24	-20	18	-2	-16	-18	-12	-14	
48	-22	-16	22	2	-12	-14	-10	-12	
49	-18	-12	24	6	-10	-12	-8	-12	
50	-18	-10	26	8	-8	-12	-8	-10	
51	-18	-8	28	10	-8	-10	-6	-8	
52	-18	-8	30	12	-8	-10	-6	-8	
53	-18	-8	30	12	-8	-10	-6	-6	
54	-20	-8	30	12	-8	-12	-6	-6	
55	-22	-10	30	12	-8	-12	-8	-6	
56	-24	-12	28	10	-8	-12	-8	-8	
57	-26	-14	28	10	-10	-14	-10	-8	
58	-28	-16	26	10	-10	-14	-10	-8	
59	-28	-16	26	10	-10	-16	-10	-10	
60	-28	-18	24	10	-10	-16	-12	-10	
61	-28	-18	24	10	-10	-16	-12	-12	
62	-28	-18	22	10	-10	-16	-14	-14	
63	-26	-18	22	10	-10	-16	-14	-14	
64	-24	-18	20	10	-10	-16	-14	-16	
65	-22	-18	20	10	-10	-16	-14	-16	
66	-22	-16	20	12	-8	-16	-14	-16	
67	-22	-16	20	12	-8	-16	-14	-18	
68	-22	-16	20	14	-8	-16	-14	-18	
69	-22	-16	20	14	-8	-16	-14	-18	
70	-22	-16	20	14	-6	-16	-14	-20	
71	-24	-18	20	16	-6	-16	-14	-20	
72	-26	-18	20	16	-6	-16	-14	-20	
73	-26	-18	22	16	-6	-16	-14	-20	
74	-28	-18	22	16	-6	-16	-14	-20	
75	-28	-18	22	18	-6	-16	-14	-20	
76	-28	-18	24	18	-6	-16	-16	-20	
77	-26	-18	24	18	-8	-18	-16	-20	
78	-26	-16	24	18	-8	-18	-16	-20	
79	-24	-16	24	18	-8	-18	-16	-18	
80	-24	-16	24	18	-8	-18	-16	-18	
81	-22	-16	24	18	-8	-20	-16	-18	
82	-22	-14	24	18	-10	-20	-18	-18	
83	-20	-14	24	18	-10	-20	-18	-18	
84	-22	-14	24	18	-8	-20	-18	-18	
85	-22	-16	24	20	-8	-20	-18	-18	
86	-22	-16	24	20	-8	-18	-16	-18	
87	-24	-16	24	20	-6	-18	-16	-16	
88	-24	-16	26	22	-6	-16	-16	-16	
89	-24	-16	26	24	-4	-16	-16	-16	
90	-26	-16	26	24	-2	-14	-14	-16	
91	-26	-16	26	26	0	-12	-14	-16	
92	-24	-14	26	28	2	-10	-12	-16	
93	-24	-14	28	30	4	-8	-12	-14	
94	-24	-14	28	32	6	-6	-10	-14	
95	-22	-14	28	34	6	-6	-10	-14	
96	-22	-14	28	34	8	-4	-8	-14	
97	-22	-14	28	36	10	-4	-8	-14	
98	-22	-14	28	38	10	-4	-8	-14	
99	-22	-14	28	38	10	-4	-8	-12	
100	-22	-16	28	40	12	-4	-8	-12	
101	-24	-16	28	40	12	-4	-8	-12	
102	-24	-16	28	40	12	-4	-8	-12	
103	-26	-18	26	40	10	-4	-8	-12	
104	-26	-18	26	42	10	-6	-8	-12	
105	-28	-18	26	42	10	-6	-8	-12	
106	-28	-18	26	42	10	-6	-8	-12	
107	-26	-18	26	42	10	-6	-8	-12	
108	-26	-16	26	42	10	-8	-8	-12	
109	-24	-16	26	44	10	-8	-8	-12	
110	-22	-14	26	44	10	-6	-10	-10	
111	-20	-10	26	44	10	-6	-10	-10	
112	-16	-8	26	46	12	-6	-10	-12	
113	-12	-6	26	46	12	-6	-10	-12	
114	-8	-2	26	48	12	-4	-10	-12	
115	-6	2	26	50	14	-4	-10	-12	
116	-2	4	26	50	14	-2	-8	-12	
117	0	8	26	52	16	0	-8	-10	
118	2	10	26	54	18	0	-8	-10	
119	4	14	26	56	20	2	-6	-10	
120	4	16	26	56	20	4	-4	-8	
121	6	20	26	58	22	4	-2	-6	
122	4	22	26	60	24	6	0	-6	
123	4	24	26	62	26	8	2	-4	
124	4	26	26	64	28	10	4	0	
125	2	28	26	66	30	12	8	2	
126	2	30	28	68	32	14	10	4	
127	2	32	28	68	34	16	12	6	
128	2	34	26	70	36	18	14	10	
129	2	36	26	72	38	20	16	12	
130	2	38	26	74	38	22	18	14	
131	4	40	26	76	40	24	20	16	
132	6	42	24	76	42	24	22	18	
133	6	44	24	78	42	26	24	20	
134	8	46	22	78	44	28	26	22	
135	10	48	22	80	44	28	26	24	
136	12	50	20	80	46	30	28	26	
137	14	52	18	80	46	30	28	26	
138	16	54	18	80	46	30	28	28	
139	16	56	16	80	48	30	30	28	
140	18	56	14	80	48	32	30	28	
141	18	58	12	80	48	32	30	28	
142	18	60	12	80	48	32	32	28	
143	18	60	12	80	48	32	32	28	
144	18	62	10	80	50	34	34	28	
145	16	64	10	80	50	34	34	28	
146	16	64	10	80	50	36	36	28	
147	16	66	10	80	52	38	36	30	
148	14	66	10	80	52	40	38	30	
149	14	68	10	80	52	40	40	32	
150	14	68	12	80	52	42	42	34	
151	14	70	12	80	52	44	42	36	
152	16	70	12	78	52	44	44	36	
153	16	70	10	76	52	44	44	38	
154	18	68	10	76	52	46	44	40	
155	18	68	10	74	50	46	44	40	
156	20	68	8	72	48	44	44	40	
157	22	66	8	70	48	44	42	40	
158	24	66	6	68	46	44	42	40	
159	26	64	6	66	44	42	40	40	
160	26	62	4	64	42	42	40	40	
161	28	62	4	62	42	40	38	38	
162	28	60	4	60	40	40	38	38	
163	30	60	4	60	40	38	36	36	
164	30	60	4	58	40	38	36	36	
165	28	58	4	58	38	38	36	36	
166	28	58	4	56	38	38	36	34	
167	26	58	4	56	38	38	36	34	
168	24	58	6	56	38	36	36	34	
169	22	56	6	56	38	36	36	36	
170	20	56	6	56	38	36	36	36	
171	16	54	6	56	38	36	36	36	
172	14	54	8	56	38	36	36	36	
173	12	54	8	56	38	36	34	36	
174	12	52	8	56	38	36	34	36	
175	10	52	8	56	38	34	34	34	
176	10	52	8	56	38	34	32	34	
177	12	52	8	54	38	32	32	34	
178	12	52	10	54	36	32	30	32	
179	14	52	10	54	36	30	30	30	
180	16	50	10	54	36	30	28	28	
181	18	50	12	52	34	28	26	26	
182	20	50	12	52	34	26	24	24	
183	20	50	12	50	34	26	24	22	
184	20	48	14	50	32	24	22	20	
185	20	46	14	48	32	24	20	20	
186	18	44	16	48	32	24	18	18	
187	16	42	16	46	30	22	18	16	
188	14	40	16	46	30	22	16	14	
189	12	36	16	44	28	20	14	14	
190	10	34	16	42	26	18	12	12	
191	6	30	16	40	24	16	10	10	
192	4	26	16	38	22	14	6	8	
193	4	24	16	34	20	12	4	6	
194	2	20	16	32	18	10	2	4	
195	2	18	16	28	16	6	-2	2	
196	2	14	14	24	14	4	-4	2	
197	2	12	14	22	10	0	-6	0	
198	2	10	14	18	8	-2	-8	-2	
199	2	8	14	16	6	-4	-10	-4	
200	2	6	16	14	6	-6	-10	-4	
201	0	4	16	12	4	-6	-10	-4	
202	0	2	18	10	4	-8	-10	-6	
203	-2	2	18	10	4	-8	-10	-6	
204	-4	0	20	8	4	-8	-8	-4	
205	-4	0	22	8	4	-8	-8	-4	
206	-6	-2	22	8	4	-8	-6	-4	
207	-8	-2	24	8	4	-8	-6	-4	
208	-10	-4	24	6	2	-8	-4	-4	
209	-12	-4	24	6	2	-8	-4	-4	
210	-14	-6	26	6	2	-8	-4	-4	
211	-14	-8	24	4	0	-10	-6	-4	
212	-16	-10	24	2	-2	-12	-6	-4	
213	-18	-12	24	2	-4	-12	-8	-6	
214	-18	-14	24	0	-4	-14	-10	-6	
215	-20	-16	22	0	-6	-16	-10	-8	
216	-22	-18	22	-2	-8	-16	-12	-8	
217	-24	-20	20	-2	-8	-16	-14	-10	
218	-26	-22	20	-4	-8	-16	-16	-12	
219	-26	-24	18	-4	-10	-16	-16	-12	
220	-28	-24	18	-4	-10	-16	-16	-14	
221	-28	-24	18	-4	-8	-14	-18	-14	
222	-28	-24	18	-4	-8	-14	-16	-16	
223	-28	-22	18	-2	-6	-12	-16	-16	
224	-28	-20	20	-2	-6	-10	-16	-16	
225	-26	-18	20	0	-4	-8	-14	-16	
226	-24	-16	22	2	-2	-6	-14	-16	
227	-22	-14	22	4	-2	-6	-12	-16	
228	-20	-10	24	4	0	-4	-12	-14	
229	-20	-8	24	6	2	-4	-10	-14	
230	-18	-6	26	8	2	-4	-10	-12	
231	-14	-4	26	8	2	-4	-10	-12	
232	-12	-2	26	10	2	-4	-10	-12	
233	-10	0	26	10	2	-6	-10	-12	
234	-8	0	26	10	0	-6	-10	-10	
235	-6	2	24	10	0	-8	-10	-10	
236	-2	2	24	10	-2	-10	-12	-10	
237	0	2	22	8	-2	-10	-12	-10	
238	2	2	20	8	-4	-12	-14	-12	
239	4	2	18	6	-6	-14	-14	-12	
240	6	0	18	6	-6	-14	-16	-12	
241	8	0	16	6	-6	-14	-16	-12	
242	8	0	14	6	-6	-14	-16	-12	
243	8	0	14	6	-6	-14	-16	-12	
244	8	-2	14	6	-6	-14	-16	-12	
245	6	-2	14	6	-6	-12	-16	-12	
246	6	-2	14	6	-6	-12	-14	-12	
247	4	-2	16	8	-4	-10	-14	-12	
248	0	-2	16	8	-4	-10	-12	-10	
249	-2	-4	18	8	-2	-8	-10	-10	
250	-4	-4	18	10	0	-6	-10	-10	
251	-8	-4	20	10	0	-6	-8	-8	
252	-10	-4	20	10	2	-4	-6	-8	
253	-12	-4	22	10	2	-4	-6	-8	
254	-14	-6	22	10	2	-2	-4	-6	
255	-16	-6	22	10	4	-2	-4	-6	
256	-18	-6	24	10	4	-2	-4	-6	
257	-18	-6	24	10	4	0	-4	-6	
258	-18	-6	24	10	4	0	-4	-6	
259	-18	-8	22	10	4	0	-4	-6	
260	-18	-8	22	10	4	0	-4	-6	
261	-18	-6	22	10	4	0	-4	-6	
262	-16	-6	22	10	4	0	-6	-8	
263	-14	-6	20	10	4	-2	-6	-8	
264	-14	-6	20	8	2	-2	-6	-8	
265	-12	-6	18	8	2	-2	-8	-8	
266	-12	-6	18	8	2	-4	-8	-8	
267	-12	-6	18	6	0	-4	-10	-8	
268	-12	-6	16	6	0	-4	-10	-8	
269	-12	-6	16	6	-2	-6	-12	-8	
270	-12	-6	16	4	-2	-6	-12	-8	
271	-14	-8	14	4	-2	-6	-12	-8	
272	-16	-8	14	4	-2	-6	-12	-8	
273	-16	-10	14	4	-4	-8	-12	-8	
274	-18	-10	12	2	-4	-8	-12	-8	
275	-20	-12	12	2	-4	-8	-12	-8	
276	-20	-14	12	2	-4	-8	-12	-8	
277	-20	-14	12	0	-6	-10	-12	-8	
278	-20	-16	10	0	-6	-10	-12	-8	
279	-18	-16	10	-2	-8	-12	-14	-10	
280	-16	-18	8	-2	-10	-14	-14	-10	
281	-14	-18	8	-4	-10	-14	-16	-12	
282	-10	-20	6	-6	-12	-16	-16	-12	
283	-6	-20	6	-8	-14	-18	-18	-14	
284	-4	-20	6	-8	-16	-20	-18	-16	
285	0	-20	4	-10	-16	-20	-20	-16	
286	2	-20	4	-10	-18	-22	-20	-16	
287	4	-18	4	-12	-18	-22	-22	-18	
288	6	-18	6	-12	-20	-22	-22	-18	
289	6	-18	6	-12	-20	-22	-22	-18	
290	4	-18	6	-12	-18	-22	-22	-18	
291	2	-18	8	-12	-18	-22	-22	-18	
292	0	-18	10	-12	-18	-20	-22	-16	
293	-4	-18	10	-10	-16	-18	-20	-16	
294	-8	-18	12	-10	-16	-18	-20	-16	
295	-14	-20	14	-10	-16	-16	-18	-14	
296	-18	-20	14	-8	-14	-16	-18	-14	
297	-22	-22	16	-8	-14	-14	-16	-14	
298	-26	-24	16	-8	-14	-14	-16	-14	
299	-30	-24	18	-6	-12	-14	-14	-12	
300	-32	-26	18	-6	-12	-12	-14	-12	
301	-34	-28	18	-6	-12	-12	-14	-12	
302	-34	-28	18	-6	-12	-12	-14	-12	
303	-36	-28	18	-6	-12	-12	-12	-12	
304	-36	-28	18	-6	-12	-12	-12	-12	
305	-34	-28	18	-6	-12	-12	-12	-10	
306	-34	-28	18	-6	-12	-12	-12	-10	
307	-32	-28	18	-4	-10	-12	-12	-10	
308	-32	-28	18	-4	-10	-10	-10	-8	
309	-30	-26	18	-4	-10	-10	-10	-8	
310	-28	-26	18	-4	-10	-10	-10	-8	
311	-26	-24	18	-4	-10	-10	-10	-6	
312	-24	-24	16	-4	-10	-10	-10	-6	
313	-22	-24	16	-4	-12	-12	-10	-6	
314	-18	-22	16	-4	-12	-12	-10	-6	
315	-16	-22	16	-6	-14	-14	-12	-6	
316	-12	-20	14	-8	-14	-16	-12	-8	
317	-8	-20	12	-8	-16	-16	-14	-8	
318	-6	-20	12	-10	-18	-18	-16	-10	
319	-4	-18	10	-12	-18	-20	-18	-12	
320	-2	-18	10	-14	-20	-22	-20	-14	
321	0	-18	8	-14	-20	-22	-22	-16	
322	0	-18	8	-16	-22	-24	-24	-18	
323	0	-18	6	-16	-22	-24	-26	-20	
324	-2	-18	6	-18	-22	-24	-26	-20	
325	-4	-20	6	-18	-22	-24	-28	-22	
326	-6	-20	6	-18	-22	-24	-28	-24	
327	-8	-22	6	-18	-22	-24	-30	-24	
328	-12	-22	6	-18	-22	-24	-30	-26	
329	-14	-24	6	-18	-22	-24	-30	-26	
330	-16	-24	6	-18	-22	-24	-30	-26	
331	-18	-26	6	-16	-22	-24	-28	-26	
332	-20	-26	8	-16	-22	-24	-28	-24	
333	-20	-28	8	-16	-22	-24	-26	-24	
334	-20	-28	8	-16	-22	-24	-26	-22	
335	-20	-28	8	-16	-22	-24	-24	-22	
336	-20	-28	8	-16	-22	-24	-24	-20	
337	-18	-28	8	-14	-22	-24	-24	-20	
338	-18	-28	8	-14	-22	-24	-22	-18	
339	-16	-28	8	-14	-22	-24	-22	-18	
340	-16	-26	8	-14	-22	-24	-22	-18	
341	-16	-26	8	-14	-22	-24	-22	-18	
342	-16	-26	8	-14	-20	-24	-22	-18	
343	-16	-24	8	-14	-20	-22	-22	-18	
