samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-28	-42	40	-6	-28	-42	-60	-26	
1	-28	-42	40	-4	-28	-42	-60	-24	
2	-28	-42	40	-4	-26	-40	-60	-24	
3	-26	-42	40	-2	-24	-38	-60	-24	
4	-26	-40	40	0	-24	-36	-58	-22	
5	-24	-40	40	0	-22	-36	-58	-22	
6	-22	-40	40	2	-20	-34	-58	-22	
7	-20	-38	40	4	-18	-32	-56	-20	
8	-16	-38	40	6	-18	-30	-56	-20	
9	-14	-38	42	8	-16	-30	-56	-20	
10	-12	-36	42	10	-14	-30	-54	-18	
11	-12	-36	42	14	-12	-28	-54	-18	
12	-10	-34	42	16	-12	-28	-52	-18	
13	-10	-34	42	20	-10	-28	-52	-18	
14	-8	-34	42	22	-8	-26	-50	-16	
15	-8	-32	42	26	-6	-26	-48	-16	
16	-8	-32	44	30	-2	-24	-46	-16	
17	-10	-30	44	34	0	-24	-44	-14	
18	-10	-30	44	38	2	-22	-42	-14	
19	-10	-28	44	44	6	-20	-38	-12	
20	-8	-28	44	48	10	-18	-34	-10	
21	-8	-26	44	54	14	-16	-30	-10	
22	-8	-24	44	58	18	-12	-26	-8	
23	-6	-22	44	64	24	-10	-22	-6	
24	-4	-22	44	70	28	-6	-18	-4	
25	-2	-20	44	74	34	-4	-14	-2	
26	0	-18	44	80	38	0	-10	0	
27	2	-16	44	86	44	4	-6	4	
28	4	-14	44	90	50	8	-2	6	
29	6	-12	44	96	54	10	2	8	
30	8	-10	44	100	60	14	6	10	
31	10	-8	44	104	64	16	8	12	
32	10	-6	42	108	68	20	12	16	
33	12	-6	42	112	72	24	16	18	
34	12	-4	42	116	76	26	18	20	
35	12	-2	40	118	80	30	20	22	
36	14	0	40	122	82	32	24	24	
37	14	2	40	124	86	34	26	26	
38	14	4	38	124	88	36	28	28	
39	16	6	36	126	88	38	30	30	
40	16	8	36	126	90	40	30	30	
41	18	10	34	126	90	42	32	32	
42	20	12	32	126	90	42	32	32	
43	22	14	30	124	90	44	32	34	
44	24	16	28	124	88	44	34	34	
45	24	18	28	122	88	44	34	34	
46	26	18	26	120	86	44	34	34	
47	28	20	24	118	86	44	34	34	
48	30	20	22	116	84	44	34	34	
49	32	20	20	112	82	44	34	34	
50	32	22	18	110	82	44	34	34	
51	34	22	16	108	80	44	34	34	
52	34	22	14	106	78	44	34	36	
53	34	22	12	102	78	44	34	36	
54	34	22	10	100	76	44	36	36	
55	34	22	10	98	74	44	36	36	
56	34	22	8	94	72	42	36	36	
57	32	22	8	92	72	42	36	36	
58	30	22	6	88	70	42	36	36	
59	28	22	6	86	66	40	36	36	
60	26	22	6	82	64	38	34	36	
61	24	22	6	78	62	38	34	36	
62	22	22	6	74	58	36	32	36	
63	22	20	6	70	56	32	30	36	
64	20	20	6	66	52	30	30	34	
65	18	18	6	62	48	28	28	34	
66	16	16	6	56	46	26	26	32	
67	14	16	6	52	42	22	22	30	
68	14	14	6	48	38	20	20	28	
69	12	10	6	42	34	18	18	26	
70	10	8	6	38	30	14	16	22	
71	10	6	6	34	26	12	12	20	
72	8	4	6	30	22	10	10	18	
73	8	2	8	26	18	6	8	16	
74	6	2	8	22	14	4	6	14	
75	4	0	8	20	12	2	4	10	
76	2	-2	10	16	8	0	2	8	
77	0	-2	10	14	6	-2	0	8	
78	-2	-4	12	12	2	-4	-2	6	
79	-2	-4	12	8	0	-6	-4	4	
80	-4	-6	12	6	-4	-8	-6	2	
81	-6	-6	14	4	-6	-10	-8	2	
82	-8	-8	14	2	-8	-12	-10	0	
83	-8	-8	14	0	-10	-14	-10	0	
84	-10	-10	14	-2	-12	-14	-12	-2	
85	-10	-10	14	-4	-14	-16	-12	-2	
86	-10	-12	14	-6	-16	-18	-14	-4	
87	-10	-12	14	-6	-18	-18	-14	-4	
88	-10	-12	14	-8	-20	-18	-16	-4	
89	-10	-12	14	-8	-22	-20	-16	-6	
90	-10	-12	14	-10	-22	-20	-16	-6	
91	-10	-12	14	-10	-22	-20	-16	-6	
92	-12	-12	14	-10	-24	-20	-16	-6	
93	-12	-10	14	-10	-24	-20	-16	-6	
94	-12	-10	14	-8	-24	-20	-16	-6	
95	-12	-8	14	-8	-22	-20	-16	-6	
96	-12	-8	14	-8	-22	-20	-16	-6	
97	-12	-6	16	-6	-22	-20	-16	-6	
98	-10	-6	16	-6	-20	-18	-16	-6	
99	-10	-6	16	-6	-20	-18	-16	-6	
100	-10	-6	16	-4	-20	-18	-16	-4	
101	-8	-6	16	-4	-18	-18	-16	-4	
102	-8	-6	18	-4	-18	-18	-16	-4	
103	-6	-6	18	-4	-18	-18	-16	-4	
104	-6	-6	18	-4	-18	-18	-16	-4	
105	-6	-6	18	-2	-16	-16	-16	-4	
106	-6	-6	18	-2	-16	-16	-14	-4	
107	-4	-6	20	-2	-16	-16	-14	-4	
108	-4	-6	20	-2	-16	-16	-14	-4	
109	-4	-6	20	-2	-16	-16	-14	-4	
110	-4	-6	20	-2	-16	-16	-14	-2	
111	-4	-6	20	0	-16	-16	-12	-2	
112	-4	-6	20	0	-16	-14	-12	-2	
113	-4	-6	20	0	-14	-14	-10	-2	
114	-4	-4	20	2	-14	-14	-10	0	
115	-4	-4	20	2	-12	-12	-10	0	
116	-4	-4	20	2	-12	-12	-8	0	
117	-4	-2	20	4	-10	-12	-8	2	
118	-4	-2	20	4	-8	-10	-6	4	
119	-6	-2	20	4	-8	-10	-6	4	
120	-6	0	20	6	-6	-8	-4	6	
121	-6	0	20	6	-4	-8	-4	6	
122	-8	0	20	6	-4	-6	-2	8	
123	-8	-2	20	6	-2	-6	-2	10	
124	-10	-2	20	6	-2	-6	-2	10	
125	-10	-2	20	6	-2	-6	-2	10	
126	-10	-4	20	6	-2	-6	-2	12	
127	-10	-4	20	4	-2	-6	-2	12	
128	-10	-6	20	4	-2	-8	-2	12	
129	-10	-8	18	4	-4	-8	-4	12	
130	-10	-8	18	2	-4	-8	-4	10	
131	-10	-10	18	2	-6	-10	-6	10	
132	-8	-10	18	0	-6	-10	-6	10	
133	-8	-12	16	0	-8	-12	-8	8	
134	-6	-12	16	0	-10	-12	-8	8	
135	-6	-12	16	-2	-10	-12	-8	8	
136	-6	-12	14	-2	-12	-12	-8	8	
137	-6	-12	14	-2	-12	-14	-10	8	
138	-6	-12	14	-4	-14	-14	-8	8	
139	-6	-12	14	-4	-14	-14	-8	8	
140	-6	-12	14	-4	-14	-14	-8	8	
141	-8	-10	14	-6	-16	-14	-8	8	
142	-8	-10	14	-6	-16	-16	-8	8	
143	-8	-10	14	-6	-16	-16	-8	8	
144	-8	-8	14	-8	-18	-16	-8	8	
145	-8	-8	14	-8	-18	-18	-8	8	
146	-8	-8	12	-10	-20	-18	-8	8	
147	-8	-8	12	-10	-22	-20	-8	6	
148	-8	-8	12	-12	-22	-22	-10	6	
149	-6	-8	12	-14	-24	-22	-10	6	
150	-6	-10	12	-14	-26	-24	-12	4	
151	-6	-10	12	-16	-26	-24	-14	4	
152	-6	-12	12	-16	-28	-26	-14	4	
153	-6	-12	12	-18	-30	-26	-16	4	
154	-6	-14	12	-18	-30	-26	-16	2	
155	-8	-14	12	-18	-30	-26	-18	2	
156	-8	-14	12	-18	-30	-26	-18	2	
157	-8	-16	12	-20	-30	-26	-18	2	
158	-8	-16	12	-20	-30	-24	-20	2	
159	-8	-16	12	-20	-30	-24	-20	2	
160	-8	-18	14	-20	-30	-24	-20	4	
161	-8	-18	14	-20	-30	-24	-20	4	
162	-10	-18	14	-20	-30	-24	-20	4	
163	-10	-18	14	-20	-30	-24	-20	4	
164	-10	-18	14	-20	-30	-24	-20	4	
165	-10	-18	14	-22	-30	-24	-20	6	
166	-10	-18	14	-22	-30	-24	-20	6	
167	-10	-18	14	-22	-30	-24	-20	6	
168	-10	-18	14	-22	-30	-24	-20	6	
169	-10	-18	12	-22	-32	-26	-20	6	
170	-12	-18	12	-24	-32	-26	-20	6	
171	-12	-18	12	-24	-32	-26	-20	6	
172	-12	-18	10	-24	-34	-28	-22	6	
173	-12	-18	10	-26	-34	-28	-22	4	
174	-14	-18	10	-26	-36	-28	-22	4	
175	-14	-18	8	-26	-36	-30	-24	4	
176	-14	-18	8	-26	-36	-30	-24	4	
177	-14	-18	8	-26	-38	-32	-24	4	
178	-16	-20	8	-28	-38	-32	-26	2	
179	-16	-20	8	-28	-38	-32	-26	2	
180	-16	-20	8	-28	-38	-32	-26	2	
181	-16	-20	8	-28	-38	-32	-26	0	
182	-16	-22	8	-28	-38	-34	-26	0	
183	-14	-22	8	-28	-38	-32	-26	0	
184	-14	-22	10	-28	-38	-32	-26	0	
185	-14	-20	10	-28	-38	-32	-24	0	
186	-14	-20	10	-28	-36	-32	-24	0	
187	-14	-20	12	-26	-36	-32	-24	0	
188	-14	-18	12	-26	-34	-30	-22	0	
189	-14	-16	12	-26	-34	-30	-22	0	
190	-14	-14	12	-26	-34	-30	-20	0	
191	-12	-12	14	-24	-32	-28	-20	0	
192	-12	-10	14	-24	-32	-28	-18	0	
193	-12	-8	14	-24	-30	-28	-18	0	
194	-10	-6	14	-24	-30	-26	-18	0	
195	-10	-4	16	-22	-30	-26	-16	0	
196	-8	-2	16	-22	-28	-24	-16	2	
197	-6	2	18	-20	-28	-22	-16	2	
198	-6	4	18	-20	-26	-22	-14	2	
199	-4	6	18	-20	-26	-20	-14	2	
200	-4	8	20	-18	-26	-18	-12	2	
201	-4	10	20	-18	-24	-18	-12	2	
202	-4	12	20	-18	-24	-16	-12	2	
203	-4	12	20	-16	-24	-16	-10	2	
204	-6	14	20	-16	-22	-14	-10	2	
205	-6	14	20	-16	-22	-14	-10	4	
206	-8	14	18	-18	-22	-14	-8	4	
207	-8	14	18	-18	-22	-14	-8	4	
208	-10	14	14	-18	-22	-14	-8	4	
209	-10	14	12	-20	-24	-14	-8	6	
210	-10	14	10	-20	-24	-14	-8	6	
211	-10	14	6	-22	-24	-14	-8	6	
212	-10	14	4	-24	-26	-14	-8	6	
213	-8	14	0	-24	-26	-16	-8	8	
214	-6	14	-2	-26	-28	-16	-8	8	
215	-4	16	-6	-28	-28	-16	-8	8	
216	-2	16	-8	-28	-30	-16	-8	8	
