samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	24	54	-12	34	28	34	24	24	
1	26	56	-12	34	30	36	26	26	
2	28	58	-12	36	30	36	28	28	
3	30	60	-12	36	30	38	30	28	
4	32	62	-12	36	32	38	30	30	
5	32	62	-12	36	32	38	30	30	
6	34	62	-12	36	30	38	32	30	
7	34	64	-12	36	30	38	32	32	
8	34	62	-10	36	30	36	32	32	
9	34	62	-10	36	28	36	30	32	
10	32	62	-10	34	26	34	30	30	
11	32	62	-10	34	26	34	28	30	
12	30	60	-10	32	24	32	28	30	
13	30	60	-10	30	22	30	26	28	
14	28	58	-10	30	20	28	24	28	
15	26	56	-8	28	18	26	22	26	
16	26	54	-8	26	16	24	20	26	
17	24	54	-8	26	14	22	18	24	
18	22	52	-8	24	12	20	16	24	
19	20	50	-8	22	10	16	14	22	
20	18	48	-8	20	8	14	12	20	
21	16	46	-8	20	6	12	10	18	
22	16	44	-8	18	4	10	8	16	
23	14	44	-8	16	2	8	6	14	
24	12	42	-8	14	0	6	4	12	
25	10	40	-8	12	-2	2	2	10	
26	10	38	-8	10	-4	0	0	8	
27	8	36	-8	8	-6	-2	-2	6	
28	8	32	-8	6	-8	-4	-4	4	
29	6	30	-8	4	-10	-6	-6	2	
30	6	28	-8	2	-12	-8	-8	0	
31	6	26	-8	-2	-14	-8	-10	-2	
32	4	24	-8	-4	-16	-10	-12	-4	
33	4	22	-8	-6	-18	-12	-14	-6	
34	4	20	-10	-8	-20	-14	-16	-6	
35	2	18	-10	-12	-24	-16	-18	-8	
36	2	16	-10	-14	-26	-18	-20	-10	
37	2	14	-10	-18	-28	-20	-22	-12	
38	0	12	-12	-20	-30	-22	-24	-14	
39	0	10	-12	-24	-32	-24	-26	-14	
40	-2	8	-14	-26	-34	-26	-28	-16	
41	-2	6	-14	-30	-36	-26	-30	-18	
42	-4	4	-16	-32	-38	-28	-32	-20	
43	-4	2	-16	-34	-40	-30	-34	-22	
44	-6	0	-18	-36	-42	-32	-34	-24	
45	-6	-2	-18	-38	-42	-34	-36	-24	
46	-8	-4	-20	-40	-44	-36	-38	-26	
47	-8	-6	-20	-40	-46	-36	-40	-28	
48	-10	-8	-20	-42	-46	-38	-40	-30	
49	-12	-10	-22	-42	-48	-40	-42	-30	
50	-12	-12	-22	-42	-48	-40	-42	-32	
51	-14	-12	-22	-44	-50	-42	-44	-34	
52	-14	-14	-22	-44	-50	-42	-44	-34	
53	-16	-16	-22	-44	-50	-42	-44	-36	
54	-16	-16	-22	-44	-52	-42	-44	-36	
55	-18	-16	-22	-46	-52	-42	-46	-36	
56	-18	-18	-20	-46	-52	-42	-46	-36	
57	-20	-18	-20	-46	-52	-42	-46	-38	
58	-20	-18	-20	-46	-52	-42	-46	-38	
59	-22	-18	-20	-46	-52	-42	-46	-38	
60	-22	-18	-20	-46	-52	-42	-46	-38	
61	-22	-18	-20	-46	-52	-42	-46	-38	
62	-22	-18	-20	-46	-52	-40	-46	-38	
63	-22	-18	-20	-46	-52	-40	-46	-38	
64	-22	-18	-20	-46	-50	-40	-46	-38	
65	-22	-18	-20	-46	-50	-38	-46	-38	
66	-20	-18	-20	-44	-50	-38	-46	-38	
67	-20	-18	-20	-44	-48	-38	-44	-38	
68	-18	-18	-20	-44	-48	-36	-44	-38	
69	-18	-18	-20	-42	-48	-36	-44	-38	
70	-16	-16	-20	-42	-46	-36	-44	-38	
71	-16	-16	-20	-42	-44	-34	-42	-38	
72	-14	-16	-20	-40	-44	-34	-42	-38	
73	-14	-14	-20	-40	-42	-32	-40	-36	
74	-14	-14	-20	-38	-40	-30	-38	-36	
75	-12	-14	-20	-38	-40	-30	-38	-36	
76	-12	-12	-20	-38	-38	-28	-36	-34	
77	-12	-12	-20	-36	-36	-28	-34	-32	
78	-12	-10	-20	-36	-34	-26	-32	-32	
79	-12	-10	-18	-34	-32	-24	-30	-30	
80	-12	-8	-18	-34	-32	-22	-30	-28	
81	-14	-6	-18	-32	-30	-22	-28	-28	
82	-14	-6	-18	-32	-28	-20	-26	-26	
83	-14	-4	-18	-32	-28	-18	-24	-24	
84	-14	-2	-18	-30	-26	-16	-22	-24	
85	-14	-2	-18	-30	-24	-16	-22	-22	
86	-14	0	-18	-30	-24	-14	-20	-22	
87	-14	0	-18	-30	-24	-14	-20	-20	
88	-14	2	-18	-30	-22	-12	-18	-20	
89	-14	2	-20	-30	-22	-12	-18	-20	
90	-12	4	-20	-30	-22	-12	-18	-20	
91	-12	4	-20	-30	-22	-12	-16	-18	
92	-10	4	-20	-30	-20	-12	-16	-18	
93	-10	4	-22	-30	-20	-12	-16	-18	
94	-8	6	-22	-30	-20	-10	-16	-18	
95	-8	6	-22	-30	-20	-10	-16	-18	
96	-8	6	-22	-30	-20	-10	-16	-18	
97	-8	6	-22	-30	-18	-10	-16	-16	
98	-8	6	-22	-28	-18	-10	-14	-16	
99	-8	6	-20	-28	-18	-8	-14	-16	
100	-10	6	-20	-28	-18	-8	-14	-14	
101	-10	6	-20	-28	-16	-6	-12	-14	
102	-12	6	-20	-28	-16	-6	-12	-12	
103	-12	6	-18	-28	-16	-4	-10	-12	
104	-14	6	-18	-28	-14	-4	-10	-10	
105	-14	4	-18	-28	-14	-2	-10	-10	
106	-14	4	-18	-28	-14	-2	-8	-10	
107	-14	4	-18	-28	-14	-2	-8	-10	
108	-14	4	-18	-28	-14	-2	-8	-10	
109	-14	4	-18	-28	-14	-2	-8	-10	
110	-14	4	-20	-28	-14	-2	-8	-10	
111	-12	4	-20	-30	-14	-2	-8	-10	
112	-12	4	-20	-30	-14	-2	-10	-10	
113	-10	4	-20	-30	-16	-2	-10	-12	
114	-10	4	-20	-32	-16	-4	-10	-12	
115	-10	4	-22	-32	-16	-4	-12	-12	
116	-10	4	-22	-32	-16	-4	-12	-12	
117	-10	4	-22	-32	-16	-4	-12	-14	
118	-10	4	-22	-32	-16	-4	-12	-14	
119	-12	4	-22	-34	-16	-4	-12	-14	
120	-12	4	-22	-34	-16	-4	-12	-14	
121	-14	4	-22	-34	-14	-4	-12	-14	
122	-16	4	-22	-34	-14	-4	-12	-14	
123	-16	4	-22	-32	-14	-4	-12	-14	
124	-18	4	-22	-32	-14	-2	-12	-14	
125	-18	4	-22	-32	-14	-2	-10	-14	
126	-18	4	-22	-32	-12	-2	-10	-12	
127	-18	4	-22	-32	-12	-2	-10	-12	
128	-18	4	-24	-32	-12	-2	-10	-14	
129	-18	4	-24	-34	-12	-2	-10	-14	
130	-16	4	-24	-34	-12	-2	-10	-14	
131	-16	4	-26	-34	-12	-2	-10	-14	
132	-14	4	-26	-34	-12	-2	-10	-14	
133	-14	4	-26	-36	-14	-4	-12	-14	
134	-12	4	-26	-36	-14	-4	-12	-16	
135	-12	4	-28	-38	-14	-4	-12	-16	
136	-12	4	-28	-38	-16	-6	-12	-16	
137	-12	4	-28	-40	-16	-6	-14	-16	
138	-12	4	-28	-40	-16	-6	-14	-16	
139	-12	4	-28	-40	-16	-6	-14	-16	
140	-14	4	-28	-42	-16	-8	-14	-16	
141	-14	4	-28	-42	-18	-8	-14	-16	
142	-14	4	-28	-42	-18	-8	-14	-16	
143	-16	4	-28	-42	-18	-8	-14	-16	
144	-16	2	-26	-42	-18	-8	-14	-16	
145	-16	2	-26	-42	-18	-8	-14	-16	
146	-18	2	-26	-42	-18	-8	-14	-16	
147	-18	2	-26	-42	-18	-8	-14	-16	
148	-18	2	-26	-44	-18	-8	-14	-16	
149	-16	2	-26	-44	-18	-8	-14	-16	
150	-16	2	-26	-44	-18	-8	-14	-16	
151	-16	0	-26	-44	-18	-8	-14	-16	
152	-16	0	-26	-44	-18	-8	-14	-16	
153	-16	0	-26	-44	-18	-8	-14	-16	
154	-16	0	-28	-44	-18	-8	-16	-16	
155	-16	-2	-28	-44	-20	-8	-16	-16	
156	-16	-2	-28	-44	-20	-8	-16	-16	
157	-16	-2	-28	-44	-20	-8	-16	-16	
158	-16	-2	-28	-42	-20	-8	-16	-16	
159	-16	-2	-26	-42	-18	-8	-16	-16	
160	-16	-2	-26	-42	-18	-8	-16	-16	
161	-16	-2	-26	-40	-18	-8	-16	-16	
162	-16	0	-26	-40	-18	-8	-16	-16	
163	-16	0	-24	-40	-18	-8	-16	-16	
164	-16	0	-24	-38	-18	-6	-16	-16	
165	-16	2	-24	-38	-18	-6	-14	-16	
166	-16	2	-24	-38	-16	-6	-14	-16	
167	-16	4	-22	-38	-16	-6	-14	-16	
168	-16	4	-22	-36	-16	-4	-14	-16	
169	-16	6	-22	-36	-16	-4	-14	-16	
170	-16	8	-22	-36	-14	-4	-14	-16	
171	-14	8	-22	-36	-14	-4	-14	-14	
172	-14	10	-22	-36	-14	-2	-14	-14	
173	-14	10	-22	-36	-12	-2	-14	-14	
174	-14	12	-22	-34	-12	-2	-12	-14	
175	-12	12	-22	-34	-10	0	-12	-14	
176	-12	14	-22	-32	-10	0	-12	-14	
177	-12	14	-20	-32	-8	2	-10	-12	
178	-12	16	-20	-30	-8	2	-10	-12	
179	-12	16	-18	-28	-6	4	-8	-12	
180	-12	18	-18	-28	-4	4	-8	-10	
181	-12	20	-16	-26	-4	6	-6	-10	
182	-12	20	-16	-24	-2	8	-6	-8	
183	-12	22	-14	-24	0	8	-6	-8	
184	-12	24	-14	-22	0	10	-4	-6	
185	-10	26	-14	-20	2	10	-4	-6	
186	-10	26	-12	-20	2	12	-2	-4	
187	-10	28	-12	-20	4	12	-2	-2	
188	-8	30	-12	-20	4	14	0	-2	
189	-8	32	-12	-18	6	14	0	0	
190	-6	32	-14	-18	6	16	2	2	
191	-4	34	-14	-18	8	18	4	2	
192	-4	36	-14	-18	8	20	4	4	
193	-2	36	-14	-18	10	20	6	6	
194	0	38	-16	-18	10	22	8	8	
195	0	38	-16	-18	12	24	10	8	
196	2	40	-16	-18	14	24	12	10	
197	4	40	-18	-18	14	26	12	12	
198	6	42	-18	-18	14	26	14	12	
199	8	42	-20	-18	16	28	14	14	
200	10	42	-22	-18	16	28	14	14	
201	12	42	-22	-18	16	28	14	14	
202	12	42	-24	-20	14	26	14	14	
203	14	40	-26	-20	14	24	12	14	
204	16	40	-28	-22	12	24	12	12	
205	16	38	-28	-22	10	22	10	12	
206	16	36	-30	-24	8	18	8	10	
207	16	32	-32	-26	6	16	6	8	
208	14	30	-32	-26	4	14	4	6	
209	12	26	-32	-28	4	12	2	4	
210	10	24	-32	-30	2	10	0	2	
211	6	20	-32	-30	0	8	-2	2	
212	2	16	-32	-30	-2	6	-4	0	
213	0	12	-32	-32	-2	6	-4	-2	
214	-4	10	-32	-32	-2	4	-6	-4	
215	-8	6	-32	-32	-4	4	-8	-4	
216	-12	4	-32	-32	-4	4	-8	-6	
217	-14	2	-32	-32	-4	4	-10	-8	
218	-16	-2	-32	-32	-4	2	-10	-8	
219	-18	-4	-32	-32	-6	2	-12	-10	
220	-20	-6	-32	-34	-6	2	-12	-12	
221	-22	-8	-32	-34	-8	2	-14	-12	
222	-22	-8	-32	-34	-8	0	-14	-14	
223	-22	-10	-34	-36	-10	0	-16	-14	
224	-22	-12	-34	-36	-10	-2	-16	-16	
225	-22	-12	-36	-38	-12	-2	-18	-16	
226	-22	-14	-36	-38	-12	-4	-18	-18	
227	-20	-14	-36	-38	-14	-4	-18	-18	
228	-20	-14	-38	-40	-14	-6	-20	-18	
229	-20	-16	-38	-40	-14	-6	-20	-20	
230	-20	-16	-38	-40	-14	-6	-20	-20	
231	-20	-18	-38	-40	-14	-8	-22	-20	
232	-20	-18	-38	-40	-16	-8	-22	-20	
233	-22	-18	-38	-40	-16	-8	-22	-22	
234	-22	-20	-38	-40	-14	-8	-24	-22	
235	-24	-20	-36	-40	-14	-8	-24	-22	
236	-26	-20	-36	-38	-14	-8	-24	-22	
237	-26	-18	-34	-38	-14	-8	-24	-24	
238	-30	-16	-32	-36	-12	-8	-24	-24	
239	-32	-14	-28	-36	-12	-8	-24	-24	
240	-34	-12	-24	-34	-10	-8	-24	-22	
241	-38	-10	-20	-32	-8	-6	-22	-22	
242	-42	-6	-16	-28	-8	-4	-20	-20	
243	-44	-4	-12	-26	-4	-2	-18	-18	
244	-46	0	-8	-24	-2	0	-16	-16	
245	-48	4	-4	-20	2	4	-12	-14	
246	-46	6	0	-16	8	10	-8	-10	
247	-44	10	2	-10	14	18	0	-6	
248	-38	14	4	-2	22	28	8	0	
249	-28	20	4	6	34	40	20	6	
250	-14	26	2	18	46	56	32	16	
251	4	32	-2	30	64	76	50	26	
252	26	42	-8	46	84	98	68	40	
253	54	54	-16	64	106	124	90	54	
254	84	66	-24	84	132	152	114	72	
255	118	80	-34	104	160	180	140	92	
256	154	96	-46	126	188	208	164	112	
257	188	110	-58	146	214	236	188	132	
258	222	124	-70	164	240	260	208	152	
259	252	134	-82	178	260	280	224	168	
260	276	142	-94	186	276	292	236	182	
261	294	148	-104	190	284	298	240	192	
262	304	146	-112	188	284	296	238	196	
263	306	142	-120	178	276	286	228	194	
264	300	130	-126	162	260	266	212	186	
265	284	116	-130	138	236	240	190	174	
266	262	96	-132	110	206	208	162	154	
267	232	76	-132	78	170	172	132	132	
268	200	52	-130	46	132	134	100	106	
269	162	28	-126	10	92	96	66	78	
270	126	4	-122	-22	54	58	34	52	
271	88	-18	-116	-52	16	22	4	24	
272	54	-36	-110	-80	-16	-8	-22	0	
273	24	-52	-102	-100	-44	-34	-42	-22	
274	0	-66	-94	-116	-66	-54	-60	-40	
275	-22	-74	-88	-126	-82	-68	-72	-54	
276	-38	-80	-80	-130	-92	-78	-78	-64	
277	-48	-82	-72	-130	-98	-82	-82	-70	
278	-54	-82	-66	-126	-98	-82	-82	-72	
279	-56	-80	-60	-118	-94	-80	-80	-74	
280	-56	-76	-54	-110	-88	-76	-76	-72	
281	-54	-72	-50	-98	-80	-68	-70	-68	
282	-50	-66	-44	-88	-72	-62	-64	-64	
283	-46	-60	-40	-76	-62	-54	-58	-58	
284	-42	-56	-38	-68	-54	-46	-52	-54	
285	-38	-52	-36	-60	-46	-40	-46	-48	
286	-36	-48	-32	-52	-40	-34	-42	-44	
287	-34	-44	-32	-48	-34	-30	-38	-40	
288	-32	-42	-30	-44	-30	-26	-34	-36	
289	-30	-38	-28	-40	-28	-24	-32	-34	
290	-30	-38	-28	-38	-26	-22	-30	-30	
291	-28	-36	-26	-38	-24	-20	-30	-28	
292	-28	-36	-26	-38	-24	-18	-28	-28	
293	-28	-34	-26	-36	-24	-18	-28	-26	
294	-28	-34	-26	-36	-24	-16	-26	-24	
