samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	58	126	-34	48	108	106	144	130	
1	54	122	-34	44	102	100	138	126	
2	50	116	-32	42	98	94	130	120	
3	48	110	-30	38	92	90	122	114	
4	44	104	-28	36	88	84	114	108	
5	40	98	-26	32	82	78	106	102	
6	36	92	-24	30	76	72	98	94	
7	32	86	-22	28	72	66	88	88	
8	28	80	-20	26	66	62	80	80	
9	24	74	-18	24	62	56	72	74	
10	22	68	-16	22	58	50	66	68	
11	18	62	-14	20	52	46	58	60	
12	16	58	-12	18	48	40	50	54	
13	12	52	-12	18	44	36	44	48	
14	10	46	-10	16	40	32	38	42	
15	8	42	-8	14	36	28	32	36	
16	4	38	-8	14	34	22	26	30	
17	2	32	-6	12	30	18	20	26	
18	0	28	-6	10	26	14	16	20	
19	-2	24	-4	10	24	12	10	16	
20	-4	20	-4	8	22	8	6	12	
21	-4	18	-2	8	18	4	2	8	
22	-6	14	-2	6	16	0	-2	6	
23	-8	12	-2	6	14	-2	-4	2	
24	-8	8	-2	6	12	-4	-8	0	
25	-10	6	0	4	10	-8	-10	-4	
26	-10	4	0	4	8	-10	-12	-6	
27	-10	4	0	4	8	-12	-14	-8	
28	-12	2	0	2	6	-14	-16	-10	
29	-12	0	2	2	6	-16	-18	-12	
30	-12	-2	2	2	4	-18	-20	-12	
31	-12	-2	2	2	4	-18	-22	-14	
32	-12	-4	2	2	2	-20	-22	-16	
33	-14	-4	4	2	2	-20	-24	-16	
34	-14	-6	4	2	2	-22	-24	-18	
35	-14	-6	4	2	2	-22	-26	-18	
36	-14	-8	4	2	2	-22	-26	-18	
37	-16	-8	6	2	0	-22	-28	-20	
38	-16	-8	6	2	0	-24	-28	-20	
39	-16	-10	6	2	0	-24	-30	-20	
40	-16	-10	6	2	0	-24	-30	-20	
41	-18	-10	6	2	0	-26	-32	-22	
42	-18	-10	6	2	0	-26	-32	-22	
43	-18	-10	6	2	0	-26	-32	-22	
44	-18	-12	6	2	0	-28	-34	-22	
45	-18	-12	4	2	-2	-28	-34	-22	
46	-18	-12	4	2	-2	-28	-34	-22	
47	-20	-12	4	2	-2	-30	-36	-24	
48	-20	-12	4	2	-2	-30	-36	-24	
49	-20	-12	4	2	-2	-30	-38	-24	
50	-20	-12	2	2	-2	-32	-38	-24	
51	-20	-12	2	2	-2	-32	-38	-24	
52	-18	-12	2	0	-2	-32	-40	-26	
53	-18	-12	2	0	-2	-32	-40	-26	
54	-18	-12	2	0	-2	-34	-42	-26	
55	-18	-12	2	0	-2	-34	-42	-28	
56	-18	-14	2	0	-4	-34	-42	-28	
57	-18	-14	2	0	-4	-34	-44	-28	
58	-18	-14	2	0	-4	-34	-44	-30	
59	-18	-14	2	0	-2	-34	-44	-30	
60	-18	-14	2	0	-2	-34	-44	-30	
61	-18	-12	2	0	-2	-34	-44	-30	
62	-18	-12	2	0	-2	-32	-44	-30	
63	-18	-12	4	0	-2	-32	-44	-30	
64	-18	-12	4	0	-2	-32	-44	-30	
65	-18	-12	4	0	0	-32	-42	-30	
66	-18	-12	4	0	0	-32	-42	-30	
67	-18	-10	4	0	0	-30	-42	-28	
68	-18	-10	4	2	2	-30	-40	-28	
69	-18	-10	6	2	2	-30	-40	-28	
70	-18	-10	6	2	2	-30	-40	-28	
71	-18	-10	6	2	2	-28	-40	-28	
72	-18	-10	6	4	2	-28	-40	-26	
73	-18	-10	6	4	2	-28	-38	-26	
74	-18	-8	6	4	2	-28	-38	-26	
75	-18	-8	6	4	2	-28	-38	-26	
76	-16	-8	6	4	2	-28	-38	-26	
77	-16	-8	6	4	2	-28	-38	-26	
78	-16	-6	6	4	2	-28	-38	-26	
79	-16	-6	4	4	2	-28	-38	-26	
80	-16	-6	4	2	0	-28	-38	-26	
81	-14	-4	4	2	0	-28	-36	-26	
82	-14	-4	2	2	0	-28	-36	-26	
83	-14	-2	2	2	0	-28	-36	-26	
84	-14	-2	2	2	0	-26	-36	-26	
85	-12	-2	2	2	0	-26	-34	-26	
86	-12	0	0	0	0	-26	-34	-24	
87	-12	0	0	0	0	-26	-34	-24	
88	-12	0	0	0	0	-26	-34	-24	
89	-12	0	0	0	0	-26	-32	-24	
90	-12	0	0	0	0	-26	-32	-24	
91	-12	0	0	0	0	-26	-32	-22	
92	-12	-2	-2	0	-2	-26	-32	-22	
93	-12	-2	-2	0	-2	-24	-32	-22	
94	-12	-2	-2	0	-2	-24	-32	-22	
95	-12	-2	-2	-2	-2	-24	-32	-22	
96	-12	-2	-2	-2	-2	-26	-32	-22	
97	-12	-2	-2	-2	-2	-26	-32	-22	
98	-14	-2	-2	-2	-2	-26	-32	-24	
99	-14	-2	-2	-2	-4	-26	-32	-24	
100	-14	-2	-2	-2	-4	-26	-32	-24	
101	-14	-2	-2	-2	-4	-26	-32	-24	
102	-14	-2	0	-2	-4	-26	-32	-24	
103	-14	-2	0	-2	-4	-26	-32	-24	
104	-14	-2	0	-2	-4	-26	-32	-26	
105	-14	-2	0	-2	-4	-26	-34	-26	
106	-14	-2	0	-2	-6	-26	-34	-26	
107	-14	-2	0	-2	-6	-28	-34	-26	
108	-14	-4	2	-2	-6	-28	-34	-26	
109	-14	-4	2	-2	-6	-28	-34	-26	
110	-14	-4	2	-4	-6	-28	-34	-28	
111	-14	-6	2	-4	-8	-28	-36	-28	
112	-14	-6	2	-4	-8	-28	-36	-28	
113	-14	-6	2	-4	-8	-28	-36	-28	
114	-14	-6	2	-4	-8	-28	-36	-28	
115	-14	-8	2	-4	-10	-28	-36	-28	
116	-14	-8	2	-4	-10	-28	-38	-30	
117	-16	-8	2	-4	-10	-28	-38	-30	
118	-16	-8	2	-4	-10	-28	-38	-30	
119	-16	-8	2	-4	-10	-30	-38	-30	
