samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	28	-100	-36	-44	-40	18	18	86	
1	14	-112	-24	-48	-84	-32	-22	48	
2	0	-118	-12	-50	-120	-74	-54	16	
3	-12	-122	0	-48	-144	-104	-78	-12	
4	-18	-120	8	-46	-160	-126	-96	-32	
5	-24	-116	16	-42	-166	-136	-106	-48	
6	-26	-110	22	-38	-164	-138	-108	-56	
7	-28	-102	28	-32	-156	-136	-108	-60	
8	-26	-94	32	-26	-144	-128	-102	-60	
9	-26	-84	34	-22	-130	-116	-96	-58	
10	-24	-76	34	-16	-114	-104	-88	-54	
11	-22	-70	34	-12	-98	-92	-80	-48	
12	-20	-64	34	-8	-84	-82	-72	-44	
13	-18	-58	32	-6	-72	-72	-66	-38	
14	-18	-56	30	-4	-62	-64	-60	-34	
15	-18	-54	28	-4	-54	-58	-56	-32	
16	-18	-52	26	-2	-50	-52	-52	-28	
17	-20	-52	24	-2	-46	-50	-50	-26	
18	-20	-50	22	-2	-42	-48	-50	-26	
19	-22	-50	20	-4	-42	-46	-48	-26	
20	-22	-50	18	-4	-40	-46	-48	-26	
21	-24	-50	16	-4	-40	-44	-48	-24	
22	-24	-48	14	-4	-40	-44	-48	-24	
23	-24	-46	14	-4	-40	-44	-48	-24	
24	-24	-44	14	-4	-40	-44	-48	-24	
25	-24	-42	12	-4	-38	-44	-48	-24	
26	-22	-38	12	-4	-38	-44	-46	-24	
27	-20	-34	14	-4	-38	-44	-46	-24	
28	-18	-30	14	-4	-36	-44	-46	-22	
29	-16	-26	14	-4	-34	-44	-44	-22	
30	-12	-22	16	-2	-34	-42	-44	-22	
31	-10	-18	16	-2	-32	-42	-44	-20	
32	-6	-16	18	0	-30	-40	-42	-20	
33	-4	-14	18	0	-28	-40	-42	-18	
34	-2	-12	18	0	-28	-38	-40	-18	
35	-2	-12	18	2	-26	-38	-40	-18	
36	0	-12	18	2	-26	-38	-40	-18	
37	0	-12	18	2	-26	-36	-40	-18	
38	0	-14	16	0	-24	-36	-42	-18	
39	-2	-14	16	0	-24	-36	-42	-18	
40	-2	-16	14	0	-24	-36	-42	-18	
41	-4	-18	12	-2	-26	-36	-44	-20	
42	-6	-20	10	-2	-26	-38	-44	-20	
43	-8	-20	8	-4	-26	-38	-46	-22	
44	-10	-20	8	-4	-24	-38	-46	-22	
45	-10	-22	6	-6	-24	-38	-46	-22	
46	-12	-22	6	-6	-24	-38	-46	-22	
47	-12	-20	6	-6	-22	-38	-46	-22	
48	-12	-20	6	-4	-22	-36	-44	-22	
49	-12	-18	6	-4	-20	-36	-44	-22	
50	-12	-16	6	-2	-18	-34	-42	-20	
51	-10	-16	8	0	-14	-32	-40	-20	
52	-10	-14	8	0	-12	-30	-38	-18	
53	-8	-12	10	2	-10	-28	-36	-16	
54	-6	-10	10	4	-8	-26	-36	-14	
55	-6	-8	12	6	-4	-26	-34	-12	
56	-4	-4	12	8	-2	-24	-32	-10	
57	-4	-4	12	10	0	-22	-30	-6	
58	-4	-2	12	12	2	-20	-28	-4	
59	-4	0	12	12	4	-18	-28	-4	
60	-4	2	12	12	8	-16	-26	-2	
61	-6	2	12	14	10	-14	-26	0	
62	-8	4	10	14	12	-14	-26	0	
63	-10	4	10	14	14	-12	-24	2	
64	-12	4	8	14	18	-10	-24	2	
65	-14	6	6	14	20	-8	-22	2	
66	-16	6	4	14	24	-6	-22	2	
67	-18	8	4	14	28	-4	-20	2	
68	-18	8	2	14	32	0	-20	2	
69	-16	10	0	16	36	2	-18	2	
70	-14	14	-2	16	40	6	-16	2	
71	-12	16	-2	18	46	8	-14	2	
72	-10	20	-2	18	52	12	-12	2	
73	-6	26	-4	20	58	16	-10	2	
74	-2	30	-4	22	64	20	-6	4	
75	2	36	-4	24	72	26	-4	6	
76	6	42	-4	26	78	30	0	8	
77	10	46	-4	28	84	34	4	10	
78	12	52	-4	30	92	40	8	12	
79	16	58	-4	32	98	44	10	14	
80	18	62	-2	34	104	50	14	16	
81	20	68	-2	36	110	56	18	20	
82	22	72	-2	38	116	60	22	22	
83	22	76	-2	38	122	66	24	24	
84	24	78	-2	40	128	70	28	28	
85	24	82	0	42	132	74	30	30	
86	26	84	0	44	138	78	34	32	
87	26	86	0	46	142	82	36	34	
88	26	88	2	46	146	84	38	36	
89	28	90	2	48	150	86	40	38	
90	28	92	2	50	152	88	42	40	
91	26	92	4	50	154	90	42	42	
92	26	92	4	50	156	90	42	42	
93	26	90	4	52	158	90	42	42	
94	24	90	6	52	158	88	42	42	
95	24	88	6	52	158	88	42	42	
96	22	86	6	50	156	86	40	42	
97	22	82	6	50	156	84	38	40	
98	20	80	6	50	154	80	38	40	
99	18	76	4	48	150	78	36	38	
100	18	74	4	46	148	74	34	36	
101	16	70	4	46	144	72	32	34	
102	16	68	4	44	140	68	30	32	
103	16	66	4	42	136	64	28	32	
104	16	62	4	40	132	60	24	30	
105	16	60	4	40	126	58	22	28	
106	16	60	4	38	122	54	20	26	
107	16	58	4	36	116	50	16	24	
108	16	56	4	36	112	46	14	22	
109	16	54	4	34	106	40	10	20	
110	16	52	6	34	100	36	6	18	
111	16	50	6	32	94	32	2	14	
112	16	48	8	32	88	26	-2	12	
113	16	46	8	30	82	22	-6	10	
114	16	44	10	28	76	16	-10	8	
115	14	40	10	28	70	10	-14	4	
116	14	38	12	26	64	6	-18	2	
117	14	36	12	24	58	0	-22	0	
118	12	34	14	24	52	-6	-26	-4	
119	12	30	14	22	46	-10	-30	-6	
120	10	28	16	20	40	-16	-32	-8	
121	8	26	16	18	36	-20	-36	-10	
122	8	22	16	18	30	-24	-38	-12	
123	6	18	16	16	26	-28	-42	-14	
124	4	14	16	14	22	-32	-44	-16	
125	2	10	16	14	18	-36	-46	-18	
126	0	6	16	12	14	-40	-48	-20	
127	-2	2	16	10	10	-44	-50	-20	
128	-4	-2	14	8	6	-48	-52	-22	
129	-4	-6	14	8	2	-50	-54	-24	
130	-6	-10	14	6	-2	-54	-56	-26	
131	-8	-14	12	4	-4	-56	-56	-26	
132	-8	-16	12	4	-8	-58	-58	-28	
133	-10	-18	12	2	-10	-60	-60	-28	
134	-10	-20	10	2	-12	-62	-60	-30	
135	-10	-20	10	2	-12	-64	-60	-30	
136	-10	-22	10	2	-14	-64	-62	-32	
137	-10	-20	10	2	-16	-66	-62	-32	
138	-10	-20	10	2	-16	-66	-64	-34	
139	-10	-20	12	2	-16	-68	-64	-34	
140	-8	-20	12	2	-18	-68	-64	-34	
141	-8	-18	12	2	-18	-68	-66	-36	
142	-6	-18	12	2	-18	-70	-66	-36	
143	-6	-18	12	2	-20	-72	-68	-38	
144	-6	-20	12	2	-20	-72	-70	-38	
145	-6	-20	12	2	-22	-74	-70	-40	
146	-6	-20	12	0	-22	-74	-72	-40	
147	-8	-22	12	0	-22	-76	-72	-40	
148	-8	-22	12	0	-24	-76	-74	-42	
149	-10	-24	12	0	-24	-78	-74	-42	
150	-12	-24	12	0	-24	-78	-74	-42	
151	-12	-24	12	0	-24	-78	-72	-42	
152	-14	-22	12	0	-24	-76	-72	-40	
153	-14	-22	12	0	-22	-76	-70	-40	
154	-14	-20	12	0	-22	-76	-68	-38	
155	-14	-18	12	0	-20	-74	-68	-36	
156	-14	-16	12	2	-20	-74	-66	-36	
157	-12	-14	12	2	-18	-74	-66	-34	
158	-12	-12	12	2	-18	-74	-64	-34	
159	-10	-10	12	2	-16	-74	-64	-34	
160	-10	-10	10	2	-16	-74	-64	-32	
161	-10	-10	10	0	-16	-74	-64	-34	
162	-8	-10	10	0	-18	-74	-64	-34	
163	-8	-10	8	0	-18	-76	-64	-34	
164	-8	-12	8	-2	-18	-76	-66	-36	
165	-8	-12	8	-2	-18	-76	-66	-36	
166	-8	-14	6	-2	-18	-76	-66	-38	
167	-8	-14	6	-2	-18	-76	-66	-38	
168	-10	-14	6	-2	-18	-76	-66	-38	
169	-10	-14	6	-2	-18	-76	-66	-38	
170	-10	-12	6	-2	-18	-76	-64	-38	
171	-10	-12	6	-2	-16	-74	-64	-36	
172	-10	-10	6	-2	-16	-74	-64	-36	
173	-10	-8	6	0	-14	-72	-62	-34	
174	-10	-6	6	0	-14	-72	-62	-34	
175	-10	-6	6	0	-14	-72	-60	-32	
176	-10	-4	6	0	-12	-70	-60	-32	
177	-10	-2	6	0	-12	-70	-60	-30	
