samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-10	-4	-10	-24	-22	-18	-18	-18	
1	-8	-4	-12	-24	-22	-20	-18	-18	
2	-6	-4	-12	-24	-24	-20	-18	-18	
3	-4	-2	-14	-24	-24	-18	-18	-18	
4	-2	-2	-14	-24	-24	-18	-18	-18	
5	0	0	-14	-24	-24	-18	-18	-16	
6	0	0	-14	-24	-22	-18	-16	-16	
7	0	2	-14	-22	-22	-16	-16	-16	
8	0	2	-14	-22	-22	-16	-16	-14	
9	0	4	-12	-20	-22	-16	-16	-14	
10	0	6	-12	-20	-20	-16	-14	-12	
11	0	6	-10	-20	-20	-14	-14	-12	
12	-2	6	-10	-18	-20	-14	-14	-12	
13	-2	6	-8	-18	-20	-14	-14	-10	
14	-4	6	-8	-18	-20	-14	-14	-10	
15	-4	6	-8	-18	-20	-14	-14	-10	
16	-6	6	-6	-18	-20	-16	-16	-10	
17	-6	4	-6	-18	-20	-16	-16	-12	
18	-6	4	-6	-20	-22	-16	-16	-12	
19	-6	2	-6	-20	-22	-18	-18	-12	
20	-6	0	-6	-20	-22	-18	-18	-12	
21	-6	0	-8	-22	-24	-18	-18	-14	
22	-6	-2	-8	-22	-24	-20	-20	-14	
23	-6	-2	-8	-22	-24	-20	-20	-14	
24	-6	-4	-8	-24	-24	-20	-20	-16	
25	-8	-4	-8	-24	-26	-22	-20	-16	
26	-8	-4	-10	-24	-26	-22	-20	-16	
27	-8	-4	-10	-24	-26	-22	-20	-16	
28	-10	-4	-10	-24	-26	-22	-20	-16	
29	-10	-4	-10	-24	-26	-22	-20	-16	
30	-10	-4	-10	-24	-24	-22	-20	-14	
31	-12	-4	-10	-24	-24	-20	-18	-14	
32	-10	-2	-10	-22	-24	-20	-18	-14	
33	-10	-2	-10	-22	-24	-20	-18	-12	
34	-10	0	-10	-22	-24	-20	-18	-12	
35	-8	0	-10	-22	-24	-20	-18	-12	
36	-8	2	-10	-22	-24	-20	-16	-10	
37	-6	2	-10	-22	-24	-20	-16	-10	
38	-4	2	-10	-22	-24	-20	-16	-10	
39	-4	2	-10	-22	-24	-20	-18	-10	
40	-2	2	-10	-22	-24	-20	-18	-10	
41	-2	2	-10	-22	-24	-20	-18	-10	
42	-4	0	-10	-24	-24	-22	-18	-12	
43	-4	0	-10	-24	-26	-22	-20	-12	
44	-6	-2	-10	-24	-26	-22	-20	-12	
45	-8	-2	-10	-26	-26	-24	-20	-14	
46	-10	-4	-10	-26	-26	-24	-20	-14	
47	-12	-4	-10	-26	-26	-24	-22	-14	
48	-14	-6	-10	-26	-28	-24	-22	-14	
49	-16	-6	-10	-26	-28	-24	-22	-14	
50	-16	-6	-10	-26	-28	-24	-22	-14	
51	-18	-6	-10	-26	-28	-24	-22	-14	
52	-18	-6	-10	-26	-28	-24	-22	-14	
53	-18	-4	-10	-24	-28	-24	-22	-14	
54	-16	-4	-8	-24	-28	-24	-22	-14	
55	-14	-2	-8	-24	-28	-24	-22	-14	
56	-14	-2	-8	-24	-28	-24	-22	-12	
57	-12	0	-8	-24	-28	-24	-22	-12	
58	-10	0	-8	-24	-28	-24	-22	-12	
59	-8	2	-8	-24	-28	-24	-22	-12	
60	-6	2	-8	-24	-28	-24	-22	-12	
61	-4	4	-8	-24	-28	-24	-22	-12	
62	-2	4	-8	-24	-30	-24	-24	-14	
63	-2	4	-8	-26	-30	-24	-24	-14	
64	0	4	-8	-26	-30	-26	-24	-14	
65	0	4	-8	-26	-30	-26	-24	-14	
66	0	2	-10	-28	-30	-26	-24	-14	
67	2	2	-10	-28	-30	-26	-24	-14	
68	2	2	-10	-28	-30	-26	-24	-16	
69	2	2	-10	-28	-30	-26	-24	-16	
70	2	2	-10	-28	-30	-26	-24	-16	
71	2	2	-10	-28	-30	-26	-24	-14	
72	2	2	-10	-28	-30	-26	-24	-14	
73	0	2	-10	-28	-30	-26	-24	-14	
74	-2	2	-10	-28	-30	-26	-24	-14	
75	-4	2	-10	-26	-28	-26	-22	-14	
76	-6	2	-8	-26	-28	-24	-22	-14	
77	-8	2	-8	-26	-28	-24	-22	-12	
78	-10	2	-6	-24	-26	-24	-20	-12	
79	-12	2	-6	-24	-26	-24	-20	-12	
80	-14	2	-4	-24	-26	-22	-20	-10	
81	-16	2	-4	-24	-26	-22	-18	-10	
82	-18	0	-4	-24	-26	-22	-18	-10	
83	-18	0	-4	-24	-26	-22	-18	-10	
84	-18	-2	-4	-24	-26	-22	-18	-10	
85	-18	-4	-4	-24	-26	-22	-18	-10	
86	-18	-4	-4	-26	-28	-24	-18	-10	
87	-16	-6	-6	-28	-28	-24	-18	-10	
88	-14	-8	-8	-28	-30	-24	-18	-12	
89	-12	-10	-10	-30	-30	-26	-20	-12	
90	-10	-10	-12	-30	-32	-26	-20	-12	
91	-8	-10	-12	-32	-34	-28	-20	-14	
92	-6	-10	-14	-32	-34	-28	-22	-14	
93	-6	-10	-16	-34	-34	-30	-22	-16	
94	-4	-10	-16	-34	-34	-30	-22	-16	
95	-2	-8	-16	-34	-34	-30	-22	-16	
96	-2	-8	-16	-34	-34	-30	-24	-18	
97	-2	-6	-16	-32	-34	-30	-24	-18	
98	-2	-4	-16	-32	-34	-30	-24	-18	
99	-2	-2	-14	-32	-34	-30	-24	-18	
100	-4	-2	-14	-30	-32	-30	-24	-18	
101	-6	0	-12	-30	-32	-30	-24	-18	
102	-8	0	-10	-28	-32	-28	-24	-16	
103	-10	0	-10	-28	-30	-28	-24	-16	
104	-12	0	-8	-26	-30	-28	-24	-16	
105	-16	0	-8	-26	-30	-28	-22	-14	
106	-18	-2	-6	-26	-28	-26	-22	-14	
107	-20	-2	-6	-24	-28	-26	-20	-14	
108	-20	-2	-6	-24	-28	-24	-20	-12	
109	-22	-2	-6	-24	-26	-22	-18	-12	
110	-20	0	-6	-24	-26	-22	-18	-10	
111	-20	0	-4	-22	-24	-20	-16	-10	
112	-16	2	-4	-22	-24	-20	-14	-10	
113	-14	4	-4	-22	-22	-18	-14	-8	
114	-10	8	-4	-20	-22	-18	-14	-8	
115	-6	10	-4	-20	-20	-18	-14	-8	
116	-2	12	-4	-20	-20	-16	-12	-8	
117	2	14	-2	-18	-18	-16	-12	-8	
118	6	16	-2	-18	-18	-16	-12	-10	
119	8	18	-2	-16	-16	-16	-12	-10	
120	10	20	0	-16	-16	-16	-12	-10	
121	10	22	0	-14	-14	-16	-12	-10	
122	10	22	0	-14	-12	-16	-12	-10	
123	10	22	0	-12	-12	-16	-12	-10	
124	8	22	0	-12	-10	-14	-12	-10	
125	8	22	0	-10	-8	-14	-10	-10	
126	6	24	-2	-10	-8	-12	-10	-10	
127	4	24	-2	-10	-6	-12	-8	-8	
128	4	24	-4	-12	-6	-10	-8	-8	
129	4	26	-8	-12	-6	-10	-6	-6	
130	4	28	-10	-14	-6	-8	-6	-6	
131	4	28	-14	-16	-6	-8	-4	-4	
132	4	30	-16	-18	-6	-6	-4	-4	
133	4	32	-20	-22	-8	-6	-2	-2	
134	4	34	-24	-24	-10	-6	-2	-2	
135	6	36	-28	-26	-10	-6	-2	0	
136	6	38	-30	-30	-12	-6	-2	0	
137	8	40	-34	-32	-14	-6	-2	2	
138	8	42	-38	-34	-14	-6	0	2	
139	10	44	-40	-36	-16	-6	0	4	
140	10	46	-42	-36	-16	-6	0	6	
141	12	48	-44	-38	-16	-6	0	6	
142	14	50	-44	-38	-18	-6	2	8	
143	16	50	-44	-38	-18	-6	2	10	
144	18	52	-44	-38	-18	-6	2	10	
145	20	54	-44	-38	-18	-6	4	12	
146	22	54	-44	-38	-18	-6	4	12	
147	24	54	-42	-38	-18	-6	4	12	
148	24	54	-42	-38	-20	-6	4	14	
149	26	54	-40	-38	-20	-8	2	12	
150	26	52	-40	-38	-20	-8	2	12	
151	26	50	-38	-38	-22	-8	2	12	
152	24	48	-38	-38	-24	-10	0	12	
153	24	44	-36	-40	-24	-12	0	10	
154	22	42	-36	-40	-26	-12	-2	8	
155	20	38	-34	-40	-28	-14	-2	8	
156	16	34	-34	-42	-28	-16	-4	6	
157	14	30	-32	-42	-30	-16	-6	4	
158	12	26	-32	-44	-32	-18	-6	2	
159	10	22	-30	-44	-34	-20	-8	2	
160	8	18	-30	-44	-34	-22	-10	0	
161	6	14	-28	-44	-36	-22	-12	-2	
162	6	12	-28	-44	-36	-24	-12	-4	
163	4	8	-26	-44	-36	-26	-14	-6	
164	4	6	-24	-42	-38	-28	-16	-8	
165	2	4	-24	-42	-38	-28	-18	-10	
166	2	2	-22	-42	-38	-30	-20	-12	
167	0	0	-20	-40	-38	-32	-22	-16	
168	0	-2	-18	-40	-38	-32	-24	-18	
169	-2	-4	-18	-38	-38	-34	-26	-20	
170	-4	-6	-16	-38	-40	-34	-26	-22	
171	-6	-8	-16	-38	-40	-34	-28	-24	
172	-8	-10	-14	-36	-40	-36	-28	-24	
173	-10	-12	-14	-36	-40	-36	-28	-26	
174	-12	-14	-14	-36	-40	-36	-28	-26	
175	-14	-16	-12	-36	-40	-36	-28	-26	
176	-14	-18	-12	-36	-40	-36	-28	-26	
177	-16	-20	-12	-36	-40	-36	-28	-26	
178	-16	-20	-12	-36	-40	-36	-28	-26	
179	-16	-22	-12	-36	-40	-36	-28	-26	
180	-16	-22	-12	-36	-40	-36	-28	-26	
181	-16	-22	-12	-36	-40	-36	-28	-24	
182	-14	-22	-12	-36	-40	-38	-28	-24	
183	-14	-22	-12	-36	-42	-38	-30	-26	
184	-12	-22	-12	-36	-42	-38	-30	-26	
185	-12	-22	-12	-38	-42	-40	-32	-26	
186	-12	-22	-12	-38	-42	-42	-34	-28	
187	-12	-20	-12	-38	-44	-42	-34	-28	
188	-14	-20	-12	-38	-44	-44	-36	-30	
189	-16	-18	-10	-38	-42	-44	-38	-32	
190	-20	-18	-8	-38	-42	-46	-40	-34	
191	-24	-16	-6	-38	-40	-46	-42	-36	
192	-28	-12	-2	-36	-38	-44	-42	-38	
193	-32	-10	0	-34	-36	-44	-42	-38	
194	-36	-6	4	-32	-32	-40	-40	-38	
195	-38	-2	6	-28	-26	-36	-34	-38	
196	-38	4	10	-22	-20	-28	-26	-34	
197	-36	10	10	-16	-12	-18	-16	-28	
198	-32	16	12	-8	-2	-2	0	-20	
199	-22	24	10	2	10	16	20	-6	
200	-8	34	8	14	24	38	46	12	
201	10	44	2	26	40	66	76	34	
202	32	56	-4	40	58	96	112	62	
203	58	68	-14	56	80	132	150	92	
204	88	80	-24	72	102	170	192	128	
205	120	94	-36	88	126	210	236	168	
206	152	106	-50	102	150	250	280	208	
207	184	116	-62	116	174	286	320	248	
208	216	126	-74	130	196	320	356	288	
209	242	134	-84	140	216	348	384	322	
210	266	138	-94	148	232	368	404	352	
211	282	138	-100	154	244	378	414	374	
212	292	136	-102	158	250	380	414	388	
213	296	130	-102	158	250	370	402	392	
214	290	120	-98	158	246	352	378	386	
215	278	106	-90	154	238	326	348	372	
216	260	92	-80	152	226	292	308	346	
217	236	74	-68	148	212	254	262	314	
218	208	56	-52	144	198	212	214	276	
219	176	36	-34	144	182	172	166	234	
220	142	18	-14	144	170	132	118	188	
221	110	2	6	146	160	96	72	142	
222	78	-14	26	152	154	66	32	98	
223	48	-26	46	160	152	40	-2	58	
224	20	-38	68	172	152	22	-30	22	
225	-4	-44	88	186	158	8	-52	-10	
226	-26	-50	106	202	166	2	-68	-36	
227	-42	-54	124	218	176	-2	-78	-56	
228	-56	-56	142	236	188	0	-84	-72	
229	-68	-56	158	256	200	2	-86	-84	
230	-76	-54	174	274	212	6	-86	-92	
231	-82	-54	188	292	222	10	-84	-96	
232	-88	-52	202	310	230	14	-82	-98	
233	-92	-52	214	326	236	18	-80	-98	
234	-94	-50	226	338	238	18	-78	-98	
235	-96	-52	238	350	238	18	-76	-96	
236	-98	-52	248	358	236	16	-76	-96	
237	-100	-54	258	364	230	12	-76	-94	
238	-100	-56	266	366	222	6	-78	-94	
239	-100	-60	274	364	212	-2	-80	-94	
240	-100	-62	282	360	198	-8	-82	-94	
241	-100	-66	286	352	184	-16	-84	-94	
242	-100	-70	288	340	168	-24	-88	-96	
