samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-8	-10	8	-2	-14	-36	-8	6	
1	-8	-6	8	-2	-12	-34	-6	6	
2	-8	-4	8	-2	-8	-34	-6	8	
3	-8	0	8	0	-6	-32	-4	8	
4	-8	2	10	0	-4	-30	-4	8	
5	-8	4	10	0	-2	-30	-2	10	
6	-8	6	10	0	0	-28	-2	10	
7	-8	8	12	2	2	-28	0	10	
8	-8	8	12	2	2	-26	0	10	
9	-8	10	12	2	4	-26	0	10	
10	-10	10	12	2	4	-26	0	10	
11	-10	10	12	2	6	-26	2	12	
12	-10	12	12	0	6	-26	2	12	
13	-10	12	10	0	6	-26	2	14	
14	-8	12	8	-2	6	-26	4	14	
15	-8	14	4	-4	6	-26	4	16	
16	-8	16	2	-8	4	-26	6	18	
17	-6	18	-2	-10	4	-26	6	18	
18	-6	20	-6	-14	2	-26	8	20	
19	-4	22	-10	-16	2	-24	8	22	
20	-2	24	-14	-20	2	-24	10	24	
21	0	26	-16	-22	0	-22	12	24	
22	2	28	-20	-24	0	-22	14	26	
23	4	32	-22	-24	-2	-20	14	28	
24	6	32	-24	-26	-2	-18	16	28	
25	8	34	-24	-26	-4	-18	18	30	
26	10	34	-24	-24	-4	-18	18	30	
27	12	34	-24	-24	-6	-16	18	30	
28	12	34	-22	-22	-6	-16	18	30	
29	14	34	-20	-20	-8	-18	18	30	
30	14	32	-18	-18	-10	-18	18	30	
31	12	28	-16	-16	-10	-20	16	30	
32	12	26	-14	-16	-12	-20	16	30	
33	10	22	-12	-14	-14	-22	14	28	
34	8	18	-10	-12	-16	-24	12	28	
35	6	14	-6	-12	-16	-28	10	26	
36	4	8	-4	-12	-18	-30	8	24	
37	0	4	-2	-10	-20	-34	4	22	
38	-2	0	0	-10	-22	-36	2	20	
39	-6	-6	0	-10	-22	-38	0	18	
40	-8	-10	2	-12	-24	-42	-2	16	
41	-10	-14	4	-12	-26	-44	-4	12	
42	-12	-18	4	-12	-26	-48	-6	10	
43	-14	-20	6	-12	-28	-50	-8	8	
44	-16	-24	6	-14	-30	-52	-10	6	
45	-16	-26	8	-14	-30	-52	-12	6	
46	-18	-26	8	-14	-32	-54	-12	4	
47	-18	-28	8	-14	-32	-54	-12	4	
48	-18	-28	8	-14	-32	-54	-12	2	
49	-16	-28	8	-14	-32	-54	-12	2	
50	-16	-28	8	-14	-32	-54	-12	2	
51	-16	-28	8	-14	-32	-54	-12	2	
52	-14	-28	6	-14	-32	-52	-12	2	
53	-14	-26	6	-14	-32	-52	-10	2	
54	-14	-26	6	-14	-32	-50	-10	4	
55	-14	-26	6	-14	-32	-50	-10	4	
56	-14	-24	6	-14	-32	-50	-8	4	
57	-14	-24	4	-14	-32	-48	-8	4	
58	-14	-24	4	-14	-32	-48	-8	6	
59	-14	-24	4	-14	-32	-48	-8	6	
60	-16	-24	6	-14	-32	-50	-8	6	
61	-16	-24	6	-12	-32	-50	-8	6	
62	-18	-26	6	-12	-32	-50	-8	6	
63	-18	-26	6	-12	-32	-52	-8	6	
64	-20	-28	6	-12	-34	-52	-8	6	
65	-22	-28	6	-12	-34	-54	-8	6	
66	-22	-30	8	-12	-34	-56	-10	6	
67	-22	-32	8	-12	-34	-58	-10	6	
68	-24	-34	8	-10	-36	-60	-12	6	
69	-24	-36	10	-10	-36	-62	-14	6	
70	-26	-38	12	-10	-36	-66	-16	4	
71	-26	-40	12	-10	-38	-68	-18	4	
72	-26	-44	14	-8	-38	-72	-20	2	
73	-28	-48	18	-6	-38	-76	-24	0	
74	-28	-50	20	-4	-36	-80	-26	-2	
75	-28	-54	24	0	-34	-82	-30	-4	
76	-28	-56	26	4	-32	-82	-30	-6	
77	-26	-56	28	10	-26	-78	-30	-6	
78	-22	-54	28	14	-20	-70	-26	-6	
79	-18	-48	28	18	-12	-58	-20	-4	
80	-10	-36	24	22	-2	-38	-6	0	
81	-2	-18	16	24	12	-10	12	8	
82	10	8	4	26	26	26	36	20	
83	26	40	-14	22	40	72	68	36	
84	42	82	-36	16	56	126	108	58	
85	62	132	-62	6	70	188	154	86	
86	82	188	-94	-10	84	256	206	120	
87	104	248	-130	-28	94	326	260	158	
88	124	310	-168	-50	100	398	316	198	
89	142	372	-206	-76	100	464	370	240	
90	158	428	-242	-104	96	524	420	282	
91	168	476	-276	-132	84	572	462	320	
92	174	514	-302	-158	68	604	494	354	
93	174	536	-322	-182	44	620	512	380	
94	168	544	-334	-202	14	616	518	396	
95	158	534	-336	-216	-18	592	506	404	
96	142	508	-328	-224	-54	552	482	400	
97	122	468	-310	-224	-90	494	446	386	
98	98	414	-284	-218	-126	424	396	360	
99	74	352	-250	-206	-158	344	340	328	
100	50	284	-212	-188	-186	262	280	288	
101	28	214	-172	-164	-206	178	218	244	
102	8	146	-130	-136	-222	100	158	198	
103	-8	82	-90	-106	-228	30	102	154	
104	-22	26	-52	-76	-230	-30	52	112	
105	-32	-20	-18	-48	-222	-78	12	74	
106	-38	-58	10	-20	-210	-112	-20	40	
107	-40	-84	34	6	-194	-136	-44	14	
108	-40	-102	52	28	-174	-148	-60	-6	
109	-38	-112	66	44	-154	-152	-68	-20	
110	-34	-114	74	58	-132	-150	-70	-30	
111	-30	-112	78	68	-110	-142	-70	-34	
112	-26	-106	80	74	-90	-132	-64	-34	
113	-24	-100	80	78	-74	-120	-60	-34	
114	-20	-92	76	78	-60	-110	-54	-30	
115	-18	-82	74	74	-48	-100	-48	-26	
116	-16	-76	68	70	-38	-90	-42	-22	
117	-16	-68	64	66	-32	-84	-38	-18	
118	-16	-64	60	60	-26	-80	-34	-14	
119	-16	-60	56	54	-22	-76	-32	-10	
120	-16	-56	52	48	-20	-74	-30	-8	
121	-16	-54	48	42	-20	-72	-28	-6	
122	-16	-52	44	36	-18	-70	-28	-4	
123	-16	-52	42	32	-18	-70	-26	-2	
124	-16	-50	40	28	-18	-70	-26	0	
125	-16	-50	38	26	-16	-68	-24	2	
126	-14	-48	36	22	-16	-68	-24	4	
127	-14	-48	36	20	-16	-68	-24	4	
128	-14	-48	34	20	-16	-68	-22	6	
129	-14	-48	34	18	-14	-68	-22	6	
130	-14	-48	34	18	-14	-68	-22	8	
131	-12	-46	32	18	-14	-68	-20	8	
132	-12	-46	32	18	-12	-68	-20	8	
133	-12	-46	32	18	-12	-68	-20	8	
134	-14	-46	34	18	-12	-68	-20	8	
135	-14	-46	34	18	-10	-68	-18	8	
136	-14	-46	34	18	-10	-68	-18	8	
137	-14	-46	34	18	-10	-66	-18	6	
138	-16	-48	36	20	-8	-66	-18	6	
139	-16	-48	36	20	-8	-66	-18	6	
