samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-5	-1	-4	-16	-24	-35	-27	-19	
1	-13	-10	-1	-16	-23	-39	-30	-22	
2	-10	-10	3	-15	-24	-38	-27	-22	
3	-1	-13	-1	-18	-33	-43	-31	-27	
4	-4	-18	-3	-21	-35	-45	-34	-30	
5	-7	-16	-3	-19	-30	-43	-33	-28	
6	-17	-10	0	-15	-25	-37	-28	-21	
7	-20	-10	2	-16	-24	-37	-29	-21	
8	-22	-8	3	-14	-24	-37	-29	-19	
9	-26	-5	5	-12	-22	-34	-27	-16	
10	-7	-5	1	-14	-26	-38	-31	-22	
11	8	-4	-3	-17	-30	-41	-34	-26	
12	1	-6	0	-17	-30	-41	-31	-25	
13	-15	-9	4	-15	-26	-38	-28	-23	
14	-20	-12	3	-16	-27	-39	-30	-25	
15	-21	-20	-1	-20	-33	-44	-33	-29	
16	-26	-19	-1	-19	-30	-41	-32	-27	
17	-23	-12	0	-16	-29	-41	-32	-25	
18	-8	-10	-3	-18	-34	-46	-38	-27	
19	-6	-8	-2	-20	-31	-43	-36	-26	
20	0	-4	-2	-19	-28	-40	-33	-24	
21	-5	-5	0	-18	-28	-41	-31	-22	
22	-16	-6	1	-17	-28	-39	-28	-18	
23	-28	-8	3	-17	-29	-36	-25	-17	
24	-31	-5	3	-15	-25	-31	-22	-15	
25	-28	-8	2	-14	-26	-32	-22	-17	
26	-31	-16	2	-17	-27	-36	-27	-20	
27	-33	-18	3	-16	-28	-40	-31	-20	
28	-34	-17	4	-15	-28	-42	-31	-18	
29	-27	-11	3	-16	-28	-39	-28	-16	
30	-28	-13	-1	-18	-30	-40	-30	-19	
31	-24	-8	0	-19	-27	-38	-29	-20	
32	-6	2	1	-17	-27	-37	-28	-21	
33	-4	0	-1	-18	-29	-39	-30	-23	
34	-3	-1	-1	-17	-30	-40	-31	-25	
35	2	4	-1	-17	-30	-40	-31	-23	
36	0	4	-4	-19	-31	-42	-32	-24	
