samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-10	2	4	-16	-18	-16	-6	-6	
1	-12	2	4	-16	-18	-16	-6	-4	
2	-12	2	4	-16	-18	-16	-6	-4	
3	-14	2	4	-18	-18	-16	-6	-6	
4	-14	2	4	-18	-18	-16	-8	-6	
5	-12	0	4	-18	-20	-18	-8	-6	
6	-12	0	2	-18	-20	-18	-8	-6	
7	-12	-2	2	-20	-20	-20	-10	-8	
8	-12	-2	2	-20	-22	-20	-10	-8	
9	-10	-4	0	-22	-22	-22	-10	-10	
10	-10	-4	0	-22	-24	-22	-12	-10	
11	-10	-6	0	-24	-24	-24	-12	-12	
12	-10	-6	0	-24	-26	-24	-12	-12	
13	-10	-8	0	-24	-26	-24	-12	-12	
14	-8	-8	0	-26	-26	-24	-12	-12	
15	-8	-8	0	-26	-26	-24	-12	-12	
16	-10	-8	0	-26	-26	-24	-12	-12	
17	-10	-8	0	-26	-26	-22	-10	-12	
18	-10	-8	0	-24	-26	-22	-10	-10	
19	-10	-6	2	-24	-26	-22	-8	-10	
20	-10	-6	2	-24	-26	-20	-8	-8	
21	-10	-6	2	-24	-26	-20	-6	-8	
22	-10	-6	2	-24	-24	-20	-6	-6	
23	-10	-6	2	-24	-24	-20	-6	-6	
24	-10	-6	2	-22	-24	-20	-6	-6	
25	-10	-6	2	-22	-24	-20	-6	-4	
26	-10	-6	2	-22	-24	-20	-6	-4	
27	-10	-6	2	-22	-24	-20	-6	-4	
28	-10	-6	2	-24	-24	-22	-6	-4	
29	-10	-8	0	-24	-24	-22	-8	-4	
30	-8	-8	0	-24	-24	-22	-8	-6	
31	-8	-8	0	-24	-24	-22	-8	-6	
32	-8	-6	-2	-24	-26	-22	-8	-6	
33	-6	-6	-2	-24	-26	-24	-10	-6	
34	-6	-6	-2	-26	-26	-24	-10	-6	
35	-6	-4	-2	-26	-26	-24	-10	-6	
36	-6	-4	-2	-26	-28	-24	-10	-6	
37	-6	-2	-2	-26	-28	-24	-10	-6	
38	-6	-2	-2	-26	-28	-24	-12	-6	
39	-6	0	-2	-28	-28	-24	-12	-6	
40	-6	0	-2	-28	-28	-24	-10	-6	
41	-8	0	-2	-28	-30	-24	-10	-6	
42	-8	0	-2	-28	-30	-24	-10	-6	
43	-10	2	-2	-28	-30	-24	-10	-6	
44	-10	2	0	-26	-30	-24	-10	-6	
45	-10	2	0	-26	-28	-24	-10	-6	
46	-12	2	0	-26	-28	-24	-10	-6	
47	-12	0	0	-26	-28	-24	-10	-6	
48	-10	0	0	-26	-28	-24	-10	-6	
49	-10	0	0	-26	-28	-24	-10	-6	
50	-10	0	0	-26	-28	-24	-10	-6	
51	-8	0	0	-26	-28	-24	-10	-8	
52	-6	0	-2	-26	-28	-24	-12	-8	
53	-6	0	-2	-26	-28	-24	-12	-8	
54	-6	0	-2	-26	-28	-24	-10	-8	
55	-4	0	-2	-26	-28	-24	-10	-8	
56	-4	0	-4	-26	-28	-24	-10	-6	
57	-6	0	-4	-26	-28	-24	-10	-6	
58	-6	0	-4	-26	-28	-24	-10	-6	
59	-6	0	-4	-26	-28	-24	-8	-4	
60	-8	0	-2	-26	-28	-24	-8	-4	
61	-10	0	-2	-26	-28	-24	-8	-4	
62	-12	0	-2	-26	-26	-24	-8	-2	
63	-12	0	-2	-26	-26	-24	-8	-2	
64	-14	0	-2	-26	-26	-24	-8	-2	
65	-14	0	-2	-26	-28	-24	-8	-2	
66	-14	0	-2	-26	-28	-24	-8	-2	
67	-14	0	-2	-26	-28	-24	-8	-2	
68	-12	0	-2	-26	-28	-24	-8	-2	
69	-12	-2	-2	-26	-28	-24	-8	-2	
70	-10	-2	-2	-28	-28	-24	-8	-4	
71	-8	-2	-2	-28	-28	-24	-8	-4	
72	-6	-2	-2	-28	-28	-24	-8	-6	
73	-4	-2	-2	-28	-28	-24	-8	-6	
74	-2	-2	-2	-28	-28	-24	-10	-6	
75	0	-2	-2	-28	-28	-24	-10	-6	
76	2	-2	-2	-28	-28	-24	-10	-6	
77	2	0	-2	-28	-28	-24	-8	-6	
78	2	0	-2	-28	-28	-24	-8	-6	
79	2	0	-2	-28	-28	-24	-8	-6	
80	0	2	0	-28	-28	-22	-8	-6	
81	-2	2	0	-28	-26	-22	-8	-4	
82	-4	4	2	-28	-26	-22	-8	-4	
83	-6	6	2	-26	-24	-20	-6	-4	
84	-6	6	2	-26	-24	-20	-6	-2	
85	-8	8	4	-24	-22	-18	-6	-2	
86	-10	10	4	-24	-20	-18	-4	0	
87	-10	12	6	-22	-18	-16	-4	0	
88	-8	16	6	-20	-16	-14	-2	2	
89	-8	18	6	-18	-14	-14	-2	2	
90	-6	20	6	-18	-12	-12	0	4	
91	-2	22	6	-16	-10	-10	0	4	
92	0	26	6	-14	-10	-10	2	6	
93	4	28	6	-14	-8	-8	2	6	
94	8	32	4	-14	-6	-8	4	8	
95	12	34	2	-14	-6	-6	4	8	
96	14	36	0	-14	-4	-6	6	8	
97	18	40	-2	-14	-4	-6	6	10	
98	22	42	-6	-14	-4	-4	6	10	
99	24	44	-8	-16	-4	-4	8	10	
100	26	48	-12	-18	-4	-4	8	12	
101	26	50	-16	-20	-4	-4	8	12	
102	26	50	-18	-22	-4	-2	8	12	
103	26	52	-22	-24	-4	-2	10	12	
104	26	54	-26	-26	-4	-2	10	14	
105	26	54	-28	-28	-4	0	10	14	
106	24	56	-30	-28	-6	0	12	16	
107	24	56	-34	-30	-6	0	12	16	
108	22	56	-34	-30	-8	0	14	18	
109	22	56	-36	-32	-8	2	14	18	
110	22	54	-38	-32	-10	2	14	20	
111	22	54	-38	-32	-10	2	16	20	
112	22	54	-38	-34	-12	0	16	20	
113	24	52	-40	-34	-14	0	16	22	
114	26	52	-40	-34	-16	0	14	22	
115	28	50	-40	-36	-18	-2	14	22	
116	30	48	-40	-36	-20	-2	14	20	
117	30	46	-40	-38	-22	-4	12	20	
118	32	46	-40	-38	-26	-6	10	20	
119	34	44	-40	-40	-28	-6	8	18	
120	34	40	-38	-40	-30	-8	6	18	
121	34	38	-38	-42	-32	-10	6	16	
122	32	36	-36	-42	-32	-12	4	14	
123	30	32	-34	-42	-34	-12	2	14	
124	26	28	-32	-42	-36	-14	0	12	
125	22	24	-30	-42	-36	-16	-2	10	
126	18	20	-28	-42	-36	-16	-4	8	
127	12	16	-26	-42	-36	-18	-4	6	
128	8	12	-22	-42	-36	-18	-6	4	
129	2	8	-20	-40	-36	-20	-6	2	
130	-2	4	-18	-40	-36	-20	-8	0	
131	-8	0	-16	-38	-36	-22	-8	0	
132	-10	-2	-12	-38	-36	-22	-10	-2	
133	-14	-6	-10	-38	-34	-24	-10	-4	
134	-16	-8	-10	-36	-34	-24	-10	-6	
135	-16	-10	-8	-36	-34	-24	-10	-6	
136	-18	-10	-6	-34	-36	-26	-12	-8	
137	-16	-12	-6	-34	-36	-26	-12	-8	
138	-16	-12	-6	-34	-36	-26	-12	-8	
139	-14	-10	-6	-34	-36	-26	-12	-8	
140	-14	-10	-4	-32	-36	-26	-12	-8	
141	-12	-10	-4	-32	-36	-26	-12	-8	
142	-10	-8	-4	-32	-36	-26	-12	-8	
143	-10	-8	-4	-32	-36	-28	-12	-8	
144	-8	-6	-4	-32	-36	-28	-14	-8	
145	-8	-6	-4	-32	-36	-28	-14	-8	
146	-6	-4	-4	-32	-36	-28	-14	-8	
147	-6	-4	-4	-34	-36	-28	-16	-8	
148	-6	-4	-4	-34	-38	-28	-16	-8	
149	-4	-4	-4	-34	-38	-30	-18	-10	
150	-4	-4	-4	-36	-40	-30	-18	-10	
151	-2	-6	-4	-38	-40	-30	-20	-12	
152	-2	-6	-6	-38	-42	-32	-20	-14	
153	-2	-8	-6	-40	-44	-34	-22	-14	
154	-4	-10	-6	-42	-46	-36	-22	-16	
155	-6	-12	-6	-44	-46	-38	-24	-16	
156	-8	-12	-6	-44	-48	-42	-26	-18	
157	-12	-14	-4	-44	-46	-44	-28	-18	
158	-18	-14	0	-42	-44	-48	-30	-20	
159	-26	-14	4	-40	-40	-50	-34	-22	
160	-32	-12	10	-34	-32	-54	-36	-24	
161	-40	-10	18	-26	-22	-54	-38	-26	
162	-48	-6	28	-14	-8	-52	-38	-28	
163	-56	0	38	0	10	-48	-38	-28	
164	-60	8	50	18	32	-40	-36	-28	
165	-64	18	60	38	58	-24	-28	-28	
166	-62	30	70	60	88	-4	-18	-24	
167	-58	46	76	84	118	26	-2	-20	
168	-48	64	80	106	152	64	20	-10	
169	-32	86	78	128	184	110	48	2	
170	-12	110	70	146	214	164	84	20	
171	16	134	56	160	240	226	124	42	
172	46	160	38	166	260	294	170	66	
173	80	184	12	168	272	366	220	96	
174	118	206	-20	160	276	436	270	128	
175	156	224	-54	144	270	502	318	160	
176	192	234	-90	120	252	560	362	192	
177	226	236	-128	90	222	606	398	222	
178	256	228	-164	54	182	634	426	246	
179	278	210	-196	12	132	646	438	264	
180	292	182	-224	-32	74	636	438	274	
181	300	144	-246	-76	8	604	424	276	
182	298	96	-260	-118	-62	552	396	268	
183	288	42	-266	-158	-132	484	354	252	
184	272	-14	-266	-192	-202	400	302	226	
185	250	-74	-258	-220	-264	306	244	196	
186	224	-130	-244	-240	-320	208	180	158	
187	194	-180	-228	-254	-366	112	116	120	
188	166	-224	-206	-258	-400	22	56	80	
189	138	-258	-184	-256	-420	-60	0	42	
190	110	-282	-160	-248	-428	-126	-46	6	
191	88	-294	-136	-232	-422	-176	-82	-24	
192	66	-294	-114	-212	-406	-212	-110	-46	
193	50	-286	-92	-190	-378	-230	-126	-64	
194	36	-270	-74	-166	-344	-236	-134	-76	
195	24	-246	-56	-142	-306	-228	-134	-80	
196	16	-220	-42	-118	-264	-212	-128	-82	
197	8	-190	-28	-94	-220	-190	-116	-78	
198	4	-160	-18	-74	-180	-166	-104	-72	
199	-2	-130	-8	-56	-142	-140	-88	-66	
200	-6	-104	0	-42	-110	-116	-76	-58	
201	-8	-80	6	-30	-82	-94	-62	-50	
202	-10	-60	10	-22	-60	-76	-52	-42	
203	-12	-44	14	-16	-44	-62	-42	-36	
204	-14	-30	16	-12	-32	-52	-36	-30	
205	-14	-20	16	-10	-22	-44	-32	-26	
206	-14	-14	16	-8	-18	-40	-28	-24	
207	-14	-10	16	-8	-14	-38	-26	-22	
208	-14	-6	16	-8	-14	-36	-26	-20	
209	-14	-6	14	-10	-14	-36	-26	-20	
210	-14	-6	14	-10	-14	-36	-26	-18	
211	-14	-6	14	-10	-14	-36	-26	-18	
212	-14	-6	12	-10	-14	-36	-26	-18	
