samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	3	-7	17	35	21	3	-69	-10	
1	8	-9	19	37	22	2	-70	-11	
2	-8	-21	19	37	21	5	-70	-10	
3	-11	-14	21	39	26	10	-65	-4	
4	-2	-8	20	39	26	13	-61	-2	
5	2	-14	12	33	21	9	-66	-8	
6	-17	-27	11	32	19	3	-71	-10	
7	-40	-38	11	30	16	1	-72	-11	
8	-52	-46	8	26	13	-1	-75	-15	
9	-55	-43	8	28	15	1	-73	-12	
10	-50	-32	13	31	20	3	-69	-7	
11	-26	-34	3	21	10	-7	-79	-16	
12	-1	-20	1	19	8	-7	-79	-16	
13	0	-8	7	24	16	4	-70	-7	
14	-6	-10	12	28	19	7	-66	-4	
15	-3	-11	8	26	18	6	-69	-5	
16	-3	-11	0	18	14	4	-73	-9	
17	-6	-9	-1	16	12	5	-73	-10	
18	-8	2	1	18	18	11	-68	-6	
19	-15	1	0	16	20	8	-68	-6	
20	0	5	-1	15	18	2	-73	-8	
21	-7	-4	1	15	17	0	-74	-9	
22	-20	-7	6	18	19	3	-72	-5	
23	-21	-18	5	17	13	-1	-78	-10	
24	-26	-29	0	11	8	-6	-83	-15	
25	-24	-37	-5	6	3	-9	-88	-18	
26	3	-29	-9	2	-1	-12	-91	-21	
27	17	-16	-8	0	2	-7	-88	-19	
28	12	9	7	15	19	8	-72	-3	
29	0	20	19	27	31	17	-61	9	
30	-3	14	16	23	29	14	-65	10	
31	-4	9	14	19	27	12	-67	8	
32	-10	4	14	19	26	13	-65	9	
33	-3	-2	13	16	22	10	-69	8	
34	-8	-9	10	15	20	8	-70	6	
35	-5	-9	7	11	17	7	-69	3	
36	-14	-15	6	8	15	6	-72	1	
37	-30	-23	4	5	15	4	-73	1	
38	-48	-43	-1	-2	8	-5	-82	-7	
39	-38	-39	2	0	7	-7	-83	-7	
40	-9	-21	8	5	13	-4	-79	-3	
41	7	-15	10	5	14	-3	-80	-3	
42	25	-8	11	5	14	-4	-83	-5	
43	33	-4	11	2	14	-4	-84	-7	
44	14	-13	8	3	14	-2	-83	-6	
45	-6	-7	15	9	22	8	-75	4	
46	-15	-16	14	8	21	7	-78	2	
47	-19	-24	8	4	17	0	-83	-5	
48	-34	-37	3	-1	11	-6	-87	-8	
49	-44	-44	0	-5	7	-10	-88	-10	
50	-29	-37	1	-5	7	-10	-88	-10	
51	-18	-29	6	-1	12	-7	-84	-7	
52	-9	-21	10	1	18	-4	-82	-5	
53	-16	-26	12	1	19	-3	-84	-6	
54	-18	-25	15	2	18	-1	-82	-4	
55	-4	-21	16	4	17	-3	-84	-6	
56	1	-23	14	0	13	-6	-89	-9	
57	-11	-22	13	1	15	-4	-85	-6	
58	-20	-22	12	0	16	-3	-81	-4	
59	-17	-17	13	2	17	-3	-79	-2	
60	-18	-18	13	-2	15	-6	-82	-5	
61	-30	-29	7	-7	13	-10	-86	-9	
62	-59	-51	2	-12	11	-13	-91	-12	
63	-70	-73	-3	-19	2	-21	-98	-20	
64	-67	-85	-7	-24	-4	-28	-106	-27	
65	-56	-73	0	-19	-1	-23	-101	-24	
66	10	-17	14	-5	13	-8	-88	-11	
67	39	5	17	-4	16	-5	-82	-7	
68	39	9	19	-1	19	-2	-79	-5	
69	29	6	19	-2	19	-2	-78	-6	
70	22	-2	15	-7	16	-8	-81	-10	
71	10	-6	14	-8	18	-6	-80	-8	
72	3	-8	15	-7	23	-3	-77	-5	
73	-4	-14	14	-8	23	-4	-81	-6	
74	-21	-30	14	-9	20	-8	-88	-10	
75	-19	-27	16	-8	20	-7	-88	-8	
76	-17	-24	17	-9	19	-6	-86	-8	
77	-19	-26	15	-10	18	-6	-86	-9	
78	-15	-30	14	-13	15	-10	-89	-13	
79	-6	-31	11	-15	11	-13	-91	-16	
80	-4	-35	11	-17	11	-14	-92	-17	
81	-9	-32	15	-15	15	-10	-87	-13	
82	-16	-31	18	-12	22	-6	-83	-7	
83	-17	-34	16	-15	22	-6	-83	-8	
84	-20	-43	10	-20	17	-11	-89	-13	
85	-29	-55	5	-27	9	-18	-95	-21	
86	-42	-56	5	-26	10	-14	-92	-17	
87	-29	-34	9	-21	20	-5	-83	-8	
88	-15	-14	14	-16	29	3	-75	-1	
89	-1	0	17	-14	32	5	-71	2	
90	17	1	15	-16	29	-1	-74	-2	
91	17	-4	8	-23	24	-6	-77	-4	
92	5	-11	5	-26	24	-7	-77	-2	
93	12	-7	4	-26	28	-2	-76	0	
