samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	31	8	-10	-14	-20	-34	-26	-11	
1	5	8	-4	-4	-10	-25	-14	0	
2	6	4	-2	-3	-10	-26	-13	-3	
3	-17	-3	2	4	-6	-22	-9	0	
4	-36	-10	0	7	-7	-23	-9	1	
5	-23	-8	-3	4	-11	-27	-14	-1	
6	-13	-8	-4	0	-14	-31	-19	-3	
7	-18	-3	2	4	-9	-24	-14	3	
8	-24	-9	1	-2	-12	-26	-17	2	
9	-17	-17	-5	-16	-22	-36	-28	-7	
10	-36	-17	9	-14	-16	-31	-20	-2	
11	-37	-9	18	-8	-9	-26	-13	3	
12	-18	1	15	-6	-10	-25	-12	2	
13	-9	8	12	-1	-8	-24	-8	3	
14	3	12	11	0	-7	-23	-9	1	
15	6	8	9	-1	-10	-27	-14	-1	
16	22	4	4	-8	-18	-34	-23	-8	
17	50	3	-9	-22	-30	-46	-39	-19	
18	29	3	-4	-16	-23	-39	-31	-10	
19	-19	8	13	-1	-6	-23	-13	10	
20	-25	2	15	-4	-8	-24	-14	6	
21	-12	0	9	-8	-12	-29	-19	-3	
22	-5	7	10	-4	-10	-27	-14	-1	
23	-24	-5	11	-4	-11	-29	-16	-4	
24	-43	-4	20	5	-3	-22	-9	1	
25	-16	0	11	-1	-9	-27	-17	-4	
26	3	-1	0	-9	-17	-35	-26	-11	
27	16	-17	-18	-25	-33	-50	-43	-26	
28	-27	-25	-16	-18	-23	-42	-35	-16	
29	-50	-25	-13	-14	-18	-34	-27	-10	
30	-25	-25	-15	-23	-25	-38	-32	-15	
31	6	0	-1	-19	-21	-33	-25	-9	
32	14	25	15	-4	-5	-20	-10	6	
33	16	23	15	-1	-4	-21	-10	3	
34	-10	13	18	5	0	-19	-7	4	
35	-42	-4	18	6	1	-20	-9	5	
36	-5	10	15	2	-5	-25	-16	0	
37	-3	16	18	6	-2	-21	-13	4	
38	-7	14	21	8	1	-18	-11	7	
39	-43	6	26	9	4	-14	-7	13	
40	-36	6	21	5	1	-18	-12	8	
41	-9	-2	3	-10	-13	-34	-25	-9	
42	8	-4	-4	-13	-18	-39	-30	-17	
43	34	-5	-11	-18	-23	-46	-35	-26	
44	23	-7	-7	-14	-20	-44	-35	-26	
45	2	1	6	-2	-8	-30	-23	-11	
46	-33	0	19	7	1	-20	-16	1	
47	-73	-5	30	16	9	-11	-7	13	
48	-44	-1	21	8	1	-19	-14	8	
49	-13	2	11	-2	-9	-27	-20	1	
50	-50	-12	13	2	-5	-24	-16	4	
51	-16	-11	-1	-10	-13	-34	-24	-8	
52	-3	-4	0	-8	-12	-33	-23	-7	
53	-1	9	9	3	-2	-24	-12	1	
54	-1	-2	3	-1	-6	-29	-17	-4	
55	6	-9	-3	-4	-12	-34	-24	-10	
56	-9	-17	-5	-4	-13	-35	-27	-8	
57	-27	-10	3	3	-5	-27	-19	2	
58	-15	-1	6	2	-6	-26	-18	2	
59	-13	-2	7	1	-7	-26	-16	1	
60	2	5	9	1	-5	-24	-14	2	
61	3	1	8	-2	-6	-26	-15	0	
62	-13	-5	8	2	-2	-24	-11	0	
63	-22	-6	8	6	-1	-23	-10	1	
64	6	1	5	3	-4	-25	-14	-4	
65	31	-7	-3	-9	-17	-41	-31	-20	
66	49	3	-2	-10	-20	-44	-35	-24	
67	14	5	10	1	-8	-33	-25	-11	
68	-13	2	16	6	-3	-25	-17	-3	
69	-7	4	15	2	-5	-26	-18	-4	
70	-33	8	18	10	4	-16	-8	8	
71	-54	1	20	15	9	-12	-4	10	
72	-47	-1	16	12	6	-15	-7	6	
73	-17	6	8	7	1	-19	-10	1	
74	-7	7	6	5	-1	-24	-12	-3	
75	-3	4	8	6	-3	-26	-16	-5	
76	4	-3	8	-4	-13	-34	-25	-11	
77	-10	-11	9	-6	-14	-36	-27	-8	
78	-1	-15	-2	-12	-20	-40	-33	-13	
79	9	-15	-10	-17	-25	-44	-37	-17	
80	0	-23	-10	-17	-26	-49	-38	-18	
81	-24	-33	-8	-16	-22	-45	-33	-15	
82	-78	-31	8	1	-3	-24	-12	3	
83	-59	1	21	17	13	-7	5	17	
84	-9	41	31	28	23	3	15	24	
85	-3	30	26	18	12	-7	5	15	
86	8	9	10	0	-6	-26	-12	0	
87	6	4	4	-2	-9	-28	-17	-3	
88	-13	-2	3	-1	-8	-25	-15	0	
89	-35	6	14	8	2	-15	-4	12	
90	-39	8	19	10	5	-12	-1	13	
91	-17	4	10	1	-4	-21	-8	3	
92	7	1	2	-9	-13	-30	-15	-6	
93	17	-3	-7	-13	-19	-37	-20	-13	
94	20	0	-5	-10	-16	-36	-19	-10	
95	4	-10	-5	-9	-15	-35	-18	-8	
96	-19	-21	-11	-14	-20	-37	-21	-9	
97	-18	-18	-9	-13	-21	-36	-22	-8	
