samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-50	0	25	-105	-130	-110	-85	-55	
1	-50	5	25	-100	-125	-105	-80	-55	
2	-50	15	30	-95	-115	-100	-75	-55	
3	-45	20	35	-90	-110	-95	-70	-50	
4	-40	25	35	-80	-100	-90	-65	-50	
5	-35	35	40	-75	-95	-80	-60	-45	
6	-30	40	40	-70	-85	-75	-55	-40	
7	-25	45	40	-65	-80	-70	-50	-35	
8	-15	55	40	-60	-75	-65	-40	-30	
9	-10	60	40	-55	-70	-55	-35	-25	
10	-5	65	35	-55	-65	-50	-30	-20	
11	0	65	30	-55	-60	-45	-25	-15	
12	5	70	20	-55	-60	-40	-20	-10	
13	10	70	15	-55	-55	-40	-15	-5	
14	10	70	0	-60	-60	-35	-15	0	
15	15	70	-10	-60	-60	-35	-10	5	
16	15	65	-20	-65	-65	-35	-10	10	
17	20	65	-35	-75	-70	-35	-10	10	
18	20	60	-45	-80	-75	-40	-10	15	
19	20	60	-60	-90	-85	-45	-10	15	
20	20	55	-70	-95	-95	-50	-15	15	
21	20	50	-80	-105	-105	-60	-15	15	
22	20	45	-85	-115	-120	-65	-20	15	
23	20	45	-95	-125	-130	-75	-25	15	
24	20	40	-95	-130	-140	-85	-30	15	
25	20	40	-100	-140	-150	-95	-40	10	
26	15	35	-100	-145	-160	-100	-45	10	
27	15	35	-100	-150	-170	-110	-50	5	
28	10	30	-95	-155	-175	-115	-55	5	
29	10	30	-90	-160	-180	-120	-60	0	
30	5	30	-80	-160	-185	-125	-65	-5	
31	0	25	-75	-160	-190	-130	-70	-5	
32	-10	20	-65	-160	-190	-135	-70	-10	
33	-15	20	-60	-160	-195	-135	-75	-15	
34	-20	15	-50	-160	-195	-140	-80	-20	
35	-30	5	-45	-155	-195	-140	-85	-25	
36	-35	0	-40	-155	-195	-140	-85	-30	
37	-45	-5	-30	-155	-195	-145	-90	-35	
38	-50	-15	-25	-150	-200	-145	-95	-40	
39	-55	-20	-25	-150	-200	-145	-100	-45	
40	-60	-25	-20	-145	-200	-150	-100	-50	
41	-65	-30	-15	-145	-200	-150	-105	-55	
42	-65	-35	-15	-145	-200	-150	-105	-55	
43	-70	-40	-10	-145	-200	-150	-110	-60	
44	-65	-40	-10	-140	-200	-150	-110	-65	
45	-65	-40	-5	-140	-200	-150	-110	-65	
46	-65	-40	-5	-140	-200	-150	-110	-65	
47	-65	-40	-5	-135	-200	-150	-110	-65	
48	-60	-40	0	-135	-200	-145	-110	-65	
49	-60	-40	0	-135	-200	-145	-110	-65	
50	-60	-40	0	-135	-195	-145	-105	-65	
51	-60	-40	0	-135	-195	-145	-105	-65	
52	-60	-45	5	-130	-195	-145	-105	-65	
53	-65	-45	5	-130	-195	-145	-105	-65	
54	-65	-45	5	-130	-195	-145	-105	-65	
55	-70	-50	5	-130	-195	-145	-105	-65	
56	-70	-55	5	-130	-195	-145	-105	-65	
57	-75	-55	5	-130	-200	-145	-110	-65	
58	-80	-60	5	-130	-200	-145	-110	-65	
59	-80	-60	5	-130	-200	-145	-110	-65	
60	-85	-65	5	-130	-200	-145	-110	-65	
61	-85	-65	10	-130	-200	-145	-110	-65	
62	-85	-65	10	-125	-200	-145	-115	-65	
63	-85	-70	10	-125	-200	-145	-115	-65	
64	-85	-65	10	-125	-200	-145	-115	-70	
65	-85	-65	15	-125	-200	-145	-115	-70	
66	-85	-65	15	-120	-195	-140	-110	-70	
67	-85	-65	15	-120	-195	-140	-110	-70	
