samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-60	-25	20	-80	-110	-85	-80	-45	
1	-55	-20	20	-80	-110	-85	-80	-45	
2	-55	-15	25	-80	-110	-80	-80	-45	
3	-50	-15	25	-80	-110	-80	-80	-45	
4	-50	-10	25	-80	-110	-80	-80	-50	
5	-45	-10	25	-75	-105	-80	-75	-50	
6	-45	-10	25	-75	-105	-80	-75	-50	
7	-45	-15	25	-75	-105	-80	-75	-50	
8	-50	-15	25	-75	-105	-80	-75	-50	
9	-50	-20	25	-80	-105	-80	-75	-50	
10	-55	-25	20	-80	-105	-80	-75	-50	
11	-60	-30	20	-80	-105	-80	-75	-50	
12	-65	-35	20	-80	-110	-85	-75	-50	
13	-65	-35	20	-85	-110	-85	-75	-50	
14	-70	-40	15	-85	-110	-85	-75	-50	
15	-70	-45	15	-85	-110	-85	-75	-45	
16	-70	-45	15	-85	-110	-85	-70	-45	
17	-70	-45	15	-85	-105	-85	-70	-45	
18	-65	-40	15	-85	-105	-85	-70	-40	
19	-65	-40	15	-85	-105	-85	-70	-40	
20	-60	-35	15	-85	-105	-85	-70	-40	
21	-55	-35	20	-85	-100	-80	-70	-40	
22	-55	-30	20	-85	-100	-80	-70	-35	
23	-50	-25	20	-85	-100	-80	-70	-35	
24	-50	-25	20	-85	-100	-80	-70	-35	
25	-45	-25	20	-85	-100	-80	-70	-35	
26	-50	-25	20	-85	-100	-80	-70	-35	
27	-50	-25	20	-85	-100	-80	-70	-35	
28	-50	-25	20	-85	-105	-85	-75	-35	
29	-55	-30	20	-85	-105	-85	-75	-35	
30	-60	-35	20	-90	-105	-85	-75	-40	
31	-60	-35	15	-90	-110	-90	-80	-40	
32	-65	-40	15	-90	-110	-90	-80	-45	
33	-65	-40	15	-90	-110	-90	-80	-45	
34	-70	-45	15	-90	-110	-90	-80	-45	
35	-70	-45	15	-90	-110	-90	-80	-45	
36	-70	-45	15	-90	-110	-90	-85	-50	
37	-65	-40	15	-90	-110	-90	-85	-50	
38	-65	-40	15	-85	-110	-90	-85	-50	
39	-65	-40	15	-85	-110	-90	-85	-50	
40	-65	-40	15	-85	-110	-90	-85	-50	
41	-70	-40	15	-85	-105	-90	-85	-50	
42	-70	-40	15	-85	-110	-90	-85	-50	
43	-75	-45	15	-85	-110	-95	-85	-50	
44	-80	-50	15	-90	-110	-95	-90	-50	
45	-90	-55	15	-90	-110	-95	-90	-55	
46	-95	-60	10	-95	-115	-95	-90	-55	
47	-100	-70	10	-95	-115	-100	-95	-60	
48	-105	-75	5	-100	-120	-100	-95	-60	
49	-110	-80	5	-100	-120	-100	-95	-65	
50	-115	-80	5	-100	-120	-100	-95	-65	
51	-115	-85	5	-105	-120	-100	-95	-65	
52	-115	-80	5	-105	-120	-100	-95	-70	
53	-110	-75	5	-100	-115	-95	-90	-65	
54	-105	-65	5	-100	-115	-95	-85	-65	
55	-95	-55	10	-95	-110	-90	-80	-60	
56	-85	-40	15	-90	-105	-85	-75	-55	
57	-75	-25	15	-85	-100	-75	-70	-50	
58	-60	-10	20	-80	-90	-70	-60	-45	
59	-50	5	25	-75	-85	-65	-55	-40	
60	-40	20	30	-70	-80	-60	-50	-35	
61	-30	35	35	-65	-75	-55	-45	-30	
62	-25	45	40	-65	-65	-45	-40	-25	
63	-20	55	40	-60	-60	-45	-35	-20	
64	-15	60	45	-55	-55	-40	-30	-20	
65	-15	65	45	-55	-55	-35	-30	-15	
66	-15	70	45	-50	-50	-35	-25	-15	
67	-15	70	45	-50	-50	-30	-25	-10	
68	-20	65	40	-50	-50	-30	-25	-10	
69	-25	65	40	-50	-45	-30	-25	-10	
70	-30	60	35	-50	-45	-30	-25	-10	
71	-35	55	30	-50	-50	-30	-25	-10	
72	-40	50	20	-50	-50	-30	-25	-10	
73	-45	45	15	-55	-50	-30	-25	-10	
74	-50	45	5	-55	-55	-30	-25	-10	
75	-50	40	0	-55	-55	-30	-25	-10	
76	-55	35	-10	-60	-55	-30	-25	-10	
77	-50	35	-15	-60	-60	-30	-25	-10	
78	-50	35	-25	-65	-60	-30	-25	-10	
79	-45	40	-30	-65	-60	-30	-20	-10	
80	-35	45	-35	-65	-65	-25	-20	-5	
81	-25	50	-35	-65	-65	-25	-15	-5	
82	-15	55	-40	-65	-65	-25	-15	0	
83	-5	60	-40	-65	-60	-20	-10	5	
84	5	70	-40	-65	-60	-20	-10	10	
85	15	75	-35	-65	-60	-20	-5	15	
86	25	80	-35	-65	-60	-15	-5	20	
87	35	85	-30	-65	-60	-15	-5	20	
88	40	85	-30	-65	-60	-15	-5	25	
