samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	0	5	-5	-15	-10	0	0	10	
1	0	0	-5	-15	-10	-5	0	10	
2	5	0	0	-15	-10	-5	0	10	
3	5	5	0	-15	-15	-5	0	5	
4	10	5	5	-15	-15	-5	0	5	
5	10	5	5	-15	-15	-5	0	0	
6	10	10	5	-10	-15	-5	0	0	
7	15	15	5	-10	-10	-5	0	0	
8	15	20	10	-10	-10	-5	0	0	
9	15	20	10	-10	-10	0	0	5	
10	15	20	10	-10	-10	0	0	5	
11	15	20	10	-10	-15	0	0	5	
12	15	20	10	-10	-15	0	0	10	
13	15	20	5	-10	-15	-5	0	10	
14	10	20	5	-15	-20	-5	0	15	
15	10	15	5	-15	-20	-5	0	15	
16	10	15	5	-20	-20	-10	-5	15	
17	5	15	0	-20	-25	-10	-5	15	
18	5	10	0	-25	-25	-15	-10	20	
19	0	10	0	-25	-25	-15	-10	15	
20	0	10	-5	-30	-25	-20	-15	15	
21	0	10	-5	-30	-25	-20	-15	15	
22	-5	10	-10	-30	-30	-20	-15	15	
23	-5	10	-10	-30	-30	-20	-15	15	
24	-5	10	-15	-30	-30	-20	-15	10	
25	-10	10	-20	-30	-30	-20	-15	10	
26	-10	10	-25	-30	-30	-20	-15	10	
27	-10	10	-30	-30	-30	-20	-15	10	
28	-5	10	-35	-35	-30	-15	-15	10	
29	-5	10	-45	-35	-30	-15	-10	10	
30	-5	10	-50	-35	-35	-15	-10	10	
31	-5	10	-60	-40	-35	-15	-10	15	
32	0	10	-65	-45	-40	-15	-5	15	
33	0	10	-70	-45	-40	-15	-5	20	
34	0	15	-75	-50	-45	-20	-5	20	
35	5	15	-80	-55	-50	-20	-5	25	
36	5	15	-80	-60	-55	-20	-5	25	
37	5	15	-85	-65	-55	-25	-5	25	
38	5	20	-85	-70	-60	-25	-5	25	
39	5	20	-85	-75	-65	-30	-10	25	
40	0	20	-85	-80	-65	-30	-10	25	
41	0	25	-85	-85	-70	-30	-10	25	
42	0	25	-80	-85	-70	-35	-10	25	
43	0	25	-80	-85	-70	-35	-10	25	
44	0	30	-80	-90	-70	-30	-10	25	
45	0	30	-75	-90	-70	-30	-10	25	
46	0	35	-70	-85	-70	-30	-10	25	
47	0	35	-70	-85	-70	-25	-5	30	
48	5	40	-65	-80	-65	-25	-5	30	
49	5	45	-65	-80	-65	-20	0	35	
50	5	45	-60	-75	-60	-20	0	35	
51	5	50	-60	-75	-55	-15	5	40	
52	5	50	-60	-70	-55	-15	10	40	
53	5	50	-55	-70	-50	-10	10	40	
54	5	50	-55	-70	-50	-10	15	45	
55	0	50	-55	-70	-50	-10	15	45	
56	0	50	-55	-70	-45	-10	20	45	
57	0	50	-55	-70	-45	-5	20	45	
58	0	50	-55	-70	-45	-5	20	45	
59	0	50	-55	-70	-45	-5	20	45	
60	0	50	-55	-70	-40	0	25	45	
61	5	55	-50	-70	-40	0	25	45	
62	5	55	-50	-70	-40	5	25	50	
63	10	60	-45	-70	-35	5	25	50	
64	10	65	-45	-65	-35	10	30	55	
65	15	70	-45	-65	-35	10	30	55	
66	15	70	-40	-60	-35	15	30	60	
67	20	70	-40	-60	-30	15	30	60	
68	20	70	-35	-55	-30	15	25	65	
69	25	70	-30	-55	-30	10	25	65	
70	25	65	-25	-50	-30	10	20	60	
71	20	55	-15	-45	-25	10	15	55	
72	15	45	-10	-40	-20	10	15	50	
73	10	35	0	-30	-10	10	10	40	
74	0	20	15	-20	5	15	5	30	
75	-10	5	30	-5	25	25	5	15	
76	-20	-10	40	10	45	35	15	5	
77	-30	-20	50	30	70	55	30	-5	
78	-35	-20	60	45	85	85	55	-5	
79	-35	-20	60	55	95	115	95	0	
80	-30	-5	60	60	95	155	150	20	
81	-15	15	45	55	80	200	220	50	
82	10	40	20	35	50	245	295	90	
83	45	75	-10	-5	-5	290	380	145	
84	90	110	-55	-55	-75	325	465	210	
85	140	145	-100	-120	-170	350	535	275	
86	190	175	-155	-205	-280	355	590	340	
87	245	200	-205	-295	-405	335	610	395	
88	285	210	-255	-390	-540	290	595	435	
89	320	210	-295	-490	-680	220	545	450	
90	335	200	-320	-580	-820	120	455	445	
91	335	180	-335	-665	-960	0	335	420	
92	315	155	-335	-740	-1090	-140	190	370	
93	275	120	-325	-795	-1205	-285	35	305	
94	220	90	-295	-835	-1300	-430	-130	230	
95	155	55	-260	-850	-1375	-560	-280	150	
96	80	25	-220	-850	-1420	-680	-415	65	
97	5	-5	-175	-830	-1445	-770	-520	-10	
98	-65	-30	-125	-800	-1445	-835	-600	-80	
99	-125	-55	-85	-750	-1415	-875	-650	-135	
100	-175	-75	-45	-695	-1360	-885	-670	-180	
101	-215	-95	-10	-630	-1285	-870	-670	-215	
102	-240	-115	20	-560	-1190	-835	-650	-240	
103	-250	-135	40	-495	-1085	-780	-620	-260	
104	-245	-145	55	-430	-975	-720	-575	-265	
105	-235	-155	60	-370	-860	-650	-525	-270	
106	-220	-160	65	-315	-750	-580	-475	-265	
107	-200	-155	60	-265	-650	-510	-420	-250	
108	-175	-145	55	-220	-555	-440	-370	-235	
109	-155	-135	50	-180	-465	-380	-320	-215	
110	-130	-120	40	-145	-390	-320	-270	-190	
111	-110	-100	25	-115	-325	-265	-225	-165	
112	-95	-85	15	-85	-270	-220	-185	-140	
113	-80	-70	5	-65	-220	-180	-150	-115	
114	-65	-55	-5	-45	-180	-150	-125	-90	
115	-55	-45	-10	-30	-145	-120	-100	-70	
116	-45	-40	-15	-15	-115	-100	-85	-60	
117	-40	-35	-15	-10	-85	-85	-70	-50	
118	-35	-30	-15	-5	-65	-70	-60	-40	
119	-30	-30	-15	0	-50	-60	-55	-35	
120	-25	-25	-15	-5	-35	-50	-50	-35	
121	-20	-25	-10	-5	-25	-45	-45	-30	
122	-20	-20	-5	-5	-15	-35	-40	-30	
123	-15	-20	-5	-10	-10	-30	-35	-25	
124	-15	-15	0	-10	0	-25	-30	-25	
125	-15	-15	5	-10	5	-20	-25	-20	
126	-15	-10	5	-10	10	-15	-20	-15	
127	-15	-10	10	-10	15	-10	-20	-15	
128	-15	-5	10	-10	15	-10	-15	-10	
129	-15	-5	15	-10	20	-5	-15	-10	
130	-15	-5	15	-15	20	-5	-15	-10	
131	-15	0	15	-15	20	-5	-15	-5	
132	-15	0	15	-20	20	-5	-15	-5	
133	-20	0	15	-20	15	-5	-15	-5	
134	-20	0	15	-20	15	-5	-20	-5	
135	-20	0	15	-20	15	-5	-20	-5	
136	-20	0	15	-20	15	-5	-20	-5	
137	-20	0	15	-20	15	-5	-25	-5	
138	-20	0	15	-15	15	-5	-25	-10	
139	-20	-5	15	-15	20	-10	-25	-10	
140	-20	-5	15	-10	20	-5	-25	-15	
141	-20	-5	20	-5	20	-5	-25	-15	
142	-15	-5	20	0	25	-5	-25	-15	
143	-10	-5	25	5	30	-5	-25	-20	
144	-10	-5	25	5	30	-5	-25	-20	
145	-5	-5	30	10	35	-5	-20	-20	
146	-5	-5	35	10	35	-5	-20	-20	
147	0	-5	40	15	40	-5	-20	-15	
148	0	-5	45	15	40	-5	-20	-15	
149	0	-5	45	20	45	-5	-20	-15	
150	-5	-10	50	20	45	-5	-20	-15	
151	-5	-15	50	25	45	-5	-20	-15	
152	-10	-15	55	25	45	-5	-20	-20	
153	-10	-20	55	25	45	-5	-25	-20	
154	-15	-25	50	25	45	-5	-25	-20	
155	-15	-25	50	25	45	-10	-25	-25	
156	-15	-30	45	25	40	-10	-25	-25	
157	-15	-30	45	25	40	-15	-25	-30	
158	-15	-30	40	25	35	-15	-30	-30	
159	-15	-35	40	25	30	-15	-30	-35	
160	-15	-35	35	20	30	-20	-35	-35	
161	-15	-35	35	20	25	-20	-35	-35	
162	-20	-35	35	20	20	-25	-40	-40	
163	-20	-40	35	15	20	-25	-40	-40	
164	-20	-40	40	15	20	-25	-40	-45	
165	-25	-45	40	15	15	-25	-45	-45	
166	-25	-45	40	15	15	-25	-45	-45	
167	-30	-45	35	15	20	-25	-40	-50	
168	-35	-50	35	15	20	-25	-40	-50	
169	-35	-50	35	20	20	-25	-40	-50	
170	-40	-50	30	20	25	-20	-40	-50	
171	-40	-50	25	25	30	-20	-35	-50	
172	-45	-45	25	25	30	-20	-35	-50	
173	-45	-45	20	25	35	-15	-35	-50	
174	-45	-45	20	30	40	-15	-35	-55	
175	-45	-45	15	30	45	-15	-35	-55	
176	-40	-45	15	35	50	-10	-40	-55	
177	-40	-45	15	35	55	-10	-40	-55	
178	-35	-45	15	40	60	-10	-40	-60	
179	-30	-45	15	45	65	-5	-45	-60	
180	-30	-45	15	50	70	-5	-45	-65	
181	-25	-45	15	55	80	0	-50	-65	
182	-20	-45	20	60	85	0	-50	-70	
183	-15	-45	20	65	90	5	-50	-70	
184	-10	-45	15	70	100	5	-45	-70	
185	-10	-45	15	75	105	10	-45	-70	
186	-5	-50	15	75	115	10	-45	-75	
187	-5	-50	15	80	120	15	-40	-75	
188	0	-55	10	85	130	15	-40	-75	
189	0	-60	10	90	140	20	-35	-75	
190	0	-60	10	95	150	25	-35	-75	
191	-5	-65	10	100	160	30	-30	-80	
192	-5	-70	10	105	170	30	-30	-80	
193	-5	-75	10	110	180	40	-30	-85	
194	-5	-80	10	120	195	45	-25	-85	
195	-10	-85	10	130	210	55	-25	-90	
196	-5	-85	15	140	225	65	-20	-90	
197	-5	-90	15	155	245	80	-15	-90	
198	-5	-90	20	165	265	90	-10	-95	
199	0	-90	20	175	285	105	-5	-95	
200	5	-85	25	190	305	120	5	-95	
201	10	-85	25	200	325	135	10	-90	
202	15	-80	30	215	350	150	20	-90	
203	15	-80	30	225	370	165	30	-90	
204	20	-75	35	240	395	175	35	-90	
205	25	-70	35	250	415	190	45	-90	
206	30	-70	35	265	435	200	55	-85	
207	30	-70	40	275	455	210	60	-85	
208	35	-65	40	290	475	220	70	-85	
209	40	-65	40	300	495	230	75	-80	
210	40	-70	45	310	515	240	85	-80	
211	45	-70	45	320	530	250	95	-75	
212	50	-70	50	330	550	265	100	-75	
213	55	-70	50	340	565	275	110	-70	
