samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-35	-15	5	10	5	5	0	-10	
1	-30	-10	5	10	5	5	0	-10	
2	-25	-5	5	10	5	5	5	-10	
3	-20	0	5	15	5	10	5	-5	
4	-15	5	5	15	5	10	5	-5	
5	-5	10	5	20	5	15	10	-5	
6	0	15	5	20	5	20	10	0	
7	5	25	5	20	10	20	15	0	
8	10	25	0	25	10	25	15	5	
9	15	30	0	25	10	25	15	5	
10	15	35	0	25	10	25	15	10	
11	15	35	-5	30	10	25	15	10	
12	15	35	-5	30	10	25	15	10	
13	15	35	-10	30	10	20	15	10	
14	15	30	-10	30	5	20	10	10	
15	15	30	-10	25	5	15	10	5	
16	15	30	-10	25	5	10	5	5	
17	15	25	-10	25	5	10	5	5	
18	15	25	-5	20	5	5	5	5	
19	15	20	-5	15	0	0	0	0	
20	15	20	-5	15	0	0	0	0	
21	10	15	-5	10	0	-5	0	0	
22	5	15	-5	5	-5	-5	0	0	
23	5	10	-5	0	-5	-5	0	0	
24	-5	5	-5	-5	-10	-10	0	-5	
25	-10	0	-5	-10	-10	-10	0	-5	
26	-15	-10	-10	-15	-15	-10	0	-5	
27	-25	-15	-10	-15	-20	-10	0	-10	
28	-30	-20	-10	-20	-20	-10	0	-10	
29	-35	-30	-15	-20	-25	-10	0	-10	
30	-40	-35	-15	-25	-25	-10	0	-10	
31	-40	-35	-15	-25	-30	-15	0	-10	
32	-40	-35	-20	-25	-30	-15	0	-10	
33	-40	-35	-20	-25	-30	-10	0	-10	
34	-35	-35	-20	-20	-30	-10	0	-10	
35	-30	-30	-15	-20	-25	-10	0	-5	
36	-20	-25	-15	-15	-25	-10	0	-5	
37	-15	-15	-15	-15	-25	-10	0	-5	
38	-5	-10	-15	-15	-20	-10	0	0	
39	0	-5	-10	-10	-20	-5	0	0	
40	10	0	-10	-10	-20	-5	0	0	
41	10	5	-5	-10	-20	-5	0	5	
42	15	5	-5	-10	-20	-5	0	5	
43	15	5	-5	-10	-20	-10	0	5	
44	15	5	0	-10	-25	-10	-5	5	
45	15	0	0	-15	-25	-10	-5	0	
46	10	-5	0	-15	-25	-10	-5	0	
47	5	-5	0	-15	-30	-15	-5	0	
48	5	-10	0	-15	-30	-15	-5	0	
49	5	-15	0	-20	-30	-15	-5	0	
50	0	-15	0	-20	-35	-15	-5	0	
51	0	-15	-5	-20	-35	-15	-5	-5	
52	0	-15	-5	-20	-35	-15	-5	-5	
