samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-30	205	265	415	540	305	180	135	
1	-20	200	250	400	520	300	180	140	
2	-15	195	235	380	500	295	180	135	
3	-10	185	215	360	475	285	175	135	
4	-5	175	200	340	455	275	170	135	
5	-5	165	180	320	435	265	165	130	
6	-5	155	165	305	410	255	160	130	
7	-5	145	150	285	390	245	155	125	
8	-5	140	135	265	370	235	150	120	
9	-5	130	120	250	350	225	150	120	
10	-5	125	110	235	330	215	145	120	
11	-5	120	95	220	310	205	140	115	
12	-5	120	85	210	295	195	140	115	
13	-5	115	80	195	280	185	135	115	
14	-5	115	70	185	260	180	135	110	
15	0	115	65	175	245	170	130	110	
16	0	115	60	160	230	165	125	110	
17	5	115	50	150	215	155	125	105	
18	5	115	45	140	205	145	120	105	
19	5	110	40	130	190	140	115	100	
20	10	110	35	120	175	130	110	100	
21	10	105	30	110	160	120	105	95	
22	10	100	25	100	150	110	100	95	
23	10	95	20	90	135	105	95	90	
24	10	90	15	80	120	95	85	85	
25	5	85	10	70	110	90	80	80	
26	5	80	5	65	100	80	75	80	
27	5	75	0	55	90	75	70	75	
28	5	70	0	50	80	70	65	70	
29	5	65	0	45	70	65	60	65	
30	5	60	-5	40	65	60	55	65	
31	10	55	-5	35	55	55	50	60	
32	10	55	-5	30	50	50	45	55	
33	15	50	-10	25	45	45	45	55	
34	20	50	-10	25	40	40	40	50	
35	20	50	-15	20	35	40	35	50	
36	25	50	-15	20	30	35	35	45	
37	35	50	-15	15	25	30	30	45	
38	40	50	-20	10	20	25	30	40	
39	45	50	-20	10	15	25	25	40	
40	45	50	-25	5	10	20	25	35	
41	50	50	-25	5	10	15	20	35	
42	50	50	-25	0	5	10	20	30	
43	50	45	-25	0	0	5	15	30	
44	45	40	-25	-5	0	5	15	25	
45	40	40	-20	-5	-5	0	10	25	
46	35	35	-20	-5	-5	0	10	25	
47	25	30	-20	-5	-5	-5	5	20	
48	20	25	-15	-5	-10	-5	5	20	
49	10	20	-15	-10	-10	-10	5	20	
50	0	20	-10	-10	-10	-10	0	15	
51	-5	15	-10	-10	-10	-10	-5	15	
52	-15	10	-10	-10	-15	-15	-5	15	
53	-20	10	-10	-10	-15	-15	-10	10	
54	-25	10	-15	-10	-15	-20	-15	10	
55	-30	5	-15	-10	-20	-25	-15	5	
56	-30	5	-15	-10	-20	-25	-20	0	
57	-30	5	-20	-15	-25	-30	-25	0	
58	-30	5	-20	-15	-25	-35	-30	-5	
59	-30	5	-20	-15	-30	-40	-30	-10	
60	-30	5	-25	-20	-30	-40	-35	-10	
61	-30	5	-25	-20	-35	-45	-35	-15	
62	-30	10	-20	-20	-35	-45	-40	-15	
63	-25	10	-20	-20	-35	-50	-40	-15	
64	-25	10	-20	-20	-35	-50	-40	-20	
65	-25	10	-15	-20	-35	-50	-40	-20	
66	-25	15	-15	-20	-35	-50	-40	-20	
67	-25	15	-10	-20	-35	-50	-40	-15	
68	-30	15	-10	-20	-35	-50	-40	-15	
69	-30	15	-10	-20	-35	-50	-40	-15	
70	-30	15	-10	-25	-40	-55	-40	-15	
71	-30	15	-10	-25	-40	-55	-40	-15	
72	-25	15	-10	-25	-40	-55	-45	-15	
73	-25	15	-10	-30	-45	-60	-45	-15	
74	-25	10	-10	-30	-45	-60	-50	-15	
75	-25	10	-10	-30	-50	-60	-50	-20	
76	-20	5	-10	-35	-50	-65	-55	-20	
77	-20	5	-15	-35	-50	-65	-55	-20	
78	-20	5	-15	-35	-55	-65	-55	-25	
79	-20	5	-15	-35	-55	-65	-60	-25	
80	-20	5	-15	-35	-55	-65	-60	-25	
81	-20	5	-10	-35	-55	-65	-55	-25	
82	-20	5	-10	-35	-50	-65	-55	-25	
83	-20	5	-10	-30	-50	-60	-55	-25	
84	-20	10	-5	-30	-50	-60	-55	-25	
85	-20	10	-5	-25	-45	-55	-50	-20	
86	-20	15	0	-25	-45	-55	-45	-20	
87	-20	15	5	-25	-40	-55	-45	-15	
88	-20	20	5	-20	-40	-50	-40	-15	
89	-20	20	5	-20	-35	-50	-40	-10	
90	-20	25	10	-20	-35	-45	-35	-10	
91	-20	25	10	-20	-35	-45	-35	-5	
92	-20	25	15	-15	-30	-45	-35	-5	
93	-15	25	15	-15	-30	-40	-30	0	
94	-15	30	15	-15	-30	-40	-30	0	
95	-15	30	15	-15	-25	-40	-30	5	
96	-15	30	15	-10	-25	-35	-25	5	
97	-15	25	15	-10	-25	-35	-25	10	
98	-15	25	15	-10	-20	-35	-25	10	
99	-10	25	15	-10	-20	-35	-25	10	
100	-10	25	15	-10	-20	-30	-25	10	
101	-5	25	10	-10	-20	-30	-25	10	
102	-5	25	10	-10	-20	-30	-20	15	
103	0	20	10	-15	-20	-30	-20	15	
