samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-60	-180	90	175	70	40	15	15	
1	-60	-180	95	170	75	45	20	20	
2	-70	-175	105	170	80	50	25	20	
3	-75	-175	110	170	85	55	25	25	
4	-80	-170	120	170	90	60	30	25	
5	-85	-170	130	170	95	65	30	30	
6	-90	-170	135	165	100	65	35	30	
7	-95	-165	145	165	100	70	40	35	
8	-95	-165	150	165	105	75	40	35	
9	-100	-160	160	165	110	80	45	40	
10	-100	-160	165	170	115	85	45	40	
11	-100	-155	170	170	120	85	50	40	
12	-95	-155	175	175	125	90	50	45	
13	-95	-155	175	180	130	95	55	45	
14	-90	-150	180	185	135	100	55	45	
15	-90	-150	180	190	140	105	60	45	
16	-85	-150	180	195	145	110	65	50	
17	-80	-150	180	205	150	110	65	50	
18	-80	-150	180	210	160	115	70	50	
19	-75	-150	180	220	165	120	70	50	
20	-70	-150	180	225	170	125	75	55	
21	-70	-150	180	230	180	130	80	55	
22	-65	-150	175	240	185	130	80	55	
23	-60	-150	175	245	195	135	85	60	
24	-55	-145	175	250	200	140	90	60	
25	-50	-145	170	260	210	145	95	60	
26	-45	-145	170	265	215	145	95	65	
27	-40	-140	165	270	220	150	100	65	
28	-30	-140	165	275	225	155	105	70	
29	-25	-135	165	275	230	160	105	75	
30	-15	-135	160	280	235	160	110	75	
31	-10	-130	160	285	240	165	115	80	
32	0	-130	160	290	245	170	120	80	
33	5	-125	155	290	250	175	125	85	
34	10	-125	155	295	255	175	130	90	
35	15	-120	155	300	260	180	135	95	
36	15	-120	155	305	265	185	140	95	
37	20	-115	155	305	270	190	145	100	
38	20	-110	155	310	275	195	150	105	
39	20	-105	155	315	280	200	155	110	
40	25	-100	155	315	285	205	165	115	
41	25	-95	155	320	290	210	170	120	
42	25	-90	155	320	295	220	180	125	
43	30	-85	150	325	300	225	185	130	
44	35	-80	150	325	305	230	195	140	
45	35	-75	145	325	310	235	205	145	
46	40	-70	140	325	315	245	210	155	
47	50	-65	140	320	315	250	220	160	
48	55	-55	135	320	320	255	225	170	
49	60	-50	130	315	320	260	235	180	
50	65	-45	125	315	320	265	240	185	
51	70	-40	120	310	320	270	250	195	
52	75	-40	115	305	320	275	255	205	
53	75	-35	115	300	320	275	260	210	
54	80	-30	110	295	320	280	260	215	
55	80	-25	110	290	315	280	265	225	
56	80	-25	105	285	315	280	265	230	
57	80	-25	105	280	310	280	265	230	
58	80	-20	105	275	305	280	265	235	
59	75	-20	110	265	300	280	265	235	
60	75	-25	110	260	290	275	260	235	
61	70	-25	115	255	285	270	255	230	
62	70	-25	115	250	275	270	255	230	
63	65	-30	120	245	270	265	250	225	
64	60	-30	125	240	260	260	245	225	
65	60	-35	125	235	255	255	240	220	
66	55	-35	130	230	245	250	230	215	
67	50	-40	135	225	240	245	225	210	
68	45	-40	135	220	230	240	220	210	
69	45	-45	140	215	225	235	215	205	
70	40	-45	140	210	215	230	210	205	
71	35	-50	145	205	210	225	205	200	
72	30	-50	145	200	205	215	205	200	
73	20	-55	150	195	195	210	200	195	
74	15	-55	150	190	190	205	195	195	
75	10	-60	150	185	180	200	185	190	
76	5	-65	155	180	175	190	180	190	
77	0	-65	155	175	165	185	175	185	
78	0	-70	160	170	155	175	165	180	
79	-5	-80	160	165	150	165	160	175	
80	-5	-85	160	160	140	155	150	170	
81	-5	-90	160	150	130	145	145	165	
82	-5	-95	165	145	120	140	135	155	
83	-5	-105	165	140	115	130	130	150	
84	-5	-110	165	135	105	120	120	140	
85	-5	-115	170	135	100	110	115	135	
86	-5	-125	170	130	95	105	110	130	
