samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	45	105	-40	60	170	145	65	25	
1	50	110	-45	60	185	160	75	30	
2	55	115	-50	65	195	175	85	35	
3	60	120	-60	70	210	190	95	40	
4	65	130	-65	75	220	200	105	45	
5	70	135	-70	75	235	215	115	55	
6	75	140	-75	80	245	230	125	60	
7	80	145	-80	80	255	245	135	65	
8	85	150	-85	85	265	255	140	70	
9	90	155	-95	85	275	270	150	75	
10	95	160	-100	85	285	280	160	80	
11	100	165	-105	90	290	290	165	85	
12	105	170	-105	90	300	300	175	90	
13	110	170	-110	90	305	310	180	95	
14	115	175	-115	90	310	320	190	100	
15	120	180	-120	85	315	325	195	105	
16	125	180	-125	85	320	330	200	110	
17	125	185	-125	85	320	335	205	110	
18	130	185	-130	85	325	340	210	115	
19	130	185	-135	85	325	340	210	115	
20	130	190	-135	85	325	340	210	120	
21	130	190	-140	85	320	340	215	120	
22	130	190	-140	80	315	335	210	120	
23	125	190	-140	80	310	330	210	120	
24	120	185	-140	75	305	325	205	120	
25	115	185	-140	75	295	315	200	115	
26	110	180	-140	70	280	305	195	115	
27	105	175	-140	65	270	290	185	110	
28	100	175	-140	65	255	275	180	105	
29	95	165	-135	60	235	260	165	100	
30	85	160	-135	55	220	240	155	95	
31	80	155	-130	45	200	225	145	90	
32	75	145	-125	40	185	205	130	85	
33	65	140	-120	35	165	180	120	75	
34	60	130	-115	30	145	160	105	70	
35	50	125	-110	25	125	140	95	65	
36	45	115	-100	20	110	120	80	55	
37	40	110	-95	15	90	100	70	50	
38	30	100	-85	10	75	80	60	40	
39	25	95	-80	5	55	65	45	35	
40	20	85	-70	0	40	45	35	30	
41	10	80	-65	0	25	30	25	25	
42	5	70	-55	-5	10	15	15	15	
43	0	65	-50	-10	0	0	5	10	
44	-5	55	-45	-10	-10	-10	0	5	
45	-10	50	-35	-15	-25	-20	-10	0	
46	-15	45	-30	-15	-35	-30	-15	-5	
47	-20	35	-25	-20	-40	-40	-20	-5	
48	-25	30	-20	-20	-50	-50	-25	-10	
49	-30	20	-20	-20	-55	-55	-30	-15	
50	-30	15	-15	-20	-60	-60	-35	-15	
51	-35	10	-10	-25	-65	-70	-40	-20	
52	-35	5	-5	-25	-70	-75	-45	-20	
53	-40	-5	-5	-25	-75	-75	-45	-25	
54	-40	-10	0	-25	-75	-80	-50	-25	
55	-45	-15	0	-25	-80	-85	-50	-30	
56	-45	-20	5	-25	-80	-85	-55	-30	
57	-45	-25	10	-25	-80	-90	-55	-30	
58	-45	-25	10	-25	-85	-90	-55	-30	
59	-45	-30	15	-25	-85	-95	-60	-35	
60	-50	-35	15	-25	-85	-95	-60	-35	
61	-50	-35	15	-25	-85	-95	-60	-35	
62	-50	-40	15	-25	-90	-100	-60	-35	
63	-50	-45	20	-25	-90	-100	-65	-35	
64	-50	-45	20	-25	-90	-100	-65	-35	
65	-50	-50	20	-25	-95	-100	-65	-40	
66	-50	-50	20	-25	-95	-105	-70	-40	
67	-55	-55	20	-30	-100	-105	-70	-40	
68	-55	-55	20	-30	-100	-105	-70	-40	
69	-55	-60	20	-30	-100	-110	-75	-40	
70	-60	-60	20	-30	-105	-110	-75	-45	
71	-60	-65	20	-30	-105	-115	-80	-45	
