samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-20	10	5	0	50	30	15	10	
1	-20	10	5	0	50	30	15	10	
2	-20	10	5	0	50	30	15	10	
3	-20	10	5	0	45	30	15	10	
4	-20	5	5	0	45	30	15	10	
5	-15	5	5	0	45	30	15	10	
6	-15	5	5	0	40	30	15	10	
7	-15	5	5	0	40	25	15	10	
8	-15	5	5	-5	40	25	15	10	
9	-15	5	5	-5	40	25	15	10	
10	-15	5	5	-5	40	25	15	10	
11	-15	5	5	-10	35	25	15	10	
12	-15	5	5	-10	35	20	10	10	
13	-15	5	5	-10	35	20	10	5	
14	-10	5	5	-10	35	20	10	5	
15	-10	5	5	-10	35	20	10	5	
16	-10	5	5	-15	30	20	10	5	
17	-10	10	5	-15	30	20	10	5	
18	-10	10	10	-15	30	20	10	5	
19	-10	10	10	-15	30	20	10	5	
20	-10	10	10	-15	25	20	10	5	
21	-10	10	5	-15	25	15	10	5	
22	-10	10	5	-15	25	15	5	5	
23	-10	10	5	-15	20	15	5	5	
24	-10	5	5	-20	20	10	5	0	
25	-10	5	5	-20	15	10	5	0	
26	-10	5	5	-20	15	10	0	0	
27	-15	5	5	-20	15	5	0	0	
28	-15	0	0	-20	15	5	-5	-5	
29	-15	0	0	-20	10	0	-5	-5	
30	-20	0	0	-25	10	0	-5	-5	
31	-20	-5	0	-25	10	0	-10	-10	
32	-25	-5	0	-25	10	-5	-10	-10	
33	-25	-5	0	-25	10	-5	-10	-10	
34	-25	-5	0	-25	10	-5	-10	-10	
35	-25	-5	0	-25	10	-5	-15	-10	
36	-25	-5	0	-25	10	-5	-15	-15	
37	-25	-5	0	-25	10	-5	-15	-15	
38	-25	-5	0	-25	10	-5	-15	-15	
39	-25	-5	0	-25	10	-5	-15	-15	
40	-25	-5	0	-25	10	-5	-15	-15	
41	-25	-5	0	-25	5	-10	-15	-15	
42	-20	-5	0	-25	5	-10	-15	-15	
43	-20	-5	0	-25	5	-10	-15	-15	
44	-20	-5	0	-25	5	-10	-20	-15	
45	-20	-5	0	-30	5	-10	-20	-15	
46	-20	-5	0	-30	5	-10	-20	-15	
47	-20	-5	0	-30	5	-10	-20	-15	
48	-20	-5	0	-30	5	-15	-20	-15	
49	-20	-5	0	-30	0	-15	-20	-15	
50	-20	-5	0	-30	0	-15	-20	-15	
51	-15	-5	0	-30	0	-15	-25	-15	
52	-15	-5	0	-30	0	-15	-25	-15	
53	-15	-5	0	-30	0	-15	-25	-15	
54	-15	-5	0	-30	0	-15	-25	-15	
55	-15	-5	0	-30	-5	-15	-25	-15	
56	-15	-5	0	-30	-5	-15	-25	-15	
57	-15	0	0	-30	-5	-15	-25	-15	
58	-15	0	5	-30	-5	-15	-25	-15	
59	-15	0	5	-35	-5	-20	-25	-15	
60	-15	0	5	-35	-5	-20	-25	-15	
61	-15	0	5	-35	-5	-20	-25	-20	
62	-15	0	5	-35	-5	-20	-25	-20	
63	-15	0	5	-35	-5	-20	-25	-20	
64	-15	0	5	-35	-5	-20	-25	-20	
65	-15	0	5	-35	-5	-20	-25	-20	
66	-20	0	5	-35	-5	-25	-25	-20	
67	-20	-5	5	-35	0	-20	-25	-20	
68	-20	-5	5	-35	0	-20	-25	-20	
69	-20	-5	5	-35	0	-20	-25	-20	
70	-20	-5	5	-35	0	-20	-25	-20	
71	-20	-5	5	-35	0	-20	-25	-20	
72	-20	-5	5	-35	0	-20	-25	-20	
73	-20	-5	5	-35	0	-20	-25	-20	
74	-20	-5	5	-35	-5	-20	-25	-20	
75	-20	-10	5	-35	-5	-20	-25	-20	
76	-20	-10	5	-35	-5	-20	-25	-20	
77	-20	-5	5	-35	-5	-20	-30	-20	
78	-20	-5	5	-35	-5	-20	-30	-20	
79	-15	-5	5	-35	-5	-20	-30	-20	
80	-15	-5	5	-35	-5	-20	-30	-20	
81	-15	-5	5	-35	-5	-20	-30	-20	
82	-15	-5	5	-35	-5	-20	-35	-20	
83	-15	-5	5	-35	-5	-25	-35	-20	
84	-15	-5	5	-35	-5	-25	-35	-20	
85	-15	-5	5	-35	-5	-25	-35	-25	
86	-15	-5	5	-35	-5	-25	-35	-25	
87	-15	-5	5	-35	-5	-25	-40	-25	
88	-15	-10	5	-35	-5	-25	-40	-25	
89	-20	-10	5	-40	-5	-25	-40	-20	
90	-20	-10	5	-40	-5	-25	-40	-20	
91	-20	-10	5	-40	-5	-25	-40	-20	
92	-20	-10	5	-40	-5	-25	-40	-20	
93	-20	-15	5	-45	-5	-25	-40	-20	
94	-20	-15	5	-45	-5	-20	-40	-20	
95	-20	-15	5	-45	-5	-20	-40	-20	
96	-20	-15	5	-45	-10	-20	-35	-20	
97	-20	-15	5	-45	-10	-20	-35	-20	
98	-20	-15	5	-45	-10	-20	-35	-20	
99	-20	-15	5	-45	-10	-20	-35	-20	
100	-20	-15	5	-40	-10	-20	-35	-20	
101	-15	-15	5	-40	-10	-20	-40	-25	
102	-15	-15	5	-40	-10	-20	-40	-25	
103	-15	-15	5	-40	-15	-20	-40	-25	
104	-15	-15	5	-40	-15	-20	-40	-25	
105	-10	-15	5	-40	-15	-20	-40	-25	
106	-10	-15	5	-40	-15	-25	-40	-25	
107	-10	-15	5	-40	-15	-25	-40	-25	
108	-10	-15	5	-40	-15	-25	-40	-25	
109	-10	-15	5	-40	-15	-25	-40	-25	
110	-10	-15	5	-40	-15	-30	-40	-30	
111	-10	-15	5	-40	-15	-30	-40	-30	
112	-15	-15	5	-40	-15	-30	-40	-30	
113	-15	-15	10	-45	-15	-30	-40	-30	
114	-15	-20	10	-45	-15	-30	-40	-30	
115	-15	-20	10	-40	-15	-30	-40	-30	
116	-15	-20	10	-40	-15	-30	-40	-30	
117	-15	-20	10	-40	-15	-30	-40	-35	
118	-15	-20	10	-40	-15	-30	-35	-35	
119	-15	-20	10	-40	-15	-35	-35	-35	
120	-15	-20	10	-40	-15	-35	-35	-35	
121	-15	-20	10	-40	-15	-35	-35	-35	
122	-15	-20	10	-40	-20	-35	-35	-35	
123	-15	-20	10	-40	-20	-35	-35	-35	
124	-15	-20	10	-40	-20	-35	-35	-35	
125	-15	-20	10	-40	-20	-35	-40	-35	
126	-15	-20	5	-40	-20	-35	-40	-35	
127	-15	-20	10	-45	-20	-35	-40	-35	
128	-15	-20	10	-45	-20	-35	-40	-35	
129	-15	-15	10	-45	-20	-40	-40	-35	
130	-15	-15	10	-50	-20	-40	-40	-35	
131	-15	-15	10	-50	-20	-40	-40	-35	
132	-15	-15	10	-50	-20	-40	-40	-30	
133	-15	-15	10	-50	-20	-40	-40	-30	
134	-15	-15	10	-50	-20	-40	-40	-30	
135	-15	-10	5	-50	-20	-35	-40	-30	
136	-15	-10	5	-50	-20	-35	-40	-30	
137	-15	-15	5	-45	-20	-35	-40	-30	
138	-15	-15	5	-45	-20	-35	-40	-30	
139	-15	-15	10	-45	-20	-35	-40	-30	
140	-15	-15	10	-45	-20	-35	-40	-30	
141	-15	-15	10	-40	-20	-35	-35	-30	
142	-15	-15	10	-40	-20	-35	-35	-30	
143	-15	-15	10	-40	-20	-35	-35	-30	
144	-10	-15	10	-40	-20	-30	-35	-30	
145	-10	-15	10	-40	-20	-30	-35	-30	
146	-10	-15	15	-35	-20	-30	-30	-30	
147	-10	-15	15	-35	-20	-30	-30	-30	
148	-5	-15	15	-35	-15	-25	-30	-30	
149	-5	-10	15	-35	-15	-25	-30	-30	
150	-5	-5	15	-35	-15	-25	-30	-30	
151	-5	-5	15	-35	-10	-25	-25	-30	
152	-5	0	15	-35	-10	-20	-25	-30	
153	0	5	15	-35	-5	-20	-25	-25	
154	0	5	15	-35	-5	-20	-20	-25	
155	0	10	15	-40	0	-15	-20	-25	
156	0	15	10	-40	5	-15	-20	-20	
157	0	15	10	-40	10	-15	-20	-20	
158	0	20	10	-40	10	-10	-20	-20	
159	0	20	5	-40	15	-10	-15	-20	
160	5	25	5	-40	20	-10	-15	-20	
161	5	25	5	-40	20	-10	-15	-15	
162	5	30	0	-45	25	-5	-15	-15	
163	5	30	-5	-45	25	-5	-10	-15	
164	10	30	-5	-45	30	-5	-10	-15	
165	10	35	-10	-50	30	0	-10	-15	
166	10	35	-15	-50	30	0	-5	-10	
167	15	40	-20	-55	30	0	-5	-10	
168	15	40	-25	-55	30	0	-5	-10	
169	15	40	-30	-60	30	5	0	-5	
170	20	45	-40	-65	30	5	0	-5	
171	20	45	-45	-70	30	5	5	0	
172	25	45	-50	-75	25	5	5	0	
173	30	45	-50	-75	25	5	5	5	
174	30	45	-55	-80	20	5	5	5	
175	35	45	-60	-80	20	0	5	5	
176	35	45	-60	-85	15	0	5	5	
177	40	45	-65	-85	10	0	5	5	
178	45	45	-65	-85	5	-5	5	5	
179	45	40	-65	-85	0	-5	5	5	
180	45	40	-65	-85	-5	-10	0	5	
181	50	35	-65	-85	-10	-15	0	0	
182	50	30	-65	-85	-15	-20	-5	0	
183	45	25	-60	-85	-20	-20	-10	-5	
184	45	25	-60	-85	-20	-25	-15	-10	
185	45	20	-55	-85	-25	-30	-15	-10	
186	40	15	-55	-85	-30	-35	-20	-15	
187	35	10	-50	-80	-35	-40	-25	-20	
188	35	5	-45	-80	-35	-45	-30	-25	
189	30	0	-40	-80	-40	-45	-30	-25	
190	25	0	-35	-75	-40	-50	-35	-30	
191	20	-5	-30	-75	-40	-50	-35	-35	
192	15	-10	-25	-75	-40	-55	-40	-35	
193	10	-10	-20	-70	-40	-55	-40	-40	
194	5	-15	-15	-70	-40	-55	-45	-40	
195	5	-15	-10	-70	-40	-60	-45	-45	
196	0	-20	-5	-65	-45	-60	-45	-45	
197	0	-20	-5	-65	-45	-60	-50	-45	
198	-5	-20	0	-65	-45	-60	-50	-50	
199	-5	-25	0	-65	-45	-60	-50	-50	
200	-5	-25	0	-60	-45	-60	-50	-50	
201	-10	-30	5	-60	-45	-65	-55	-50	
202	-10	-30	5	-60	-45	-65	-55	-50	
203	-10	-30	5	-60	-45	-65	-55	-55	
204	-10	-35	5	-60	-45	-65	-55	-55	
205	-10	-35	5	-60	-45	-65	-55	-55	
206	-10	-35	5	-55	-45	-65	-55	-55	
207	-10	-35	5	-55	-45	-65	-55	-55	
208	-10	-35	5	-55	-45	-65	-55	-55	
209	-10	-35	5	-55	-45	-65	-60	-55	
210	-10	-35	10	-60	-45	-65	-60	-55	
211	-10	-35	10	-60	-45	-65	-60	-55	
212	-5	-35	10	-60	-45	-65	-60	-55	
213	-5	-35	10	-60	-45	-65	-60	-55	
214	-5	-35	10	-60	-45	-65	-60	-55	
215	-5	-35	15	-60	-45	-65	-60	-50	
216	-5	-35	15	-60	-45	-65	-60	-50	
217	-5	-35	15	-55	-45	-65	-60	-50	
218	-5	-30	15	-55	-45	-65	-60	-50	
219	-5	-30	15	-55	-45	-65	-60	-50	
220	-5	-30	15	-55	-45	-65	-60	-50	
221	-5	-30	15	-55	-45	-65	-60	-50	
222	-5	-30	15	-50	-45	-65	-65	-50	
223	-5	-25	15	-50	-40	-65	-65	-50	
224	-5	-25	15	-50	-40	-65	-65	-55	
225	-5	-25	15	-50	-40	-65	-70	-55	
226	-5	-25	15	-50	-35	-65	-70	-55	
227	-10	-25	15	-50	-30	-65	-75	-60	
228	-10	-25	15	-45	-25	-65	-80	-60	
229	-15	-25	20	-45	-20	-60	-80	-65	
230	-15	-25	25	-45	-10	-60	-80	-65	
231	-20	-25	25	-40	0	-55	-80	-65	
232	-20	-25	30	-35	10	-45	-75	-65	
233	-25	-25	40	-30	25	-35	-70	-65	
234	-25	-25	45	-25	35	-25	-55	-60	
235	-25	-20	50	-20	40	-10	-35	-50	
236	-25	-20	55	-15	40	5	-10	-35	
237	-20	-15	55	-15	35	20	25	-10	
238	-15	-10	50	-15	15	40	65	15	
239	-5	-5	45	-20	-15	55	115	55	
240	10	0	35	-25	-60	70	170	100	
241	30	10	15	-40	-120	75	230	155	
242	55	15	-10	-55	-200	75	295	215	
243	85	20	-45	-80	-295	70	355	280	
244	120	30	-85	-110	-410	50	410	345	
245	155	30	-130	-150	-535	25	460	410	
246	200	35	-185	-190	-665	-20	495	475	
247	240	30	-240	-230	-805	-70	515	525	
248	285	25	-295	-275	-945	-135	520	570	
249	330	10	-350	-320	-1085	-215	495	595	
250	370	-5	-400	-365	-1210	-300	455	600	
251	405	-30	-445	-405	-1320	-390	390	585	
252	430	-60	-485	-440	-1410	-485	300	550	
253	450	-90	-515	-470	-1480	-585	195	490	
254	465	-125	-530	-490	-1530	-675	80	415	
255	465	-165	-535	-505	-1550	-765	-45	320	
256	455	-205	-530	-515	-1550	-840	-175	215	
257	435	-245	-515	-515	-1525	-905	-300	100	
258	410	-285	-485	-505	-1480	-955	-415	-15	
259	375	-315	-450	-495	-1415	-985	-520	-125	
260	330	-345	-410	-475	-1335	-1000	-600	-225	
261	285	-365	-360	-450	-1245	-995	-665	-315	
262	240	-375	-310	-425	-1140	-970	-700	-390	
263	190	-380	-265	-395	-1030	-925	-715	-445	
264	145	-370	-215	-360	-920	-870	-705	-480	
265	105	-355	-170	-330	-810	-800	-675	-495	
266	65	-335	-130	-295	-695	-720	-630	-495	
267	30	-305	-90	-260	-590	-630	-575	-475	
268	5	-275	-60	-225	-485	-540	-505	-440	
269	-15	-235	-35	-190	-390	-455	-435	-400	
270	-30	-200	-10	-155	-305	-370	-360	-350	
271	-40	-160	5	-125	-225	-290	-290	-300	
272	-45	-125	20	-95	-160	-220	-225	-250	
273	-50	-95	30	-70	-100	-155	-170	-200	
274	-45	-70	35	-45	-50	-105	-120	-155	
275	-45	-45	40	-25	-15	-60	-80	-120	
276	-40	-30	45	-10	15	-30	-50	-85	
277	-40	-15	45	5	40	-5	-25	-60	
278	-35	-10	50	15	55	10	-10	-45	
279	-35	-5	50	25	65	25	0	-30	
280	-30	-5	50	30	70	30	5	-20	
281	-30	-5	50	35	70	30	5	-20	
282	-30	-5	50	40	75	30	5	-15	
283	-30	-5	50	40	70	30	5	-15	
284	-30	-10	50	40	70	30	0	-20	
285	-30	-10	50	40	70	30	0	-20	
286	-30	-10	50	40	70	30	-5	-20	
287	-25	-10	50	40	70	25	-5	-25	
288	-25	-10	50	40	70	25	-5	-25	
289	-25	-10	55	40	70	25	-5	-25	
290	-20	-10	55	40	75	25	-5	-25	
291	-20	-10	55	40	75	30	-5	-25	
292	-20	-10	55	40	75	30	-5	-25	
293	-20	-5	55	40	80	30	-5	-25	
294	-20	-5	60	40	80	30	-5	-25	
295	-20	-5	60	40	80	30	-5	-25	
296	-20	-5	60	40	80	35	-5	-20	
297	-20	-5	60	40	85	35	-5	-20	
298	-20	-5	60	40	85	35	-5	-20	
299	-25	-5	60	45	85	35	-5	-20	
300	-25	-5	60	45	85	35	-5	-25	
301	-25	-5	60	45	85	35	-5	-25	
302	-30	-10	60	45	85	40	-5	-25	
303	-30	-10	60	45	85	40	-5	-25	
304	-30	-10	60	45	85	40	-5	-25	
305	-35	-10	60	45	85	40	-5	-25	
306	-35	-10	60	50	85	40	-5	-25	
307	-35	-10	60	50	85	40	-5	-25	
308	-35	-10	60	50	85	45	-5	-25	
309	-35	-10	60	50	85	45	-5	-25	
310	-40	-10	60	55	90	45	-5	-25	
311	-40	-10	60	55	90	45	-5	-25	
312	-40	-10	60	55	90	50	0	-25	
313	-40	-5	60	55	90	50	0	-25	
314	-40	-5	60	55	90	50	0	-25	
315	-40	-5	60	60	90	50	0	-25	
316	-35	-5	65	60	90	55	0	-25	
317	-35	-5	65	60	90	55	0	-25	
318	-35	-5	65	60	90	55	0	-25	
319	-35	-5	65	60	95	55	0	-25	
320	-30	0	65	60	95	55	0	-30	
321	-30	0	65	60	95	55	0	-30	
322	-30	0	65	60	95	55	0	-30	
323	-30	0	65	65	95	55	5	-30	
324	-30	-5	65	65	95	55	5	-30	
325	-30	-5	65	65	100	55	5	-30	
326	-30	-5	65	65	100	55	5	-30	
327	-30	-5	65	70	100	55	5	-30	
328	-35	-5	65	70	100	55	5	-30	
329	-35	-5	65	70	105	55	5	-30	
330	-35	-5	65	70	105	60	5	-30	
331	-35	-5	65	70	105	60	5	-30	
332	-40	-5	65	75	105	60	5	-30	
333	-40	-5	60	75	110	65	5	-30	
334	-40	-5	60	75	110	65	10	-30	
335	-40	0	60	75	110	65	10	-30	
336	-40	0	60	75	110	65	10	-30	
337	-40	0	60	75	115	70	10	-30	
338	-40	0	60	75	115	70	10	-30	
339	-40	0	60	80	115	70	10	-30	
340	-40	5	60	80	115	70	10	-30	
341	-40	5	60	80	120	70	10	-30	
342	-40	5	60	80	120	75	10	-30	
343	-35	5	60	85	120	75	10	-30	
344	-35	10	60	85	120	75	10	-30	
345	-35	10	60	85	125	75	10	-30	
346	-35	10	60	90	125	75	15	-30	
347	-30	10	60	90	125	80	15	-30	
348	-30	10	60	95	130	80	15	-30	
349	-30	10	60	95	130	85	20	-30	
350	-30	10	60	100	135	85	20	-25	
351	-30	10	60	100	135	90	25	-25	
352	-30	10	60	105	140	90	25	-25	
353	-30	15	65	105	140	95	25	-25	
354	-30	15	65	110	145	100	30	-25	
355	-30	15	65	115	150	100	30	-25	
356	-35	15	65	115	150	105	30	-25	
357	-35	15	65	120	155	110	35	-20	
358	-35	20	65	120	160	110	35	-20	
359	-35	20	65	125	160	115	35	-20	
360	-40	20	65	130	165	120	35	-20	
361	-40	20	65	130	170	120	40	-15	
362	-40	25	65	135	175	125	40	-15	
363	-40	25	65	135	175	125	40	-15	
364	-40	25	65	140	180	130	40	-10	
365	-40	25	65	140	185	135	45	-10	
366	-40	30	65	145	190	135	45	-10	
367	-40	30	65	145	195	140	50	-5	
368	-40	30	65	150	200	145	55	-5	
369	-40	35	65	150	205	145	55	-5	
370	-35	35	65	155	210	150	60	-5	
371	-35	40	65	160	215	155	65	-5	
372	-35	40	65	160	220	160	65	0	
373	-35	40	65	165	225	165	70	0	
374	-35	45	65	170	235	170	75	0	
375	-35	45	65	170	240	175	75	0	
376	-30	50	65	175	245	180	80	0	
377	-30	50	65	180	250	185	80	0	
378	-30	55	65	185	255	190	85	0	
379	-30	55	65	185	265	190	90	0	
380	-30	55	65	190	270	195	90	5	
381	-30	60	65	195	275	200	95	5	
382	-30	60	65	200	285	205	95	5	
383	-30	65	65	200	290	210	100	10	
384	-30	65	65	205	295	215	100	10	
385	-30	65	65	210	300	220	105	15	
386	-30	70	65	210	305	225	110	15	
387	-30	70	65	215	315	230	110	20	
388	-30	70	65	215	320	235	115	25	
389	-30	70	65	220	325	240	120	25	
390	-30	75	65	220	330	245	125	30	
391	-30	75	65	225	330	250	130	35	
392	-25	75	60	225	335	250	135	35	
393	-25	80	60	230	340	255	135	40	
394	-25	80	60	230	345	260	140	45	
395	-25	85	60	235	345	265	145	45	
396	-20	85	60	235	350	270	150	50	
397	-20	90	55	235	355	275	155	50	
398	-20	90	55	240	355	275	155	55	
399	-15	95	55	240	360	280	160	55	
400	-15	100	50	240	360	285	165	60	
401	-15	105	50	240	365	285	165	60	
402	-10	105	50	240	365	290	170	65	
403	-10	110	45	240	365	290	170	65	
404	-5	115	45	240	365	295	175	70	
405	-5	115	40	240	365	295	175	75	
406	0	120	40	240	365	295	180	75	
407	5	120	35	235	360	295	180	80	
408	5	125	30	235	360	295	185	80	
409	10	125	30	230	355	295	185	85	
410	15	125	25	225	350	295	185	90	
411	15	125	20	220	345	295	190	90	
412	20	125	20	215	340	290	190	95	
413	25	125	15	210	335	290	190	100	
414	25	125	15	205	330	285	195	105	
415	30	125	10	200	320	285	195	105	
416	35	125	5	195	310	280	195	110	
417	35	120	5	190	305	280	195	115	
418	40	120	0	180	295	275	195	115	
419	40	120	-5	175	280	270	195	120	
420	45	120	-5	170	270	265	195	120	
