samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-75	80	90	165	240	130	50	0	
1	-75	85	90	170	245	135	55	0	
2	-75	95	95	170	250	140	60	5	
3	-75	100	95	175	260	145	60	5	
4	-75	105	95	180	265	150	65	5	
5	-75	105	100	185	275	160	70	10	
6	-75	110	100	190	280	165	70	10	
7	-75	115	100	195	290	170	75	10	
8	-75	115	105	200	295	175	75	15	
9	-75	120	105	205	305	180	75	15	
10	-75	120	110	210	315	185	80	15	
11	-80	120	110	220	325	190	80	15	
12	-80	125	115	225	335	195	85	15	
13	-80	125	115	235	345	200	85	20	
14	-80	125	120	245	355	205	85	20	
15	-80	125	125	250	365	210	90	20	
16	-80	130	125	260	375	220	90	20	
17	-80	130	130	270	390	225	95	25	
18	-80	135	130	275	400	230	95	25	
19	-80	135	135	285	410	235	100	25	
20	-75	140	140	295	420	240	105	30	
21	-75	140	140	300	430	245	110	30	
22	-75	145	145	305	440	250	110	35	
23	-75	150	145	310	450	255	115	35	
24	-75	150	145	320	460	260	120	40	
25	-70	155	150	325	470	265	120	40	
26	-70	160	150	330	475	270	125	40	
27	-70	160	150	330	485	275	130	45	
28	-70	165	150	335	490	280	135	45	
29	-70	170	150	340	495	285	135	50	
30	-65	170	150	345	505	290	140	50	
31	-65	175	150	350	510	295	145	55	
32	-65	180	150	355	515	300	150	55	
33	-65	185	150	360	525	310	155	60	
34	-60	185	150	360	530	315	160	65	
35	-55	190	150	365	535	320	165	70	
36	-55	195	145	370	540	325	170	70	
37	-50	200	145	370	540	330	175	75	
38	-45	200	145	370	545	330	180	80	
39	-45	205	140	370	545	335	185	85	
40	-40	210	140	370	550	340	190	85	
41	-35	210	140	370	550	340	195	90	
42	-30	210	135	370	550	340	195	90	
43	-30	210	130	365	545	340	195	95	
44	-25	210	130	365	545	340	200	95	
45	-20	210	125	360	540	335	200	95	
46	-20	210	120	355	535	335	195	100	
47	-15	210	115	350	530	330	195	100	
48	-15	205	115	340	520	330	195	100	
49	-10	205	110	335	510	325	195	100	
