samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-5	-170	85	100	65	25	-60	-185	
1	-5	-170	85	120	80	35	-55	-180	
2	0	-165	90	140	100	50	-45	-175	
3	5	-155	90	160	125	70	-30	-170	
4	10	-145	95	185	150	90	-20	-160	
5	20	-135	90	205	180	115	0	-150	
6	30	-120	90	225	210	140	20	-140	
7	45	-105	80	235	240	170	40	-125	
8	60	-85	65	230	265	200	65	-110	
9	80	-60	40	215	285	230	90	-95	
10	100	-35	5	180	300	255	115	-75	
11	125	0	-40	125	300	280	145	-55	
12	155	35	-105	45	290	305	175	-30	
13	185	70	-185	-60	260	320	205	0	
14	225	115	-285	-190	215	335	235	30	
15	265	165	-400	-345	155	340	265	60	
16	305	215	-530	-525	75	335	300	100	
17	355	270	-675	-725	-30	325	330	140	
18	410	330	-835	-945	-150	305	355	185	
19	465	390	-1000	-1180	-295	270	380	230	
20	520	455	-1165	-1425	-460	225	405	280	
21	580	520	-1335	-1670	-640	165	420	330	
22	640	585	-1500	-1915	-835	95	430	380	
23	695	645	-1650	-2155	-1040	10	435	430	
24	750	705	-1790	-2380	-1260	-85	435	480	
25	800	760	-1910	-2590	-1475	-195	425	525	
26	850	810	-2010	-2780	-1695	-310	410	565	
27	885	855	-2090	-2945	-1905	-430	390	600	
28	920	890	-2150	-3085	-2100	-550	360	635	
29	945	910	-2185	-3190	-2275	-670	330	660	
30	965	925	-2200	-3270	-2430	-780	295	680	
31	975	930	-2200	-3315	-2555	-885	255	690	
32	980	920	-2180	-3335	-2645	-970	220	700	
33	975	900	-2145	-3320	-2710	-1045	190	700	
34	970	870	-2100	-3280	-2735	-1100	160	700	
35	960	830	-2040	-3220	-2730	-1135	135	695	
36	945	780	-1975	-3135	-2695	-1150	115	685	
37	925	725	-1900	-3030	-2630	-1145	100	670	
38	905	665	-1825	-2910	-2540	-1125	95	660	
39	885	600	-1740	-2775	-2430	-1090	95	645	
40	860	535	-1650	-2630	-2300	-1035	95	630	
41	835	465	-1560	-2475	-2160	-975	105	615	
42	815	400	-1470	-2315	-2010	-905	120	600	
43	790	330	-1375	-2155	-1860	-830	135	585	
44	770	270	-1280	-1990	-1700	-750	150	565	
45	745	210	-1185	-1825	-1550	-670	165	550	
46	725	150	-1090	-1660	-1400	-595	180	535	
47	705	100	-995	-1500	-1255	-525	185	510	
48	685	50	-905	-1345	-1120	-460	190	490	
49	665	10	-815	-1195	-995	-405	185	465	
50	640	-30	-730	-1055	-885	-360	175	430	
51	620	-70	-645	-920	-780	-320	155	395	
52	590	-100	-565	-800	-690	-290	135	355	
53	565	-130	-490	-690	-605	-270	105	310	
54	530	-160	-420	-585	-535	-250	70	260	
55	495	-185	-350	-490	-470	-240	30	210	
56	450	-205	-285	-405	-410	-230	-10	155	
57	405	-225	-225	-330	-355	-225	-45	100	
58	360	-240	-165	-255	-305	-215	-80	45	
59	305	-255	-110	-190	-260	-205	-110	-5	
60	255	-265	-55	-130	-210	-195	-135	-55	
61	200	-275	-5	-70	-165	-175	-155	-95	
62	145	-280	40	-20	-125	-160	-170	-135	
63	95	-280	80	30	-80	-135	-175	-165	
64	45	-280	120	75	-40	-115	-175	-195	
65	0	-280	155	120	0	-90	-175	-215	
66	-40	-275	185	155	35	-65	-165	-225	
67	-70	-270	210	190	70	-40	-155	-235	
68	-100	-260	230	215	95	-15	-145	-240	
69	-120	-255	250	240	120	5	-135	-240	
70	-140	-245	260	260	140	20	-125	-235	
71	-150	-240	270	280	160	35	-115	-235	
72	-160	-235	280	290	175	50	-110	-230	
73	-165	-230	285	300	185	60	-105	-225	
74	-165	-225	285	310	195	65	-100	-220	
75	-170	-220	290	315	200	70	-95	-215	
76	-170	-220	290	320	205	70	-95	-210	
77	-170	-220	290	320	210	75	-95	-210	
78	-170	-220	295	325	210	75	-95	-210	
79	-170	-220	295	325	215	75	-95	-205	
80	-170	-220	295	330	220	75	-95	-205	
81	-170	-220	300	330	220	75	-100	-205	
82	-170	-220	300	335	225	75	-100	-205	
83	-170	-220	305	340	230	75	-100	-205	
84	-170	-220	305	345	235	75	-100	-205	
85	-170	-220	310	350	240	75	-100	-205	
86	-170	-220	315	355	245	75	-100	-205	
87	-170	-220	320	360	250	80	-100	-205	
88	-170	-220	320	370	255	80	-100	-205	
89	-170	-215	325	375	260	85	-100	-200	
90	-170	-215	330	380	265	85	-95	-200	
91	-165	-215	335	385	270	90	-95	-200	
92	-165	-215	340	395	275	90	-95	-195	
93	-165	-215	340	400	275	95	-90	-195	
94	-160	-215	345	405	280	95	-90	-195	
95	-160	-215	350	415	285	100	-90	-190	
96	-155	-215	350	420	295	100	-90	-190	
97	-155	-215	355	425	300	105	-85	-185	
98	-155	-215	360	435	305	105	-85	-185	
99	-155	-210	360	440	310	110	-85	-180	
100	-155	-210	365	450	315	110	-85	-180	
101	-155	-210	370	455	320	115	-80	-180	
102	-155	-205	375	465	330	120	-80	-175	
103	-155	-205	375	475	335	120	-80	-175	
104	-160	-205	380	485	340	125	-75	-175	
105	-160	-200	380	490	350	130	-75	-175	
106	-165	-200	385	500	355	130	-75	-175	
107	-165	-195	385	510	360	135	-75	-175	
108	-170	-195	390	520	370	135	-75	-175	
109	-175	-195	390	525	375	140	-70	-180	
110	-175	-195	395	535	380	145	-70	-180	
111	-180	-190	395	545	390	145	-70	-180	
112	-185	-190	400	550	395	150	-70	-185	
113	-190	-190	405	560	400	150	-70	-185	
114	-195	-185	410	570	410	155	-70	-185	
115	-200	-185	410	580	415	155	-70	-190	
116	-205	-185	420	585	425	160	-65	-190	
117	-210	-185	425	595	430	160	-65	-190	
118	-215	-185	430	605	440	165	-65	-190	
119	-220	-185	435	615	445	165	-65	-190	
120	-225	-185	440	625	450	170	-65	-190	
121	-230	-185	450	635	460	170	-70	-190	
122	-230	-185	455	645	465	175	-70	-190	
123	-235	-185	460	655	470	175	-70	-195	
124	-235	-185	465	665	475	175	-70	-195	
125	-240	-190	470	675	480	180	-70	-195	
126	-240	-190	480	680	485	180	-75	-200	
127	-245	-190	485	690	490	185	-75	-200	
128	-250	-195	490	700	495	185	-75	-205	
129	-250	-195	495	710	500	185	-80	-210	
130	-255	-200	500	715	505	190	-80	-210	
131	-260	-200	505	725	510	190	-80	-215	
132	-260	-205	510	735	515	195	-80	-220	
133	-265	-205	520	745	520	195	-85	-220	
134	-270	-210	525	750	525	195	-85	-225	
135	-275	-210	530	760	530	200	-85	-230	
136	-280	-215	540	770	535	200	-85	-230	
137	-285	-215	545	780	545	200	-90	-235	
138	-290	-215	550	785	550	205	-90	-235	
139	-290	-215	560	795	555	205	-90	-240	
140	-295	-220	565	800	565	205	-90	-240	
141	-300	-220	570	810	570	210	-90	-240	
142	-305	-225	575	815	575	210	-90	-245	
143	-305	-225	580	825	580	210	-90	-245	
144	-310	-230	585	830	590	215	-95	-250	
145	-310	-230	590	835	595	215	-95	-250	
