samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-10	0	10	55	50	-20	-55	-40	
1	-5	5	10	60	55	-15	-50	-40	
2	0	10	10	60	60	-5	-45	-35	
3	5	15	5	65	65	0	-40	-30	
4	10	20	5	70	70	10	-35	-30	
5	15	20	0	75	80	15	-30	-25	
6	15	20	0	80	85	25	-25	-20	
7	20	20	0	85	95	35	-15	-15	
8	25	20	0	95	105	45	-10	-15	
9	25	20	-5	100	110	55	0	-10	
10	30	20	-5	105	120	65	10	-5	
11	30	15	-5	115	130	75	20	0	
12	30	15	0	120	145	85	25	10	
13	35	10	0	130	155	100	35	15	
14	35	10	0	135	165	110	45	20	
15	40	10	0	145	180	125	55	25	
16	40	10	0	155	190	135	65	35	
17	45	10	5	165	205	150	75	40	
18	50	10	5	170	215	160	85	45	
19	55	10	5	180	230	175	95	55	
20	60	15	5	190	245	190	105	60	
21	65	15	5	200	255	200	115	70	
22	70	20	5	210	270	215	130	80	
23	75	25	5	220	285	230	140	90	
24	85	25	5	225	300	245	155	100	
25	90	30	5	235	315	260	165	110	
26	95	35	5	245	330	275	180	120	
27	105	40	0	255	345	290	195	135	
28	110	40	0	265	360	305	210	145	
29	115	45	-5	270	375	325	225	155	
30	125	45	-10	280	390	340	240	170	
31	130	50	-10	290	405	355	255	180	
32	140	55	-15	295	420	375	270	190	
33	145	55	-20	305	435	390	280	205	
34	150	60	-20	315	450	405	295	215	
35	155	65	-25	320	460	420	305	225	
36	165	65	-30	330	475	435	320	230	
37	170	70	-30	335	485	450	330	240	
38	175	75	-35	340	500	465	340	250	
39	180	80	-35	350	510	475	345	255	
40	180	85	-35	355	520	490	355	260	
41	185	90	-40	360	530	500	365	265	
42	190	90	-40	365	535	510	370	270	
43	190	95	-40	365	545	520	380	275	
44	190	95	-40	370	555	530	385	280	
45	195	100	-40	370	560	540	390	285	
46	195	100	-40	370	565	545	395	290	
47	195	105	-40	370	570	550	405	295	
48	195	105	-40	370	575	555	405	300	
49	195	105	-40	365	580	560	410	305	
50	195	110	-45	365	580	560	415	305	
51	195	110	-45	360	580	560	415	310	
52	195	110	-45	355	575	560	420	315	
53	195	110	-45	350	570	555	420	315	
54	195	115	-45	340	565	550	415	315	
55	195	115	-45	335	555	545	415	320	
56	190	115	-45	325	545	535	410	315	
57	190	115	-45	310	530	525	400	315	
58	185	115	-50	300	515	510	395	310	
59	180	115	-50	290	500	495	385	305	
60	175	115	-50	275	480	480	375	300	
61	170	115	-50	260	460	460	360	290	
62	160	110	-50	245	440	440	345	280	
63	155	110	-50	230	415	420	330	265	
64	145	105	-45	215	395	400	310	255	
65	135	105	-45	200	370	375	295	240	
66	125	100	-45	180	345	355	275	225	
67	115	95	-40	165	325	330	255	205	
68	105	90	-40	150	300	305	235	190	
69	95	85	-35	135	275	285	215	175	
70	85	80	-35	125	255	260	200	160	
71	75	75	-30	110	230	235	180	140	
72	65	70	-30	95	210	215	160	125	
