samplenr	I	II	V1	V2	V3	V4	V5	V6	measurement
0	-10	5	0	5	15	-15	-10	-5	
1	-10	5	0	5	15	-20	-10	-5	
2	-10	5	0	5	10	-15	-15	-5	
3	-10	5	5	10	10	-15	-15	-5	
4	-15	5	5	10	15	-15	-20	-5	
5	-15	5	5	10	15	-10	-20	-5	
6	-20	5	5	10	15	-10	-20	-5	
7	-20	0	10	10	20	-10	-20	-5	
8	-20	0	10	10	20	-5	-20	-5	
9	-20	0	10	10	25	-5	-20	-5	
10	-20	0	10	10	25	-5	-20	-5	
11	-20	-5	10	10	25	-5	-20	-5	
12	-20	-5	10	10	30	-5	-20	-5	
13	-20	-5	10	10	30	-5	-20	-5	
14	-15	-5	15	10	30	-5	-25	-10	
15	-15	-5	15	10	30	-5	-25	-10	
16	-15	-5	15	10	30	-5	-25	-10	
17	-15	0	10	5	30	-10	-25	-15	
18	-20	0	10	5	25	-10	-25	-15	
19	-20	0	10	5	25	-10	-25	-20	
20	-20	0	10	5	20	-10	-25	-20	
21	-25	5	10	0	20	-15	-25	-20	
22	-25	5	10	0	15	-15	-25	-20	
23	-30	5	5	-5	15	-15	-25	-20	
24	-30	5	5	-5	10	-20	-25	-25	
25	-30	5	5	-5	5	-20	-25	-25	
26	-30	5	5	-10	5	-25	-25	-25	
27	-30	5	0	-10	0	-25	-25	-25	
28	-30	5	0	-10	-5	-30	-25	-25	
29	-30	5	0	-10	-5	-30	-25	-25	
30	-30	0	0	-5	-5	-30	-30	-25	
31	-30	0	5	-5	-10	-35	-30	-25	
32	-30	0	5	-5	-10	-35	-30	-25	
33	-30	-5	5	0	-10	-35	-35	-25	
34	-30	-5	5	0	-10	-35	-35	-25	
35	-30	-5	10	0	-10	-35	-40	-25	
36	-35	-10	10	5	-10	-30	-40	-30	
37	-35	-10	10	5	-5	-30	-40	-30	
38	-40	-10	15	5	-5	-30	-40	-30	
39	-40	-15	15	5	-5	-25	-40	-25	
40	-40	-10	15	5	-5	-25	-35	-25	
41	-40	-10	15	5	-5	-20	-35	-25	
42	-40	-10	20	0	-5	-20	-35	-25	
43	-35	-10	20	0	-5	-20	-30	-20	
44	-35	-5	15	0	-5	-20	-30	-20	
45	-35	-5	15	-5	-5	-20	-30	-20	
46	-30	0	15	-5	-10	-25	-25	-20	
47	-25	5	10	-10	-15	-30	-25	-20	
48	-25	10	10	-10	-20	-35	-30	-20	
49	-20	10	5	-15	-25	-40	-30	-20	
50	-20	15	5	-15	-30	-45	-30	-20	
51	-15	15	0	-20	-35	-50	-35	-25	
52	-15	20	0	-20	-40	-55	-35	-25	
53	-15	20	-5	-25	-40	-60	-40	-25	
54	-10	20	-5	-25	-45	-60	-40	-30	
55	-10	20	-5	-30	-50	-60	-40	-30	
56	-10	20	-5	-30	-50	-65	-40	-30	
57	-15	15	-5	-30	-50	-60	-40	-30	
58	-15	10	-5	-30	-50	-60	-40	-30	
59	-15	10	0	-30	-50	-60	-40	-25	
60	-20	5	0	-25	-50	-55	-40	-25	
61	-20	0	5	-25	-50	-55	-35	-20	
62	-20	-5	5	-25	-45	-50	-35	-15	
63	-25	-10	10	-20	-45	-50	-35	-15	
64	-25	-15	10	-20	-40	-45	-35	-10	
65	-30	-15	10	-20	-40	-45	-35	-10	
66	-30	-15	15	-15	-35	-45	-35	-10	
67	-35	-15	15	-15	-35	-45	-40	-5	
68	-35	-15	15	-15	-35	-45	-40	-5	
69	-35	-15	15	-15	-30	-45	-45	-5	
70	-35	-15	10	-15	-30	-45	-45	-10	
71	-35	-10	10	-15	-30	-45	-45	-10	
72	-35	-10	10	-15	-30	-45	-50	-10	
73	-35	-10	10	-15	-35	-45	-50	-10	
74	-35	-10	10	-20	-35	-50	-50	-10	
75	-35	-10	5	-20	-40	-50	-55	-10	
76	-35	-10	5	-20	-45	-55	-55	-15	
77	-30	-10	5	-20	-50	-60	-55	-15	
78	-30	-10	5	-20	-55	-60	-55	-15	
79	-30	-10	0	-25	-55	-65	-55	-15	
80	-25	-10	0	-25	-60	-70	-55	-15	
81	-25	-10	0	-20	-65	-70	-55	-15	
82	-20	-10	0	-20	-65	-70	-55	-10	
83	-20	-10	-5	-20	-65	-75	-50	-10	
84	-20	-10	-5	-20	-70	-75	-50	-10	
85	-15	-5	-5	-20	-65	-70	-50	-10	
86	-15	-5	-5	-20	-65	-70	-50	-10	
87	-15	-5	-5	-20	-65	-70	-50	-10	
88	-15	0	-5	-20	-60	-70	-45	-10	
89	-15	0	-5	-20	-60	-65	-45	-10	
90	-15	0	-5	-20	-60	-65	-45	-10	
91	-20	0	-5	-20	-55	-65	-45	-10	
92	-20	-5	-5	-20	-55	-65	-50	-10	
93	-20	-5	0	-20	-55	-60	-50	-10	
94	-25	-5	0	-20	-50	-60	-50	-10	
95	-25	-10	0	-20	-50	-60	-50	-10	
96	-30	-10	0	-20	-50	-60	-50	-10	
97	-35	-10	0	-20	-50	-60	-50	-10	
98	-35	-10	0	-20	-50	-60	-50	-10	
99	-35	-10	0	-25	-50	-60	-50	-10	
100	-40	-5	0	-25	-50	-60	-50	-15	
101	-40	-5	0	-25	-50	-60	-50	-15	
